review,score,Label
jaring bagus lancar gamenya henti pingin marah banget pas ku ulang liat udah hitam layar sampe ku tinggal karna capek nunggu liat pas udah gamenya afk kalo gin unistal aja akun gak skinnya gratis aja ulang,1,Negatif
habis update crash apk nya moonton paksa download ulang dlam game msih bnyak data yg download tolong tingkat baik jgn player ml kecewa,5,Positif
game buruk nyesel nya klo udh download aman dpt buruk nya contoh lose track kalah jaring error dpt team lemah lawan gak imbang byk lg game uras kuota bahaya psikis langsung uninstall liat aja rating nya montoon lol,1,Negatif
bug sinyal gajelassetiap main rank tibalag bikin males mainsinyal g fullmasih aja tibalag kalo ketemu musuhsering kena comeback gara bug lag gajelas,5,Positif
ml game buruk gua muntun rancang rencana matang nurunin gua doang unggul teman guagua proyek uji coba monton si game psikopat season ga dapet tim bagus musuh doang bagus musuh mcl globaldan gua gua tim kayak warior cewekdan ngetroll gua siksa monton main honor ml game lumpur nyesel gua download ml,1,Negatif
sumpah ni game nambah aneh ulang trus yg emang laen y gue ngalamin drak system napasih moonton lobby aja kalo tanding sinyal gak bagus kalo vs al computer pro banget aneh si plissss kali gue saranin game kasih drak system mula kasi yg main kasih gituan kalo instalasi hapus konten nya buang buang koutawifi,2,Negatif
mlbb game favorit gamers saran moonton akun jaring lag jam sore sampe jam malam jaring hp bagus sja lag nya akun bikin malas main tolong admin mlbb atas lag,5,Positif
untuk moonton sang developer ml game buruk ketidakseimbangan game dapet player trol dark sistem dll ml nyaingin game belah yg utama skin gratis kaya bug jaring dark sistem dll gk dibiarin aja lu mata gk game nomor kayak gin kalo gk baca lu gk baca fix lu buta,1,Negatif
parah sinyal bagi team imbang burukbuat player top kasianada uang menang system moonton,1,Negatif
event murah in game sesuai mach rank main main player ga susai baik,5,Positif
game nya asik gak season kaya ta gua sbgai main solo gk kaya gitu ketemu tim bot musuh nya kek lawan tim esport anjir moonton tolong baik sistem nya min ngecheat udah laporin moonton nya deteksi gimana si min,1,Negatif
update kedok downgrade sinyal ga stabil animasi gerak patah game moba yg coba aov hok vainglory wild rift lawan ga banding smurf solo player matching lawan party gacha ampas harga top up mahal ga dengerin comunity main efek skin aja tolong influencer yg hidup bantu kitaplayer ajabuat nyampein pesan developer,1,Negatif
moonton assuuuuu konttoooll kasih dark sistem gua masuk rumah sakit gara gara mobile legends bikin gua stres berat kalah tolong moonton kasih tim imbang gua butuhin main mobile legends terima kasih,1,Negatif
semenjak d update stak kadang ngelag d main parah gak masuk udah uninstal instal ulang,1,Negatif
sistem bagi tim ga ketemu tim bot musuh jago kocak benerin sistem kalo gin kalah saing hok player pindah game sampah ngasih tim ha mulu heran sistem gamenya hadeh,1,Negatif
maaf nana inigin pergi asal november moonton tolong ya tau si tau teman oh iya game nya bagus efek skil nya gak ubah bagus banget,5,Positif
gamenya seru sekalimoontonnya banget ngasih skin collector natalia gamenya rankclasicbrawlmagic cheesarcade al vs hero banget seru yuk coba main game mobile legend seru event tarik loh yuk dowload game mobile legend bang bang,5,Positif
suka main ga buka ml nya wfi lancar ngebug nya ngestak masuk tungguin ga rank lumayan hero please balikin,4,Positif
gem nya udah bagus tampil oky bagi tim ngak imbang udah renk kasi tim dark sistem musuh yg jago bagi tim imbang main seruh,5,Positif
game sih bagus match kadang aneh kadang musuh lemah banget kadang musuh spek top global tim kadang tim jago kadang spek player ya gitu dark sistem moga rang dikit,5,Positif
dear moonton sya kasih bintang skrng kasih bintang sya game tolong hilang yg nama nya drak sistem tolong kasih team yg padan kasih musuh yg padan tier yg tolong hilang drak sistem terimakasihhh,1,Negatif
tolong seson baik sistem nya monton kalok gin henti main ml kalok gin gin sory squad gua pindah hok nya game nya bagus sistem nya bagus,1,Negatif
tolong moonton benerin matchmakingnya bener aja orang kasih drak sistem mulu gimana gak bete orang kalo maen kalah mulu maen dah bagus tetep aja lose kalo gitu user mlbb kabur pindah game belah tolong baik bijaksana,1,Negatif
game rusak main magic chess udah hero kuning cloning lag sinyal putus jaring datakb jalan gilir sambung udah eliminasi busuk busuk,1,Negatif
suka game kena akhirakhir afk karna sengajatapi karna game nya yg musuh berat gak imbang masak epik tanding lagend game butuh jaring yg kuat player yg ngeleg main nya hp kayak orang macamacam yg kaya miskin hp nya yg ram aja yg ram rendah mohon baik,5,Positif
capek kali sumpah capek moonton tolong plis tolong moonton game adil ketemu dark sistem mulu capek gw moonton gw main game mobile legend ngilangin stress stress tolong moonton game adilbuat game player bot jadi pro main fun fun aj sama main ngejar bintang plis moonton gitu tolong ya apdute fitur yg imbang,1,Negatif
kasih bintang dlu lahlumayantp ko klo main magic chess klo dah menang nmr gmn ko fremgamenyaapa hpnya cm ram yahpadahal dr ga klo menang fremm,5,Positif
parah mlbb sinyal lag main pencet atur tdk d kasih phy d kasih aplikasi mlbbnya mohon baik cepat main jam bintang aja gak habisin doank emang dark system moonton,1,Negatif
w main w kalah niat main ngilangin stress bikin stress w apus aja x ya game bikin w stress w main tau skill tau item napa kasih tim gajelas mulu,1,Negatif
sistem rank nya tinggal zaman yg bintang turun susah menang nya ketiadak adil temu dgn lawan warior ketemu mytic balence uninstall aplikasi jadul bikin sehat nya cari hibur malahstresapa iya topup dlu gin gitu biar kasih main yg seru kalah menang kalah menang ketingalan zaman,2,Negatif
tolong baik jaring mulu jaring bagus main pas game jaring udah merah tolong nambah skin jaring buruk tolong timbang orang siksa fitur jaring merah melulu,1,Negatif
dear moonton game dukung penuh drak sistem tolong baik moonton kesal main game penuh kesal winstreak penuh drak sistem tolong mancmaking nya baik,1,Negatif
game mobil legend kurang dark sistem gakpapa dlm coba grafik nya bagus moga depan maju,5,Positif
sebenernya si bagus bagus aja ak kesel bgt pas matchmaking ngebug gabisa masuk pas relog gabisa masuk diitung afk kalo bugnya baik ku naikin ratingnya,2,Negatif
imbang ambil tim main tim skill nyaterasa rangk yg pesan monton sibuk kolep mulu urus player lu kalo selesai kalo mentingin kolep ya berat game kikir tampa pikir player nya yg juang solo teman,1,Negatif
game bagus sayang hp udah ga kuat pdhl udah pake grafis renda data yg download download dikit doang game lag ga jalan kadang suka relog sndiri,4,Positif
tim troll segi garafi sekin hero map bagus keren gua suka skin gratis peles bagu gampang,5,Positif
ayo monton rangin dark sistem nya rank ngestuck epic mulu tolong tim imbang teman ku bodoh tim musuh jago minimal kayak game belah minimal tim imbang monton buta kagak liat tim jago tim tolol jago tim tolol doang nge capek kalah cape,1,Negatif
moonton ga bner coba game jngan dipake ama bocah gua dpt tim bocah trus jaringn gua udh jajal pake smua kartu ttp aja jlk ngelag hapus aja ml ngeselin dpt tim noob bgstklo bikin game niat dikit ngapa masuk game merah jaring bagus hp kentang tetep aja lag bnerin lgi game ni,2,Negatif
gema nya bagus tampil nya oke suka tim nya derak sistem musuh nya gg males main gak main teromah derak sistem tolong ya hilang derak sistem,5,Positif
game bgs bngt gua udh mainin game sampe gua udh mythic honor moga depan bakln hero moonton coba kasih rating pindah game belah gara gara sinyal lemah moonton wifi lu gk kuat bng pindah game belah gara sinyal lag ama ortu lu perbaikin wifi nya gitu,5,Positif
kasih bintang mohon hilang player dark sistem player egois player ngerugiin main rank player kesal prilaku main yg egois beban hero mohon jaring pakai jaring g jaring lag ping turun matchmaking game butuh jdi mhon kurang matchmaking,2,Negatif
kasih bintang aja moonton ngasih tim noobmusuhnya jago jagodari macthmaking yg gak imbang frame rate crash sinyal udah g lte game lag,4,Positif
saran main game gameplay tim musuh luar nalarwalau kuat tenagamain gadang game main depresistresmalas giat lainmembuat otak telat mikirtim lawan imbang gameplay benarsaya losestrek kali kali mvp gameplay benarsaya sangka main game mobilelegendsbangbang maingame relaks pikir,1,Negatif
game ngk jelasgame harambanyak dark sistempindah hok aja gwbuat game pake akal dikit napamasa legend aja halang nyamulai lawan kek nge lawan evostapi temen kek warrior semuacobalah imbangin dikitlawannya yhh kelas rank nyalu developer ajgsatu kurang credit scor nya brutal ajggame hewan naikin bintang susah binatang mending gw uninstall aja deh game inigame tambah dosaotak monton otakkk,1,Negatif
dark systemgw rank tinggi gw temen gw honor atas timny epic abadisedangkan tim musuh rank glory keatasapaan ad hero yg dipake tim poke tim musuh jago parahtim suka ngaturngasih darksystem terusgk niat bikin gamebikin game kayak kon,1,Negatif
tolong hormat mobile legends bang bang tolong adakan fitur highlight kasi orang orang hp nya suport record makan memori,4,Positif
game gak adil banget jarang login dapet tim baguss musuh nuub winstreak boong iya gw udah gak login bulan aja tim ku nuub musuh jago letak gak adil tu temen ku main menang tim bagus solo player main lostreak bohong temen aja gapernah lostreak massa jarang main lostreak mulu tim ku nuub capek bangett mending main honor of kings,1,Negatif
banget montoon orang afk bilang afk afk montoon informasi afk main ya afk kredit skor nya ngurang kalo kek gitu uninstall aja deh pindah game belah,1,Negatif
visual mekanisme gameplay event bagus saran matchmaking harap matchhari main solo teman solo duotrio match habis gabung duotrio gak matchhari matchhari matchhari,4,Positif
legjaringan full susah mainnyagame aman aja jaring kena afk jaring legtolong baik jaring parah ajakita kendala jaring tpi kena afk uninstal aplikasi susah main jaring full,1,Negatif
seta update skill hero rafaela delay skillnya ayo moonton segara baik bug ganggu performa main,1,Negatif
game udah bagus masalahnnya pas login dapet dark sistem gw tolong ngasih tim nya imbang musuhnnya maaf kalo katakata yg nggak nyenengin mohon maaf banget ya,5,Positif
sumpah moonton aja laku kena dark system tim musuh ngeringeri tolong moonton kasih tim imbang moonton gk ngembangin game ngembangin game tll,1,Negatif
sumpah main ml bikin nambah depresi tim gw poke gw cek profil tim gw mentok honor doang musuh ex gloryimmo gw tau gw jago ga gitu kalo ngasih tim update imbang matchmaking updatenya,1,Negatif
game nya keren grafik giur game play nya tarik seru suka main kerja kurang pas mode rank berpelitpelit masak tier kasih player mytic,5,Positif
bagus aneh tinjau tanding kali parah tanding selesai tibatiba hubung server tunggu gak nyambung sinyal internet lancar paket data full alhasil direlog kena sistem afk sistem game eror player kena dark sistem,2,Negatif
gua drak system musuh nya jago tong baik moonton nya plis baik aneh moonton dasar plis moonton sekrng aneh gua d drak system bug nya jaring dll gw ning pindah ml drak system gua gak nyangka moonton gin baik,1,Negatif
tolong kalo tanding tara tanding gak sesuai ga imbang ketemu musuh jago ketimbang tim,1,Negatif
sistem parah kebaxakan event pelit tri smua sistem mact gak player yg main gabung player yg moba lawan imbang proteck poin kau kalah hhhhh pakai proteck pon mending parah maff gue hapus,2,Negatif
orang main free fire hapus aja game seru kasih bintang matchnya bagus tim dimainin kakak sayaupdate nya bagusmantap,5,Positif
ga jelek cuman nya jaring aja ku pake wifi jaring full in game merah jaring lag parah pas mati jaring aman pas hidup stuk merah kasi bintang,1,Negatif
update rusak game jaring lag lancar tanding pas selesai tanding skor nya dapet coklat silver rusak,2,Negatif
montoon knp pas sy main pakek booster game exsis diskonek trs kredit skor sy kurang montoonpadahal sy main pakek kuota knp diskonek mulu gk main ni pliss,1,Negatif
game tolol tanding aja match udah kuasa pas udah late game pemberitahuan hubung jaring bagus sinyal bagus coba login ulang pas udah masuk tanding match selesai ahir nya musuh victory game jembutt,1,Negatif
update mulu taekk pas hubung ulang naik cuman plis min perhatiin hubung ulang update pas nya gak perbaikanlagi maen pas login beuh nya kek nungguin upin ipin jembut plisss laah baik tolong kerjasama nya biar maen puas jugaa,1,Negatif
main nya bagus banget mabar teman aja game busa main gak pake data hero pakai skin nya update hero skin kasi bintang,5,Positif
banget lag ngebug tolong baik usaha sistem montoon tau main main lagngebug kasih poin tambah aja utama turun bintang sistem montoon tau main lag ngebug,1,Negatif
kenapaa sii momen ngeleg kalo war lag menggangu kalo game jaring bagus kalo mlbb gitu lag tolong baik bug nya ganggu player pindah hok,1,Negatif
game kocak war bisa lag trus gapernah baik sistem orang ngetroll didiemin aja jaring gabisa stabil baik ga yg main jaring stabil lag game busuk jaring down kalo ga dpt tim yg ngetroll game ampas udh ga yg main banyak bug lag bothnya game bangkrut,1,Negatif
tolong baik sistem tanding main mabar temen duotrio lima akun lawan musuh akun gak pakai rank epiclegendmaupun mytichitu saran moga baik sistem pertandingannyamakasih,4,Positif
game knp sih tlong moonton chat sopan bilang chat kadang tau teman team chat susah karna bilang chat kesal yah paksa jdi chat kasar chat bikin banned game mute gimana komunikasi team tlong baik moonton,4,Positif
season buruk season kemaren player feed ngetroll game sistem matchingnya sesuai solo temu squad tolong baik sistem matchingnya,2,Negatif
bener aja lu min gua legend kalah sampe legend plis baik matchmaking nya cape gua trool mulu lawan imbang kasih kalah jgn cape gua ngepush hari kalah kagak menang menang pas main turu hadeh payah game nya,2,Negatif
game nya udah baguss tolong teman musuh team nya sesuai rusak citra game main game ganggu mohon respon nya monton,2,Negatif
masuk draf pick main males game nya seru gk enak main sesason gak suka nunggu season main main nya solo gak enak temen gg,5,Positif
main teman yg gak main ketemu orang yg buta map dang ngechit gitu kasih lost strek moga yg cepat de jemput yg maha kuasa kagak niat bikin game gak ripot aja game kayak gin,5,Positif
moonton dark sistemsangat parahudah gak paham gamesangat kecewa matching ketemu player baikselalu ketemu dark sistem uiai pindah haluan aja game belah,1,Negatif
game baikdevolepor pikir kolaborasi event event player player nya tidak seimbbangan match terkadang tim player trol dark sistemdan terkadang musuh hadap terkadang mahirjago tolong pikir mental player solo sanksi orang soka ngetrollll bennedpercaya lihat profil nya sendirigame rusak,1,Negatif
mobile legend emang game bagustapi main suka nge lag nge bug tolong perbaikidan kasih tim imbang,5,Positif
game aneh ngerusak ngasi tim ga imbang bikin stress bikin rusak toxic dsb download game game ga game nya ga denger keluh kesah main takut saing game belah bad game,1,Negatif
maaf yah monton kasih ni bintang nya dri bintang bintang karna x main dri update skrg ni segi tampil uda bgus uda ok tpi yg gua sesal pas main dlm game nya bug jaring nya yg ngeleg tibah hiro jalan gak lancar rumah maka wfi jaring aja gak aja yg sesal dri main game monton jgn nyampe player apk belah aj,1,Negatif
rating rangin sampe bintang loh alam baik buruk sibuk banget ngeluarin event gratis sampe jaring sinyal lupa syukur sih event gratis gimana dapet kalo main stuck jaring an paksa afk main klo jaring merah kek orang diot yg kesabaranya unlimited kadang pas matching telat masuk gara gara jaring buka app lancar aja aneh bet,1,Negatif
moonton tolong perbaikin jaring pas in gamesinyal bagus pas in game stabil ms ms ms ms ms ms ms ms ms ms ms pindah game kalo sinyalnyamohon benah moonton jaring match barusan tim bilang kalo ngelagpadahal sinyal bagusdan afk satu gamenya kalah mlbb game nomor,1,Negatif
game nya bagus grafik hd kasih musuh gak ngotak gw udah main bisa squad gw kek gin bucin player afk trio abal,4,Positif
devoloper game nya gimana sistem nya player solo season kasih tim bot coba top up biar ga kasih tim bot tetep aja udah kali kalah mohon baik sistem pilih tim player solo ga adil banget player solo susah rank ku kasih rating mohon baik,1,Negatif
rusak mobile legends season nya jumpa match team empat rank mythic nya level level sampe an level kali rank mythic sampe honor lawan match nya lima level an atas history rank nya honor glory sistem match game tolong tara sistem matchnya team lawan team,1,Negatif
ngelag lag nya lag lag parah sampe game maen rank tau udah game masuk game moga depelover baik game jaring bagus lo kadang jaring ijo tetep game udah gak game kasih bintang moga depelover dengar,1,Negatif
sumpah developer nya literasi emang buta kali kirim keluh sinyal buruk rugi alam main yg buruk gamenya bagus main salalu nge lag buka apk yg kayak tiktok youtube jaring emang game yg sengaja atur biar sinyal buruk,5,Positif
game nya bagus alur cerita hero tarik gameplaynya bagus recommended kadangkadang dark system,5,Positif
game sampah main jam bintang aja game gak main bikin stress pdhal mvp mlu dapet tim nya kayak komputer mending main game karena buang buang toolong kasih fitur main pilih lane tabrak lane dasar game pelitt update game gak layak main,1,Negatif
sistem game yg burukhampir dgn slotdi menang bbrp x hbs tuh d kalah lebihframe in game sistem operasi nya,5,Positif
ya kta main kta tekan yg nama nya seran mundur kumpul pesan nya hilang kadang muncul kadang hilang tolong mind d baik buqnya,2,Negatif
segi game play udah bagus musuh gak imbang main random kasih musuh sulitpihak minton tolong baik sistem imbang,1,Negatif
season jaring ga imbang ya kalo main ngeleg pake wifi sinyal bagus mbps pindah pake data axis ngeleg tolong baik sinyal banyak org main game neng kalo gin mah bikin sakit hati udah ilang bintang direport temen tim gegara sinyal ngeleg sampe kredit skor tinggal gabisa main rank tolong moonton baik,1,Negatif
kali sanksi g afk d bilang afk g chat dpt sanksi chat yg tim kasih yg dark sistem g main war trus makan kecewa game skrg hero skrg dh g sesuai basik g kyk dpt bug g hit minion kadang item g d beli kalah game belah,1,Negatif
lebay down pas matchmaking ngelag ujungujungnya kredit score kurang sinyal bagus gampang banget kurang kredit score masuk matchmaking gilir yg ngecheat kasar jarang hukum kurang kredit score lawan musuh imbang team sering losestreak update keren down,2,Negatif
kamis oktober jam lose treak kali game trol ama tim game udah menang abis damage musuh sakit banget heran gua ama monton game jaring ngelek banget ampe hp gak gerak ama trol tim main tim gua mm keren banget gak abis main game bintang heran banget ama monton gilir udah lose treak kali abis main situ menang heran banget gua ama monton,2,Negatif
sllu bikin emosi dg sinyal game jaring ku sgt bagus login jaring buruk nyaman skali tolong benerin lagi bikin mals main taukk,2,Negatif
aduh capek main nih gamesusah kalo main solo ketemu palyer egois main nya nggak menang tim nya pake hero sesuai role main solo sabar sistem bagi tim nya adil,1,Negatif
kasi bintang pas dah main game ngeselin mlbbmain lag bug drak sistem macmaking ga imbang berbarapa gacha ampas nilai plus nya event,2,Negatif
mohon hapus gamenya pindah pc karna android simpan game gb cocok android karna sering update skin hero simpan data tumpuk bengkak frameleg wajar android,1,Negatif
salah skill hero jawhead menggangu tim main main rugi main saran merekondisikan skill jawhead lawan minion,1,Negatif
woy monton lu kalo ngasih team bener aja donk dark sistem lu kasih main solo kena mental skin kalo player dark sistem kayak gitu kalo orang main solo kasih yg ikut solo cari yg mabar perbaikin kalo terusin kayak gin player ml pindah yg belah,1,Negatif
game biadab game fitnah maksud gw freeze pasuk ingame pas war hp patah patah geser geser tampil wifi data dll aman aja kalo emang hp nge stuck ngefreeze ngga gamenya masuk game pemberitahuan afk gamenya gw game biadab game biadab pantesan pindah hok problem gw alamin moga baik,1,Negatif
game bagus bilang pakai resources ilegal ya download nya playstore tolong benerin ya engga download ulang nguras kuota pas download ban susah kalo ngulang kasih bintang dlu kasih bintang klo udah dibenerin,5,Positif
moonton egois ga mikirin player nya skill nya aja kasih tim dark sistem mulu ngepush rank niat nya hive fun naikin bintang minimal sampe miytick romawi gapapa kalah nya sampe kali menang nya cuman kali udah males ngepush rank mending main mode turun mulu nya turun mulu bintang,1,Negatif
tim erti tanding noob playersaya system matcmaking baik kecewa main game main mobile legendssaya rugi montoon yg semena mena playerdapat tim noob tolol,1,Negatif
game aneh cok make axis uda main ml gameplay nya susah ping an gera lambat gerak ga gerak kaya leg jaring bagus kadang mencet skil nunggu detik depan ga tolonv moonton baik main role jungle tim,1,Negatif
hp gw ram rom klo ngrenk clasik brawl anja parah klo ngrenk suka ngstak frezz dn bunyikaya gitu hp gw gw udh gk main renk clasik brawl karna hp gw kentang gw pilih pensiun makasihya mlbb udh temenin gw makasih mlbb,5,Positif
game bagus suka gak suka ama tim epic abadi anak yatim plis mootod kasih yg baik player mu capek stak legend gak ngotak tolong yah sesuai dak pikiranya moontod terima kasih,4,Positif
banyak tim tolol ga recomended mending unistall ganti game laen ajayg bagus kokkhusus game yg stress gegara dapet tim tolol rankjangan harap lu maen solo rank menang mudah yg kalah mulubelum dpt tim tololjokiantrol dsb cocok elu elu pd yg doyan stresss rugi lu maen kek ginian lu lihat yg pro player aja pd ngeluhhudh ganti game belah game burik pindah hok,1,Negatif
ivent mula nih ivent player kaya hero dah full level emblem full magic dust udh juta pregment orangebiru gold coin udh juta ga pakai coba ivent dptnya pregment orange biru magic dust,1,Negatif
suka game bantu hilang kejenuhansalam mlbb terkadang kasih teman main drak sistemitu kecewasaya main game paham main nya,5,Positif
game bagus pair matchmaking dark sistem mulu biar bener nikmat tara lawan kawan era canggih ga otomatis misahin pro noob kasih matchmaking tara mampu player jejak histori,1,Negatif
iya kualitas nya bagus lag parah mulu pas liat musuh lancar lancar aja terkadang minion tim muncul dapet drak sistem mulu menang tim ad tower tim cepat hancur gilir musuh musuh guna hero hero yg sakit tower inti win nin cape klh mulu ee,1,Negatif
moonton skarang jelasyg update skin eventnya jaring stabilinbug ny jga banyakmasa pas lobi ping bagus ms bawah eh masuk war ping turunditambah habis game nge freeze hp dah suport ramditambah update an nya lumayan mb keatastrus coba kalo game yg parah baca moonton terhormatkecewa player kalo gin trus,5,Positif
kalo rating rendah bintang udah kasih dah nih game system gajelas bug gajelas wifi kenceng aja tuh delay ping merah g udah gtu byk bug gajelas saing baik game nya bagus kasi skin gajelas,1,Negatif
benerin mic min kesel gw suara gk masuk gk enak banget ama suka lag pokok micnya min utama mabar enak klo pake mic,1,Negatif
sinyal wajar lebih muas gameplay fitur grafik kurang player emosi streamer replay tanding durasi cepat putar anggap sepele streamer tolong update depan terimakasih,4,Positif
tolong baik gamenya lag ga tau knp wifi gw lancar ko lag anehh banget bug main ketemu dark system orang dark system coklat aneh tolong hapus dark system tim gw gw glory aja susah gara gara tim dark system gw stack honor tolong baik,1,Negatif
depan nya tier epic legend game play nya seimbanglevel akun yg tara solusi nyadi tier mythic bijak lawan yg imbang dgn poin nya kalo season turun nya kadang sampe tier epic epic main nya gokil dunia,1,Negatif
bug stuck loading pasuk tanding persen tunggu sinyal lancar hpjuga lancar mohon baik lihat hasil battlefield cap afk bug tsb moonton mohon fiks utama nyaman player update bug baik mohonsegeradiperbaiki,2,Negatif
game yg buruk anak dalang kalah ngk main cewek anak moonton tolong baik game biar seru,1,Negatif
