content,score,Label
Untuk kedepannya mohon perbaiki masalah sinyal/jaringan soalnya sering banget merah saat war padahal sinyalnya bagus dan masalah match kasih musuh dan tim yang seimbang jadi jangan player epik tapi tim granmaster nah musuh mantan glory Jadi untuk pihak montoon mohon kerja samanya KLO itu semua diperbaiki insyaallah saya akan setia di ML,2,Negatif
Sudah sekian lama game ini masih saja ngeleg sa'at bertempur.. Jgn gituh lah nonton gw bayar maen ga gratissssss. Sinyal perbaiki. Buat kawan2 jgn donlowd lah klo bisa nanti kecewa. Mendingan game honor off king..,1,Negatif
Game nya sudah bagus dari tampilan grafik dan hero nya pun mantap tetapi masalahnya kita selalu di kasih tim gak seimbang semisal tim kita coklat sedangkan tim musuh kuning cerah kan gak adil jadi tolong untuk pembagian tim tolong di perbaiki lagi jangan asal asal milih tim takut kitanya juga males main karena sering kalah🙏🙏,2,Negatif
"Game nya menyenangkan cuma yang belum kecanduan jangan deh, bisa emosi sendiri sama pihak montoon dari pusatnya banyak settingan , masa kuota masih banyak jaringan sangat bagus .. ketika bermain teman tidak ada masalah ,tapi akun saya kalo posisi lagi mau menang tiba tiba jaringan buruk lag sampai ga bisa jalan. Itulah settingan moonton yang gak adil. Kita gak bisa cepat naik bintang kalo dari moonton sendiri tak ngijinin atau bikin kita hoki.. begitulah kenyataannya",1,Negatif
Mobile legends untuk pengembang kalau nggak becus mengelola aplikasi. Mending hapus aja ni permainan dari Play games. Bikin sakit hati.. Setiap mau fight. Jaringan hilang. Setelah mati hero kita mati. Game nya kembali lancar.. Pengembang nggak becus.,1,Negatif
"game sampah setiap main di kasih tim drak system terus cape gua main, gk adil banget beda sama free fire mainnya bisa ngendok lah ini game moba gk ngotak, ngasih musuh yang wajar lah, kalo ngasih musuh. kalo mau winstreak mustahil ngesolo harus partiyan terus, apalagi kalo udah ngestag di renk epik bikin sakit kepala gk adil ngasih musuh,",1,Negatif
"masa gue donlot data ga bisa jalan jalan sih, beebrapa hari lagi udah bisa, minggu depan donlot data ulang, masalahnya apa sih?padahal gue juga mau kali dapet skin gratis jadi bosen main. Game terburuk yg pernah gue mainin",1,Negatif
"Matchmakingnya tolong diperbaiki. Perbedaan rank yang tidak seimbang. Dan masalah jaringan ngelag terus saat team fight, aneh update bukannya tambah bagus malah jelek. Gk ada perubahan, parahhhh",1,Negatif
"Saya sebagai solo player ingin mencapai rank tertinggi di MLBB tapi selalu gagal karena reset Season, Saya mohon untuk perpanjang durasi Season nya ,(hanya saran untuk update ke depannya). Terima kasih",5,Positif
Pihak moonton yang paling paling paling terhormat mohon di PERBAIKI SERVERNYA!!!! kami sangat tersiksa sekali kalau begini terus permainan ini kayak sampah cuma buang buang kuota saja Jadi MOHON DIPERBAIKI SERVERNY!!!! kami sangat mengharapkan respon dari MOONTON!!!!!!!,5,Positif
"tolong yaa, buat moonton... tolong banget!!! ini yg main di pelosok... tolong betul saya masalah sinyal.. tingaktin aja dikit aja gausah banyk banyak.. buat stabil aja.. biar para player solo ni semangat mainny...",5,Positif
Game nya sih bagus tapi dan oke juga tapi kalo di mulai/start game katanya jaringan kurang bagus padahal lancar kok bisa yak? Moonton tolong diperbaiki ya🙏Aku kasih bintang 4 dulu nanti kalo udh bagus kukasih bintang 5,4,Positif
"Jngn download.. buat yg punya darah tinggi, daripada naik tekanan darah, keseimbangan match gk berlaku.. yg udh download,Jngn top up,percuma, sumpah habisin kuota update terus tp masalah player tak di pikirin.. rank sulit up.. dapt tim sampah terus.",1,Negatif
Ini bagus sekali jir permainan sekarang aku kls 6 aku main ini dari belum sekolah juga udh main banyak skin gratis lagi beuhh kasuss men buat mobile legends bang bang sumpah bikin nagihh dlu aku bisa sampe mytik ko sekarang mentog legends ya? Tapi tolong di perbaiki derk sistem nya soal nya aku cape gendong mereka,5,Positif
"Game nya dah bagus, tapi kadang suka dapet tim aneh + dark system, tapi gpp walau kadang musuh ama tim suka adu bacot cmn game nya dah bagus kok, walau kadang musuh nya terlalu jago tapi tim sendiri aneh, game nya menantang, bintang juga suka naik turun, tapi gpp jadi inti nya game nya bagus, udh itu aja:)",5,Positif
Bagus tapi kam mobile Legends itu bisa mode offlain kan tolong saat offlain semua hero yang baru atau yang lama atau yang belum di beli di kasih di mode offlain dan tolong berawel tolong di buka dan tolong kasih tombol untuk mode offlain aga bisa masuk secepat nya tolong ya,4,Positif
Dear moonton kenapa sih setiap match pasting ngeleg di menit 1.50/turtle pertama mau keluar ping nya pasti 200+ dan ga turun semasekali dan itu bukan 1-2 game tapi setiap bermain rank dan baru turun ping nya di menit 3an dan tidak sampai disitu masih berlanjut ping nya naik turun dari 30-120. Jujur sangat kecawa di mana saya yang menggunakan letri/jungle. Karna di erly game sangat penting peran saya sebagai jungle untuk amanin turtle dan mau ngamanin gmn klo ping 200 tolong di fiks jgn skin mulu,1,Negatif
Game nya bagus tapi kalo aku main kasih lah tim yang bener main nya udah tim nya gak bisa main musuh nya jago jago makan nya ku kasi bintang satu aja klo aku di kasih menang 999999999 aku kasih bintang lima mau gak lu montoon Udah min gw cpk kalah aja lama lama klo kalah aja gw hapus yh klo ini gw klo 10 kali lagi gw hapus........gak ada alasan....,1,Negatif
saran untuk mlbb kalau bisa di buatkan yg versi lite.. di peruntukan untuk hp ram 2gb an.. kalau mau sih.. untuk nambah player yg pingin main tapi hp kentang. tapi tetep stabil. untuk main,5,Positif
"Harmfull game !! Becareful , this game is Very dangerous !!!! Terlalu banyak kecurangan di game ini ,akhirnya aku sudah uninstall game yang bobrok ini di tambah kendala nge-lag di tengah pertandingan . Kemungkinan kalian beli server murahan . Game lain gak ada kendala jaringan seperti game anda. So cheap your server !!! Shame on you. HARMFULL GAME !!!!",1,Negatif
"Habis pembaharuan, ini kok makin parah . D loby signal ijo, sekalinya pas d dalam rank udah merah. Makin gak jelas ini moonton. Mana skin mahal kyk skin legend gak ad efek efek ny juga yg bagus.",1,Negatif
"Saya gak tau mau bagaimana lagi,tapi saya akan menghapus game ini,karena semakin lama mobile legend itu makin aneh,jadi buat moonton tolong perbaiki match-nya,kalau tidak semua player bakalan pindah kegame sebelah yaitu honor of king,jadi aku dan para player mobile legend gimana ya,capek loh moonton,jadi saya minta tolong perbaiki sistem draf picknya,dan saya akan menghapus game ini karena membuat kepala saya hampir pecah. TERIMA KASIH KARENA TELAH MENGHIBUR AKU,(TERIMA KASIH).",1,Negatif
"Dark sistem asu, tinggal 1 bintang lgi malah kalah, udah 1 tahun lebih moonton Masih aja ga peduli sama sistem matchmakingnya anjjjjjjj malah nambah fitur ga guna blok tol**, hari ke 3 moonton ngasih dark sistem terus petooottt bisa gasi kasih musuh yang sepadan?",1,Negatif
"Match making yang belum sangat adil. Saat bermain solo masih banyak player yang membebani rekan tim, membuat merasa lelah memainkan nya. Terkadang mendapatkan tim yang paham dan mengerti bermain 2P berbanding 4P, 3P berbanding 5P ""Tolong di perbaiki""",1,Negatif
Jaringan bagus lancar tapi kok tiba2 gamenya berhenti jadi pingin marah baru lama banget lagi pas ku ulang kuliat udah hitam semua layarku sampe ku tinggal karna capek nunggu tiba tiba aku liat pas udah bisa gamenya aku AFK kalo gini unistal aja lah akun gak guna skinnya yang gratisan itu itu aja di ulang,1,Negatif
"Kenapa habis di update malah crash apk nya moonton. Ini saya terpaksa download ulang lagi, mana di dlam game msih bnyak data yg harus di download. Tolong tingkatkan perbaikannya.. Jgn buat para player ML lain kecewa",5,Positif
"GAME BURUK, nyesel nya klo udh download, awal² aman, dpt 1 bulan BURUK nya terlihat, contoh² : lose track/ kalah terus, tiba² jaringan error, dpt team lemah, lawan gak imbang, masih byk lg, game menguras kuota, bahaya buat psikis, langsung uninstall, liat aja rating nya. MONTOON LOL!!!",1,Negatif
"Bug sinyal gajelas,setiap main rank tiba""lag bikin males main,sinyal 4g+ full,masih aja tiba""lag terus kalo ketemu musuh,sering kena comeback gara"" bug lag gajelas",5,Positif
"ML adalah game terburuk bagi gua dan muntun merancang rencana yang sangat matang buat nurunin gua doang dan mengunggulkan teman gua,gua merasa seperti proyek uji coba monton si game psikopat kenapa setiap season ga dapet tim bagus malah musuhnya doang yang bagus, musuh mcl, global,dan lainnya dan gua merasa gua diberi tim kayak warior, cewek,dan ngetroll. daripada gua di siksa monton lebih baik main honor. ML adalah game lumpur nyesel gua download ML",1,Negatif
"Sumpah ni game nambah aneh, karena tadi ulang tahun ke 10, trus ini yg ke 8. Emang agak Laen y, dan gue sering ngalamin ""DRAK SYSTEM"" napasih Moonton di Lobby baik baik aja, kalo mulai pertandingan Itu sinyal gak bagus, dan Kalo VS A.L. itu Computer pada PRO BANGET ini aneh si. Plissss 🙏😞 kali ini jangan. Gue saranin buat game jangan di kasih DRAK SYSTEM karena para pemula kasian yg baru main di kasih gituan, dan kalo di Instalasi jangan di hapus konten nya, karena itu buang buang Kouta/Wifi",2,Negatif
"MLBB memang game favorit gamers, tapi saya mau minta sarannya dong moonton. Di akun saya jaringannya lag mulai dari jam 6 sore sampe jam 11 malam. dan jaringan hp saya bagus2 sja, lag nya di akun saya sudah satu bulan lebih dan bikin saya malas main. Jadi tolong dong admin MLBB cara mengatasi masalah lag seperti ini🙏",5,Positif
"Teruntuk moonton sang developer ML, saya bisa mengatakan game ini buruk, karena ada ketidakseimbangan saat di dalam game, entah dapet player trol lah, dark sistem lah, dll. ML katanya mau nyaingin game sebelah yg diutamakan kok skin gratisnya, kaya bug jaringan, dark sistem, dll, malah gk dibiarin aja lu punya mata gk, katanya game nomor 1 tapi kok kayak gini......... Kalo gk dibaca lu gk baca ini fix lu BUTA.",1,Negatif
"Parah sinyal sekarang dan pembagian team tidak seimbang buruk,buat player yang ingin jadi top kasian,ada uang dapat kemenangan terus itulah system moonton sekarang",1,Negatif
saya ingin event² di permurah dan juga soal in game saya ingin adanya penyesuaian dari jumlah mach dan juga rank saat bermain karena banyak masalah saat bermain. misalnya player yang ga susai saya hanya ingin ini saja yang di perbaiki,5,Positif
"Ini game dulu nya asik gak seperti season sekarang, sekarang kaya ta1 gua sbgai pemain solo dulu gk kaya gitu tapi sekarang ketemu tim bot musuh nya kek lawan tim esport anjir moonton tolong lah perbaiki sistem nya min, terus banyak yang ngecheat udah di laporin malah dari pihak moonton nya tidak terdeteksi gimana si min",1,Negatif
"Update berkedok downgrade. Sinyal makin ga stabil, animasi geraknya masih lebih patah dari berapa game moba yg pernah dicoba (aov, hok, vainglory, wild rift), lawan ga pernah sebanding, banyak smurf, solo player matching lawan party, gacha ampas, harga top up mahal, ga dengerin comunity kecil yang main, efek skin biasa aja. Ada lagi? 1 hal lagi, tolong influencer yg hidup dari sini bantu kita—player yang biasa aja—buat nyampein pesan ini ke developer.",1,Negatif
"Moonton assuuuuu, konttoooll, kenapa dikasih dark sistem terus, gua masuk rumah sakit gara gara mobile legends yang bikin gua stres berat, karena kalah terus tolonglah moonton kasih tim yang seimbang, cuma itu yang gua butuhin buat terus main mobile legends, terima kasih",1,Negatif
"Semenjak d update sering stak kadang ngelag d tengah permainan, sekarang lebih parah gak bisa masuk, padahal udah uninstal dan instal ulang.",1,Negatif
"Sistem pembagian timnya ga jelas ketemu tim bot musuh jago kocak, benerin sistemnya kalo gini terus bakal Kalah saing sama hok player juga pada pindah semua, game sampah ngasih tim ha jelas mulu heran sama sistem gamenya hadeh",1,Negatif
Maaf saya mau bertanya Apakah Nana inigin pergi ke tempat asalnya di 1 November MOONTON tolong ya saya tidak tau juga si saya juga taunya dari teman saya oh iya game nya bagus juga efek skil nya gak ada yang berubah bagus banget,5,Positif
"Gamenya sangat seru sekali👍👍👍👍👍,moontonnya baik banget ngasih skin collector natalia. gamenya banyak ada rank,clasic,brawl,magic chees,arcade dan al vs. Sama heronya banyak banget jadi seru. yuk kalian coba juga main game mobile legend pasti seru. karena ada event menarik lainnya loh yuk dowload game mobile legend bang bang",5,Positif
"sebenarnya saya suka main ini, tapi akhir akhir ini ga bisa di buka ml nya, padahal wfi saya lancar, ngebug nya itu dia ngestak di tempat mau masuknya 3 hari saya tungguin ga bisa, padahal di sana rank saya lumayan besar dan banyak heronya,,!! please balikin dong!!!😭😭😔😔😔",4,Positif
"Gem nya udah bagus, tampilan oky. Tetapi pembagian timnya ngak seimbangan tambah lagi pada saat udah mau naik renk selalu di kasi tim yang dark sistem dan musuh yg jago. Seharusnya pembagian timnya itu harus seimbang agar bermain lebih seruh",5,Positif
"Untuk game sih bagus, tapi match kadang agak aneh. Kadang musuh lemah banget, kadang musuh spek top global. Di tim juga sama. Kadang dapat tim jago, kadang dapat spek player baru. Ya gitu lah, dark sistem. Semoga bisa dikurangi dikit",5,Positif
"Dear moonton.. , untuk awal sya kasih Bintang 5 Tapi untuk skrng saya kasih bintang 1 . Dan sya ingin untuk game ini Tolong hilangkan yg nama nya DRAK SISTEM Dan tolong kasih team yg sepadan dan kasih musuh yg sama sepadan Tier yg saya dapat kan , Tolong hilangkan DRAK SISTEM #TERIMAKASIHHH",1,Negatif
Tolong di seson 2024 ini di perbaiki sistem nya monton kalok gini terus banyak yang berhenti main ML kalok tetap gini gini terus sory squad gua pindah ke HOK soal nya game nya lebih bagus sistem nya juga bagus,1,Negatif
"Tolong dong moonton benerin matchmakingnya yang bener aja orang dikasih drak sistem mulu gimana gak bete orang kalo maen kalah mulu padahal maen dah bagus tetep aja lose, kalo gitu caranya yang ada user MLBB pada kabur pindah ke game sebelah, tolong dong diperbaiki lebih bijaksana lagi dalam bekerja.",1,Negatif
"Game rusak. main magic chess udah dapat hero kuning mau di cloning malah lag sinyal putus, padahal jaringan data/kb masih berjalan, giliran tersambung udah tereliminasi. Busuk busuk",1,Negatif
"Saya sangat suka game ini tapi kena akhir_akhir in.i saya sering afk bukan karna sengaja,tapi karna game nya yg keluar sendiri, dan untuk musuhnya terlalu berat, gak seimbang, masak epik tanding sama lagend,,? Dan game ini terlalu membutuh kan jaringan yg kuat, jadi banyak player yg ngeleg ketika memainkan nya, Apalagi hp kayak punya saya, kan orang itu maca_macam, ada yg kaya dan ada miskin, tentu hp nya pun macam2 ada yg ram tinggi dan aja juga yg ram rendah .... Mohon di perbaiki...",5,Positif
"capek kali sumpah capek Moonton, tolong lah plis tolong moonton buat lah game yang adil jangan ketemu dark sistem Mulu capek gw moonton. gw main game mobile legend bukan ngilangin stress tapi malah stress, tolong lah moonton buat game yang adil,buat game yang sama dengan keadaan player jangan yang bot di jadikan satu sama yang pro, jangan yang main fun fun aj di samakan dengan yang main mau ngejar bintang. plis lah moonton jangan gitu, tolong ya buat apdute sekali lagi buat lah fitur yg seimbang",1,Negatif
"Kasih bintang 3 dlu lah..Lumayan.tp ko klo main di magic chess klo dah mau menang di nmr satu atau gmn ko frem..gamenya..apa karena hpnya cm 3 ram yah.padahal dr awal pertama ga kenapa:#"" klo mau menang pasti fremm🤔🤔🤔",5,Positif
"Tambah parah sekarang MLBB sinyalnya selalu lag, kalau kita sedang main terus kepencet pengaturan tdk bisa d kasih kembali harus phy d kasih keluar aplikasi MLBBnya mohon di perbaiki secepatnya Main 2 jam bintang tetap aja sama gak naik² habis²in waktu doank emang dark system moonton",1,Negatif
"Makin sering w main, makin sering w kalah. Niat main buat ngilangin stress, malah tambah bikin stress. W apus aja x ya game yang bikin w stress ini. W bisa main, tau skill, tau itemnya juga. Tapi Napa dikasih tim yang gajelas mulu",1,Negatif
"Sistem rank nya ketinggalan zaman, yg mana bintang naik turun, dan susah menang, artinya ada nya ketiadak adilan saat, bertemu dgn lawan, bisa jadi warior ketemu mytic, tidak balence. Uninstall aplikasi jadul bikin, tidak sehat, bukan nya mau cari hiburan, malah,stres,apa iya harus topup dlu, gini gitu, biar di kasih permainan yg seru, bukan kalah menang, kalah menang, ketingalan zaman",2,Negatif
Tolong di perbaiki masalah jaringan Mulu padahal jaringan bagus sebelum bermain pas dalam game jaringan udah merah Tolong jangan cuma nambah skin tapi jaringan buruk Tolong di pertimbangkan lagi banyak orang yang tersiksa karena fitur jaringan merah melulu,1,Negatif
"( Dear Moonton) Game ini sangat tidak mendukung penuh dengan drak sistem!!!! 👎👎👎 Tolong di perbaiki moonton saya sangat kesal, dengan bermain game penuh kesal ini, tidak pernah winstreak👎👎, penuh dengan drak sistem, tolong Mancmaking nya di perbaiki 🙏🙏",1,Negatif
"Luar biasa game mobil legend ini. tapi ada- kekurangannya 1) dark sistem terus tapi gakpapa- masih dlm percobaan grafik nya bagus- semoga tahun depannya semakin maju terus,",5,Positif
"Sebenernya si bagus bagus aja tapi ak kesel bgt pas matchmaking selalu ngebug dan gabisa masuk pas aku re-log gabisa masuk juga, diitung afk lagi 😞. Kalo bugnya diperbaiki ku naikin ratingnya",2,Negatif
Tidak seimbang dalam pengambilan tim dan saat main tim skill nyaterasa seperti di rangk yg ada di bawah (Pesan buat monton) Jangan sibuk kolep Mulu urus player lu dulu baru kalo sudah selesai kalo mentingin kolep ya berati game kikir Tampa memikirkan player nya yg berjuang solo tidak ada teman,1,Negatif
"game bagus, tapi sayang hp udah ga kuat pdhl udah pake grafis renda data yg harus di download pun juga download dikit doang tapi di game masih lag dan ga jalan sama sekali kadang suka relog sndiri",4,Positif
"Meskipun dapat tim troll, tapi dari segi garafi, sekin Hero, map dan masih banyak lagi yang bagus dan keren. Tapi yang paling gua suka itu skin gratis peles. -bagu -dapat sangat gampang",5,Positif
"Ayolah monton kurangin lah dark sistem nya rank saya sering ngestuck di epic mulu tolong lah dan tim selalu tidak imbang masa teman ku bodoh dan tim musuh jago minimal kayak game sebelah lah minimal tim imbang lah monton buta kagak liat mana tim jago mana tim tolol mana yang jago di tim tolol satu doang nge""*;&# saya sudah capek kalah berturut turut saya juga cape 😡😡",1,Negatif
"Moonton ga bner, coba game ini jngan dipake ama bocah, gua dpt tim bocah terus, trus masalah jaringN juga, gua udh jajal pake smua kartu, ttp aja jlk, ngelag terus, hapus aja ml. Ngeselin, dpt tim noob terus bgst,klo bikin game itu niat dikit ngapa, setiap masuk game pasti merah, jaringan disini bagus, bukan HP kentang, tetep aja lag, bnerin lgi game ni",2,Negatif
"Gema nya bagus dan tampilan nya oke saya juga suka tapi, kok tim nya derak sistem, musuh nya GG, aku juga males main jadi aku gak main selama 2 bulan karena teromah sama derak sistem, tolong ya hilang derak sistem",5,Positif
Game bgs bngt!!!!! Gua udh mainin ini game dari dulu sampe sekarang dan sekarang gua udh mythic honor semoga dikedepan bakln banyak Hero baru dari moonton yang bisa saya coba saya kasih rating 10000/100⭐⭐⭐⭐⭐ dan yang pindah ke game sebelah cuma gara gara sinyal lemah itu bukan masalah moonton tapi wifi lu berarti GK kuat bng jadi jangan pindah ke game sebelah cuma gara2 sinyal lag minta Ama ortu lu perbaikin wifi nya gitu....,5,Positif
"Saya kasih Bintang 5 tetapi mohon hilangkan player dark sistem, player egois player yang ngerugiin saat bermain Rank, player seperti ini sangatlah membuat saya kesal karena prilaku bermain yg sangat egois dan beban dalam menggunakan hero dan mohon juga untuk jaringan, saya sudah memakai jaringan 4G tetapi selalu saja jaringan yang lag, ping naik turun dan juga masalah matchmaking yang sangat lama, apabila ingin memulai game membutuhkan waktu yang lama, jdi mhon untuk mengurangi waktu matchmaking",2,Negatif
"Kasih bintang 4 aja dulu. Soalnya pihak moonton selalu ngasih tim yang noob,musuhnya jago jago,dari macthmaking juga banyak yg gak seimbang. Sering terjadi frame rate dan crash lainnya. Sinyal udah 4G LTE tapi di game sering lag",4,Positif
"Disarankan untuk tidak memainkan game ini. Gameplay tim dan musuh benar benar diluar nalar,walau sudah sekuat tenaga,main tiap hari sampai bergadang game ini hanya membuat pemain depresi,stres,malas Untuk Kegiatan Lain.membuat otak telat mikir.Tim dan Lawan Tidak Seimbang walaupun gameplay kita sudah benar,saya LoseStrek berkali kali dengan MVP serta Gameplay saya sudah benar.Saya tidak menyangka main game MobileLegendsBangBang Membuat saya seperti ini padahal MainGame hanya merelakskan pikiran.",1,Negatif
"Game ngk jelas,game haram,banyak dark sistem,pindah HOK aja gw.buat game itu pake akal dikit napa.masa mau naik ke legend 1 ada aja halangan nya,mulai dari lawan yang kek rasanya nge lawan evos,tapi temen kek warrior semua,cobalah imbangin dikit,lawannya yhh sekelas rank nya,lu developer paling ajg.satu lagi, pengurangan credit scor nya terlalu brutal ajg,game hewan, naikin bintang susah, binatang ,mending gw uninstall aja deh game ini,game penambah dosa.otak monton kurang otakkk",1,Negatif
"Karena banyak DARK SYSTEM.gw rank tertinggi gw sama temen gw honor keatas timny EPIC ABADI,sedangkan tim musuh rank glory keatas.Apaan ad beberapa Hero yg dipake tim poke sedangkan tim musuh jago parah.Tim suka ngatur.Ngasih darksystem terus.Gk niat bikin game.Bikin game kayak Kon***",1,Negatif
Tolong pihak yang terhormat mobile legends bang bang tolong adakan fitur highlight lagi dikarenakan kasian untuk orang orang yang hp nya kurang suport untuk record terlalu banyak itu bisa memakan memori terlalu banyak,4,Positif
Game apaan ini? Gak adil banget. Katanya jarang login bisa dapet tim baguss. Musuh nuub. Dan bisa winstreak. Tapi apaan boong iya. Gw udah gak login sebulan tapi tetap aja tim ku nuub musuhku jago. Letak gak adilnya tu. Temen ku sering main menang terus. Timnya bagus terus. Padahal dia solo player. Sering main maka bisa lostreak terus. Tapi apaan bohong. Temen aja gapernah lostreak. Massa aku jarang main lostreak Mulu. Tim ku nuub lagi. Capek bangett. Mending main honor of Kings😅,1,Negatif
"apaan banget montoon ini, orang kami tidak afk dibilang afk, SAYA ITU TIDAK AFK SAMA SEKALI! tapi kenapa montoon memberikan informasi bahwa saya afk? saya itu bermain ya! saya tidak afk! mana kredit skor nya ngurang lagi, dari 100% ke 92% kalo kek gitu uninstall aja deh, pindah ke game sebelah.",1,Negatif
"Secara Visual, Mekanisme Gameplay, Event sudah bagus, tapi saya mau menyarankan soal Matchmaking, saya berharap ada 10 Match/Hari yang kalau bermain solo, semua teman solo (1+1+1+1+1), tidak ada yang duo/trio, setelah 10 Match habis, baru lah di gabung lagi sama duo/trio, gak masalah bukan 10 Match/Hari, 5 Match/Hari, atau 3 Match/Hari juga boleh.",4,Positif
"selalu leg...jaringan harus benar2 full jadi susah mainnya...game lain aman2 aja jaringan kita juga yang kena afk padahal jaringan yang selalu leg..tolong perbaiki dong soal jaringan. makin parah aja..kita kendala jaringan tpi kena AFK. saya uninstal aplikasinya, susah main jaringan harus benar2 full",1,Negatif
"Setalah update skill hero (saya menggunakan rafaela) sering delay di tambah keluar sendiri skillnya, ayolah moonton segara perbaiki bug ini, ini sangat mengganggu performa saya saat bermain😭",1,Negatif
Game ini udah bagus tapi ada satu masalahnnya aku pas login pasti dapet dark sistem terus gw tolong lah ngasih tim nya seimbang sama musuhnnya dong maaf kalo ada kata-kata yg nggak di nyenengin mohon maaf banget ya 🙏,5,Positif
"sumpah moonton ini, memang ada aja kelakuannya setiap hari kena dark system, tim musuh ngeri-ngeri, tolong lah moonton kasih tim yang seimbang, moonton kalau gk bisa ngembangin game, jangan ngembangin game lah tll",1,Negatif
"Sumpah main ml bikin nambah depresi , kenapa tim gw pada poke semua? Gw cek profilnya tim gw mentok honor doang sedangkan musuh ex glory-immo!! Gw tau gw jago tapi ga gitu juga kalo ngasih tim. Katanya update penyeimbangan pada matchmaking lah mana updatenya?",1,Negatif
"Ini game nya keren, buat grafik sudah menggiurkan, game play nya menarik dan seru buat mereka yang suka main kerja sama, tapi kekurangannya pas di mode rank, itu terlalu berpelit-pelit, masak masih tier kecil sudah di kasih player yang sudah mytic",5,Positif
"Tadinya bagus, tapi sekarang jadi makin aneh PENINJAUAN setelah pertandingan. Terakhir kali malah lebih parah, sebelum pertandingan selesai tiba-tiba ""menghubungkan ke server"" Ditunggu lama gak nyambung lagi, padahal SINYAL internet lancar + paket data masih FULL. Alhasil, setelah di-RELOG, malah kena sistem AFK. Padahal sudah jelas - jelas sistem GAME yang EROR, malah kita sebagai player yang KENA DARK SISTEM 🥵",2,Negatif
Gua sering di beri drak system terus musuh nya terlalu jago semua tong perbaiki moonton nya plis perbaiki aneh sekali moonton sekarang dasar plis lah moonton sekrng agak aneh gua d beri drak system terus bug nya seperti jaringan dll gw mening pindah dari ml soalnya banyak drak system gua gak nyangka moonton bisa gini perbaiki dong,1,Negatif
