content,score,Label,textToken,textLemma,textSWR,textStemm,textStemmSTR,umap_1,umap_2,Cluster_KMeans,Cluster_H_Ward
semakin dark ini sistem game play bisa report tapi tidak bisa report ini apk pembodohan makin sini apk semakin tidak jelas sistemnya apk yang ternyata hanya akan membuang waktu dan energi kalian dengan percuma terlebih kalian hanya akan menjadi seorang yang lebih emosi dan itu sangat rugi meskipun permainan di apk ini hanya dimainkan satu hari sekali bahkan minggu sekali percayalah,1,Negatif,"['semakin', 'dark', 'ini', 'sistem', 'game', 'play', 'bisa', 'report', 'tapi', 'tidak', 'bisa', 'report', 'ini', 'apk', 'pembodohan', 'makin', 'sini', 'apk', 'semakin', 'tidak', 'jelas', 'sistemnya', 'apk', 'yang', 'ternyata', 'hanya', 'akan', 'membuang', 'waktu', 'dan', 'energi', 'kalian', 'dengan', 'percuma', 'terlebih', 'kalian', 'hanya', 'akan', 'menjadi', 'seorang', 'yang', 'lebih', 'emosi', 'dan', 'itu', 'sangat', 'rugi', 'meskipun', 'permainan', 'di', 'apk', 'ini', 'hanya', 'dimainkan', 'satu', 'hari', 'sekali', 'bahkan', 'minggu', 'sekali', 'percayalah']","['semakin', 'dark', 'ini', 'sistem', 'game', 'play', 'bisa', 'report', 'tapi', 'tidak', 'bisa', 'report', 'ini', 'apk', 'bodoh', 'makin', 'sini', 'apk', 'semakin', 'tidak', 'jelas', 'sistem', 'apk', 'yang', 'nyata', 'hanya', 'akan', 'buang', 'waktu', 'dan', 'energi', 'kalian', 'dengan', 'percuma', 'lebih', 'kalian', 'hanya', 'akan', 'jadi', 'seorang', 'yang', 'lebih', 'emosi', 'dan', 'itu', 'sangat', 'rugi', 'meskipun', 'main', 'di', 'apk', 'ini', 'hanya', 'main', 'satu', 'hari', 'sekali', 'bahkan', 'minggu', 'sekali', 'percaya']","['dark', 'sistem', 'game', 'play', 'report', 'report', 'apk', 'bodoh', 'apk', 'sistem', 'apk', 'nyata', 'buang', 'energi', 'emosi', 'rugi', 'main', 'apk', 'main', 'minggu', 'percaya']","['dark', 'play', 'report', 'report', 'apk', 'bodoh', 'apk', 'apk', 'nyata', 'buang', 'energi', 'emosi', 'rugi', 'apk', 'minggu', 'percaya']",dark play report report apk bodoh apk apk nyata buang energi emosi rugi apk minggu percaya,6.6680378913879395,5.626804351806641,1,0
dark sistem semua isinya push sampai subuh naik turun terus banyak lag lah bug lah tabrakan lah role nya tolong ya moonton bikin fitur atur role sebelum matchmaking capek harus kalah terus troll nya makin banyak aja yang egois juga masih banyak kapan moonton bikin fitur pilih role sebelum matchmaking,1,Negatif,"['dark', 'sistem', 'semua', 'isinya', 'push', 'sampai', 'subuh', 'naik', 'turun', 'terus', 'banyak', 'lag', 'lah', 'bug', 'lah', 'tabrakan', 'lah', 'role', 'nya', 'tolong', 'ya', 'moonton', 'bikin', 'fitur', 'atur', 'role', 'sebelum', 'matchmaking', 'capek', 'harus', 'kalah', 'terus', 'troll', 'nya', 'makin', 'banyak', 'aja', 'yang', 'egois', 'juga', 'masih', 'banyak', 'kapan', 'moonton', 'bikin', 'fitur', 'pilih', 'role', 'sebelum', 'matchmaking']","['dark', 'sistem', 'semua', 'isi', 'push', 'sampai', 'subuh', 'naik', 'turun', 'terus', 'banyak', 'lag', 'lah', 'bug', 'lah', 'tabrak', 'lah', 'role', 'nya', 'tolong', 'ya', 'moonton', 'bikin', 'fitur', 'atur', 'role', 'sebelum', 'matchmaking', 'capek', 'harus', 'kalah', 'terus', 'troll', 'nya', 'makin', 'banyak', 'aja', 'yang', 'egois', 'juga', 'masih', 'banyak', 'kapan', 'moonton', 'bikin', 'fitur', 'pilih', 'role', 'sebelum', 'matchmaking']","['dark', 'sistem', 'isi', 'push', 'subuh', 'turun', 'lag', 'bug', 'tabrak', 'role', 'nya', 'moonton', 'bikin', 'fitur', 'atur', 'role', 'matchmaking', 'capek', 'kalah', 'troll', 'nya', 'aja', 'egois', 'moonton', 'bikin', 'fitur', 'pilih', 'role', 'matchmaking']","['dark', 'isi', 'push', 'subuh', 'turun', 'lag', 'bug', 'tabrak', 'role', 'bikin', 'fitur', 'atur', 'role', 'matchmaking', 'capek', 'kalah', 'troll', 'egois', 'bikin', 'fitur', 'pilih', 'role', 'matchmaking']",dark isi push subuh turun lag bug tabrak role bikin fitur atur role matchmaking capek kalah troll egois bikin fitur pilih role matchmaking,6.097346782684326,7.032480716705322,1,1
tolong lah moonton setiap main jangan di kasih dark sistem terus main rank dari legend bintang lose streak sampai ke legend bintang saya ingin memberi masukan tolong kalo pembagian tim atau musuh itu yang imbang match nya tidak imbang percuma update terus kalo hal beginian tidak di urus terima kasih mohon maaf bila ada kesalahan dalam pemberian ulasan dan saya bukan bermaksud untuk jatuh kan tetapi agar lebih baik sekali lagi moonton tolong adil dalam sistem match di rank,1,Negatif,"['tolong', 'lah', 'moonton', 'setiap', 'main', 'jangan', 'di', 'kasih', 'dark', 'sistem', 'terus', 'main', 'rank', 'dari', 'legend', 'bintang', 'lose', 'streak', 'sampai', 'ke', 'legend', 'bintang', 'saya', 'ingin', 'memberi', 'masukan', 'tolong', 'kalo', 'pembagian', 'tim', 'atau', 'musuh', 'itu', 'yang', 'imbang', 'match', 'nya', 'tidak', 'imbang', 'percuma', 'update', 'terus', 'kalo', 'hal', 'beginian', 'tidak', 'di', 'urus', 'terima', 'kasih', 'mohon', 'maaf', 'bila', 'ada', 'kesalahan', 'dalam', 'pemberian', 'ulasan', 'dan', 'saya', 'bukan', 'bermaksud', 'untuk', 'jatuh', 'kan', 'tetapi', 'agar', 'lebih', 'baik', 'sekali', 'lagi', 'moonton', 'tolong', 'adil', 'dalam', 'sistem', 'match', 'di', 'rank']","['tolong', 'lah', 'moonton', 'setiap', 'main', 'jangan', 'di', 'kasih', 'dark', 'sistem', 'terus', 'main', 'rank', 'dari', 'legend', 'bintang', 'lose', 'streak', 'sampai', 'ke', 'legend', 'bintang', 'saya', 'ingin', 'beri', 'masuk', 'tolong', 'kalo', 'bagi', 'tim', 'atau', 'musuh', 'itu', 'yang', 'imbang', 'match', 'nya', 'tidak', 'imbang', 'percuma', 'update', 'terus', 'kalo', 'hal', 'beginian', 'tidak', 'di', 'urus', 'terima', 'kasih', 'mohon', 'maaf', 'bila', 'ada', 'salah', 'dalam', 'beri', 'ulas', 'dan', 'saya', 'bukan', 'maksud', 'untuk', 'jatuh', 'kan', 'tetapi', 'agar', 'lebih', 'baik', 'sekali', 'lagi', 'moonton', 'tolong', 'adil', 'dalam', 'sistem', 'match', 'di', 'rank']","['moonton', 'main', 'kasih', 'dark', 'sistem', 'main', 'rank', 'legend', 'bintang', 'lose', 'streak', 'legend', 'bintang', 'masuk', 'kalo', 'tim', 'musuh', 'imbang', 'match', 'nya', 'imbang', 'update', 'kalo', 'urus', 'terima', 'kasih', 'mohon', 'maaf', 'salah', 'ulas', 'maksud', 'jatuh', 'moonton', 'adil', 'sistem', 'match', 'rank']","['dark', 'rank', 'legend', 'bintang', 'lose', 'streak', 'legend', 'bintang', 'masuk', 'kalo', 'musuh', 'imbang', 'match', 'imbang', 'update', 'kalo', 'urus', 'terima', 'mohon', 'maaf', 'salah', 'ulas', 'maksud', 'jatuh', 'adil', 'match', 'rank']",dark rank legend bintang lose streak legend bintang masuk kalo musuh imbang match imbang update kalo urus terima mohon maaf salah ulas maksud jatuh adil match rank,8.137190818786621,6.525407314300537,1,3
kalo kasih lawan sama time yang adil dong jangan pilih kasih masa musuh kasih time yang kompak sedangkan time aku dapat yang dark sistem kalo begini terus gimana mau maju nya saya udah bela bela gadang dari malem sampai pagi tapi tidak ada perubahan nya sama sekali naik turun mulu,1,Negatif,"['kalo', 'kasih', 'lawan', 'sama', 'time', 'yang', 'adil', 'dong', 'jangan', 'pilih', 'kasih', 'masa', 'musuh', 'kasih', 'time', 'yang', 'kompak', 'sedangkan', 'time', 'aku', 'dapat', 'yang', 'dark', 'sistem', 'kalo', 'begini', 'terus', 'gimana', 'mau', 'maju', 'nya', 'saya', 'udah', 'bela', 'bela', 'gadang', 'dari', 'malem', 'sampai', 'pagi', 'tapi', 'tidak', 'ada', 'perubahan', 'nya', 'sama', 'sekali', 'naik', 'turun', 'mulu']","['kalo', 'kasih', 'lawan', 'sama', 'time', 'yang', 'adil', 'dong', 'jangan', 'pilih', 'kasih', 'masa', 'musuh', 'kasih', 'time', 'yang', 'kompak', 'sedangkan', 'time', 'aku', 'dapat', 'yang', 'dark', 'sistem', 'kalo', 'begini', 'terus', 'gimana', 'mau', 'maju', 'nya', 'saya', 'udah', 'bela', 'bela', 'gadang', 'dari', 'malem', 'sampai', 'pagi', 'tapi', 'tidak', 'ada', 'ubah', 'nya', 'sama', 'sekali', 'naik', 'turun', 'mulu']","['kalo', 'kasih', 'lawan', 'time', 'adil', 'pilih', 'kasih', 'musuh', 'kasih', 'time', 'kompak', 'time', 'dark', 'sistem', 'kalo', 'gimana', 'maju', 'nya', 'udah', 'bela', 'bela', 'gadang', 'malem', 'pagi', 'ubah', 'nya', 'turun', 'mulu']","['kalo', 'lawan', 'time', 'adil', 'pilih', 'musuh', 'time', 'kompak', 'time', 'dark', 'kalo', 'gimana', 'maju', 'udah', 'bela', 'bela', 'gadang', 'malem', 'pagi', 'ubah', 'turun', 'mulu']",kalo lawan time adil pilih musuh time kompak time dark kalo gimana maju udah bela bela gadang malem pagi ubah turun mulu,7.876628398895264,4.5144734382629395,1,0
tidak sesuai pemilihan tim yang tidak sesuai dengan musuh saya sebagai player merasa dipermainkan seperti kalah menang kalah menang dan seterusnya,1,Negatif,"['tidak', 'sesuai', 'pemilihan', 'tim', 'yang', 'tidak', 'sesuai', 'dengan', 'musuh', 'saya', 'sebagai', 'player', 'merasa', 'dipermainkan', 'seperti', 'kalah', 'menang', 'kalah', 'menang', 'dan', 'seterusnya']","['tidak', 'sesuai', 'pilih', 'tim', 'yang', 'tidak', 'sesuai', 'dengan', 'musuh', 'saya', 'sebagai', 'player', 'rasa', 'main', 'seperti', 'kalah', 'menang', 'kalah', 'menang', 'dan', 'seterusnya']","['sesuai', 'pilih', 'tim', 'sesuai', 'musuh', 'player', 'main', 'kalah', 'menang', 'kalah', 'menang']","['sesuai', 'pilih', 'sesuai', 'musuh', 'kalah', 'menang', 'kalah', 'menang']",sesuai pilih sesuai musuh kalah menang kalah menang,7.262027740478516,3.5592007637023926,1,1
id saya saya selalu mendapatkan match yang tidak imbang dan selalu lose streak akibat match yang tidak imbang tolong moonton ketika saya lapor masukkan terima masukkan nya dengan baik ini berbeda sekali dengan developer yang lain dimana saat player melaporkan langsung di terima dengan baik dengan tidak mengurangi rasa hormat baik komunitas kamu moonton,1,Negatif,"['id', 'saya', 'saya', 'selalu', 'mendapatkan', 'match', 'yang', 'tidak', 'imbang', 'dan', 'selalu', 'lose', 'streak', 'akibat', 'match', 'yang', 'tidak', 'imbang', 'tolong', 'moonton', 'ketika', 'saya', 'lapor', 'masukkan', 'terima', 'masukkan', 'nya', 'dengan', 'baik', 'ini', 'berbeda', 'sekali', 'dengan', 'developer', 'yang', 'lain', 'dimana', 'saat', 'player', 'melaporkan', 'langsung', 'di', 'terima', 'dengan', 'baik', 'dengan', 'tidak', 'mengurangi', 'rasa', 'hormat', 'baik', 'komunitas', 'kamu', 'moonton']","['id', 'saya', 'saya', 'selalu', 'dapat', 'match', 'yang', 'tidak', 'imbang', 'dan', 'selalu', 'lose', 'streak', 'akibat', 'match', 'yang', 'tidak', 'imbang', 'tolong', 'moonton', 'ketika', 'saya', 'lapor', 'masuk', 'terima', 'masuk', 'nya', 'dengan', 'baik', 'ini', 'beda', 'sekali', 'dengan', 'developer', 'yang', 'lain', 'dimana', 'saat', 'player', 'lapor', 'langsung', 'di', 'terima', 'dengan', 'baik', 'dengan', 'tidak', 'kurang', 'rasa', 'hormat', 'baik', 'komunitas', 'kamu', 'moonton']","['id', 'match', 'imbang', 'lose', 'streak', 'akibat', 'match', 'imbang', 'moonton', 'lapor', 'masuk', 'terima', 'masuk', 'nya', 'beda', 'developer', 'player', 'lapor', 'langsung', 'terima', 'hormat', 'komunitas', 'moonton']","['id', 'match', 'imbang', 'lose', 'streak', 'akibat', 'match', 'imbang', 'lapor', 'masuk', 'terima', 'masuk', 'beda', 'developer', 'lapor', 'langsung', 'terima', 'hormat', 'komunitas']",id match imbang lose streak akibat match imbang lapor masuk terima masuk beda developer lapor langsung terima hormat komunitas,7.7875494956970215,6.884774208068848,1,0
servernya benar sesudah update ping jelek parah kalau pas lagi mati aja jaringan hijau kalau ada musuh pasti merah jaringan game rusak,1,Negatif,"['servernya', 'benar', 'sesudah', 'update', 'ping', 'jelek', 'parah', 'kalau', 'pas', 'lagi', 'mati', 'aja', 'jaringan', 'hijau', 'kalau', 'ada', 'musuh', 'pasti', 'merah', 'jaringan', 'game', 'rusak']","['server', 'benar', 'sesudah', 'update', 'ping', 'jelek', 'parah', 'kalau', 'pas', 'lagi', 'mati', 'aja', 'jaring', 'hijau', 'kalau', 'ada', 'musuh', 'pasti', 'merah', 'jaring', 'game', 'rusak']","['server', 'update', 'ping', 'jelek', 'parah', 'pas', 'mati', 'aja', 'jaring', 'hijau', 'musuh', 'merah', 'jaring', 'game', 'rusak']","['server', 'update', 'ping', 'jelek', 'parah', 'pas', 'mati', 'jaring', 'hijau', 'musuh', 'merah', 'jaring', 'rusak']",server update ping jelek parah pas mati jaring hijau musuh merah jaring rusak,3.690483331680298,6.507063865661621,0,4
kenapa saya selalu di kasih dark sistem saya juga mau naik rank kalo tim nya tolol semua mau bisa menang gimana tolong saya minta keadilan kepada pihak moonton salah saya apa kenapa setiap saya main selalu di kasih musuh yang gg kenapa mana bisa nyaman kalo main kalah terus,1,Negatif,"['kenapa', 'saya', 'selalu', 'di', 'kasih', 'dark', 'sistem', 'saya', 'juga', 'mau', 'naik', 'rank', 'kalo', 'tim', 'nya', 'tolol', 'semua', 'mau', 'bisa', 'menang', 'gimana', 'tolong', 'saya', 'minta', 'keadilan', 'kepada', 'pihak', 'moonton', 'salah', 'saya', 'apa', 'kenapa', 'setiap', 'saya', 'main', 'selalu', 'di', 'kasih', 'musuh', 'yang', 'gg', 'kenapa', 'mana', 'bisa', 'nyaman', 'kalo', 'main', 'kalah', 'terus']","['kenapa', 'saya', 'selalu', 'di', 'kasih', 'dark', 'sistem', 'saya', 'juga', 'mau', 'naik', 'rank', 'kalo', 'tim', 'nya', 'tolol', 'semua', 'mau', 'bisa', 'menang', 'gimana', 'tolong', 'saya', 'minta', 'adil', 'kepada', 'pihak', 'moonton', 'salah', 'saya', 'apa', 'kenapa', 'setiap', 'saya', 'main', 'selalu', 'di', 'kasih', 'musuh', 'yang', 'gg', 'kenapa', 'mana', 'bisa', 'nyaman', 'kalo', 'main', 'kalah', 'terus']","['kasih', 'dark', 'sistem', 'rank', 'kalo', 'tim', 'nya', 'tolol', 'menang', 'gimana', 'adil', 'moonton', 'salah', 'main', 'kasih', 'musuh', 'gg', 'nyaman', 'kalo', 'main', 'kalah']","['dark', 'rank', 'kalo', 'tolol', 'menang', 'gimana', 'adil', 'salah', 'musuh', 'gg', 'nyaman', 'kalo', 'kalah']",dark rank kalo tolol menang gimana adil salah musuh gg nyaman kalo kalah,8.02769660949707,4.184298992156982,1,1
game ini seru tapi sistem nya bikin orang jadi gila dari kemenangan dan kalah nya yang diatur oleh sistem sesuka hati dari skill pemain mulai dari tabrakan lane pemain tidak sesuai rank yang milik rasis masih banyak lagi ada keseruan dalam bermain game jika menang kalah diatur sistem skill dari masing masing pemain,1,Negatif,"['game', 'ini', 'seru', 'tapi', 'sistem', 'nya', 'bikin', 'orang', 'jadi', 'gila', 'dari', 'kemenangan', 'dan', 'kalah', 'nya', 'yang', 'diatur', 'oleh', 'sistem', 'sesuka', 'hati', 'dari', 'skill', 'pemain', 'mulai', 'dari', 'tabrakan', 'lane', 'pemain', 'tidak', 'sesuai', 'rank', 'yang', 'milik', 'rasis', 'masih', 'banyak', 'lagi', 'ada', 'keseruan', 'dalam', 'bermain', 'game', 'jika', 'menang', 'kalah', 'diatur', 'sistem', 'skill', 'dari', 'masing', 'masing', 'pemain']","['game', 'ini', 'seru', 'tapi', 'sistem', 'nya', 'bikin', 'orang', 'jadi', 'gila', 'dari', 'menang', 'dan', 'kalah', 'nya', 'yang', 'atur', 'oleh', 'sistem', 'suka', 'hati', 'dari', 'skill', 'main', 'mulai', 'dari', 'tabrak', 'lane', 'main', 'tidak', 'sesuai', 'rank', 'yang', 'milik', 'rasis', 'masih', 'banyak', 'lagi', 'ada', 'seru', 'dalam', 'main', 'game', 'jika', 'menang', 'kalah', 'atur', 'sistem', 'skill', 'dari', 'masing', 'masing', 'main']","['game', 'seru', 'sistem', 'nya', 'bikin', 'orang', 'gila', 'menang', 'kalah', 'nya', 'atur', 'sistem', 'suka', 'hati', 'skill', 'main', 'tabrak', 'lane', 'main', 'sesuai', 'rank', 'milik', 'rasis', 'seru', 'main', 'game', 'menang', 'kalah', 'atur', 'sistem', 'skill', 'main']","['seru', 'bikin', 'orang', 'gila', 'menang', 'kalah', 'atur', 'hati', 'skill', 'tabrak', 'lane', 'sesuai', 'rank', 'milik', 'ras', 'seru', 'menang', 'kalah', 'atur', 'skill']",seru bikin orang gila menang kalah atur hati skill tabrak lane sesuai rank milik ras seru menang kalah atur skill,6.963119029998779,3.671872854232788,1,0
game penguras energi mental capek bro yang masih main game ini sabar aja sama sistem nya ya masalahnya bukan di lose streak tapi di tim match nya yang tidak imbang sama tim lawan kaya gitu sekali dua kali apa itu terus lah nanti kasih menang sekali lawan bot terus lanjut lagi dah tim hancur lawannya jago parah,1,Negatif,"['game', 'penguras', 'energi', 'mental', 'capek', 'bro', 'yang', 'masih', 'main', 'game', 'ini', 'sabar', 'aja', 'sama', 'sistem', 'nya', 'ya', 'masalahnya', 'bukan', 'di', 'lose', 'streak', 'tapi', 'di', 'tim', 'match', 'nya', 'yang', 'tidak', 'imbang', 'sama', 'tim', 'lawan', 'kaya', 'gitu', 'sekali', 'dua', 'kali', 'apa', 'itu', 'terus', 'lah', 'nanti', 'kasih', 'menang', 'sekali', 'lawan', 'bot', 'terus', 'lanjut', 'lagi', 'dah', 'tim', 'hancur', 'lawannya', 'jago', 'parah']","['game', 'kuras', 'energi', 'mental', 'capek', 'bro', 'yang', 'masih', 'main', 'game', 'ini', 'sabar', 'aja', 'sama', 'sistem', 'nya', 'ya', 'masalah', 'bukan', 'di', 'lose', 'streak', 'tapi', 'di', 'tim', 'match', 'nya', 'yang', 'tidak', 'imbang', 'sama', 'tim', 'lawan', 'kaya', 'gitu', 'sekali', 'dua', 'kali', 'apa', 'itu', 'terus', 'lah', 'nanti', 'kasih', 'menang', 'sekali', 'lawan', 'bot', 'terus', 'lanjut', 'lagi', 'dah', 'tim', 'hancur', 'lawan', 'jago', 'parah']","['game', 'kuras', 'energi', 'mental', 'capek', 'bro', 'main', 'game', 'sabar', 'aja', 'sistem', 'nya', 'lose', 'streak', 'tim', 'match', 'nya', 'imbang', 'tim', 'lawan', 'kaya', 'gitu', 'kali', 'kasih', 'menang', 'lawan', 'bot', 'dah', 'tim', 'hancur', 'lawan', 'jago', 'parah']","['kuras', 'energi', 'mental', 'capek', 'bro', 'sabar', 'lose', 'streak', 'match', 'imbang', 'lawan', 'kaya', 'gitu', 'kali', 'menang', 'lawan', 'bot', 'dah', 'hancur', 'lawan', 'jago', 'parah']",kuras energi mental capek bro sabar lose streak match imbang lawan kaya gitu kali menang lawan bot dah hancur lawan jago parah,8.22339916229248,6.204041481018066,1,2
untuk developer kasih tim yang waras lah masa saya kasih tim yang tidak bisa main sih mana sudah kali lagi sekali dua kali tidak papa lah ini sudah di batas wajar merasakan seperti ini bukan hanya saya tapi beberapa orang juga pasti ada yang mengalami seperti saya diberi keadilannya untuk developer mungkin bisa mengatasi yang seperti ini,1,Negatif,"['untuk', 'developer', 'kasih', 'tim', 'yang', 'waras', 'lah', 'masa', 'saya', 'kasih', 'tim', 'yang', 'tidak', 'bisa', 'main', 'sih', 'mana', 'sudah', 'kali', 'lagi', 'sekali', 'dua', 'kali', 'tidak', 'papa', 'lah', 'ini', 'sudah', 'di', 'batas', 'wajar', 'merasakan', 'seperti', 'ini', 'bukan', 'hanya', 'saya', 'tapi', 'beberapa', 'orang', 'juga', 'pasti', 'ada', 'yang', 'mengalami', 'seperti', 'saya', 'diberi', 'keadilannya', 'untuk', 'developer', 'mungkin', 'bisa', 'mengatasi', 'yang', 'seperti', 'ini']","['untuk', 'developer', 'kasih', 'tim', 'yang', 'waras', 'lah', 'masa', 'saya', 'kasih', 'tim', 'yang', 'tidak', 'bisa', 'main', 'sih', 'mana', 'sudah', 'kali', 'lagi', 'sekali', 'dua', 'kali', 'tidak', 'papa', 'lah', 'ini', 'sudah', 'di', 'batas', 'wajar', 'rasa', 'seperti', 'ini', 'bukan', 'hanya', 'saya', 'tapi', 'beberapa', 'orang', 'juga', 'pasti', 'ada', 'yang', 'alami', 'seperti', 'saya', 'diberi', 'adil', 'untuk', 'developer', 'mungkin', 'bisa', 'atas', 'yang', 'seperti', 'ini']","['developer', 'kasih', 'tim', 'waras', 'kasih', 'tim', 'main', 'sih', 'kali', 'kali', 'papa', 'batas', 'wajar', 'orang', 'alami', 'adil', 'developer']","['developer', 'waras', 'sih', 'kali', 'kali', 'papa', 'batas', 'wajar', 'orang', 'alami', 'adil', 'developer']",developer waras sih kali kali papa batas wajar orang alami adil developer,6.294594764709473,4.885233402252197,1,2
game ini keren banget kalian bisa main game ini dengan fps setinggi dan tetapi saat main game lain malahan yang lebih berat itu tidak lag gameplay yang sudah rusak karena game sendiri yang tidak bisa bisa jadi bisa pokoknya main ini game buat stres meningkat rasa resah di hati dan buat anda beli hp baru kamu berharap ada perbaikan server ya oh tentu tidak akan mereka bakalan buat hari my menderita sampai kamu nangis darah,1,Negatif,"['game', 'ini', 'keren', 'banget', 'kalian', 'bisa', 'main', 'game', 'ini', 'dengan', 'fps', 'setinggi', 'dan', 'tetapi', 'saat', 'main', 'game', 'lain', 'malahan', 'yang', 'lebih', 'berat', 'itu', 'tidak', 'lag', 'gameplay', 'yang', 'sudah', 'rusak', 'karena', 'game', 'sendiri', 'yang', 'tidak', 'bisa', 'bisa', 'jadi', 'bisa', 'pokoknya', 'main', 'ini', 'game', 'buat', 'stres', 'meningkat', 'rasa', 'resah', 'di', 'hati', 'dan', 'buat', 'anda', 'beli', 'hp', 'baru', 'kamu', 'berharap', 'ada', 'perbaikan', 'server', 'ya', 'oh', 'tentu', 'tidak', 'akan', 'mereka', 'bakalan', 'buat', 'hari', 'my', 'menderita', 'sampai', 'kamu', 'nangis', 'darah']","['game', 'ini', 'keren', 'banget', 'kalian', 'bisa', 'main', 'game', 'ini', 'dengan', 'fps', 'setinggi', 'dan', 'tetapi', 'saat', 'main', 'game', 'lain', 'malahan', 'yang', 'lebih', 'berat', 'itu', 'tidak', 'lag', 'gameplay', 'yang', 'sudah', 'rusak', 'karena', 'game', 'sendiri', 'yang', 'tidak', 'bisa', 'bisa', 'jadi', 'bisa', 'pokok', 'main', 'ini', 'game', 'buat', 'stres', 'tingkat', 'rasa', 'resah', 'di', 'hati', 'dan', 'buat', 'anda', 'beli', 'hp', 'baru', 'kamu', 'harap', 'ada', 'baik', 'server', 'ya', 'oh', 'tentu', 'tidak', 'akan', 'mereka', 'bakalan', 'buat', 'hari', 'my', 'derita', 'sampai', 'kamu', 'nangis', 'darah']","['game', 'keren', 'banget', 'main', 'game', 'fps', 'main', 'game', 'berat', 'lag', 'gameplay', 'rusak', 'game', 'pokok', 'main', 'game', 'stres', 'tingkat', 'resah', 'hati', 'beli', 'hp', 'harap', 'server', 'my', 'derita', 'nangis', 'darah']","['keren', 'banget', 'fps', 'berat', 'lag', 'gameplay', 'rusak', 'pokok', 'stres', 'tingkat', 'resah', 'hati', 'beli', 'hp', 'harap', 'server', 'derita', 'nang', 'darah']",keren banget fps berat lag gameplay rusak pokok stres tingkat resah hati beli hp harap server derita nang darah,5.7891082763671875,6.515057563781738,1,0
sok saat ini moonton pertandingan nya tidak adil time lawan damage nya cepet meningkat tim kita di kasih lemah dan moonton saat ini curang karena pertandingan tidak sesuai dan tidak adil dan tidak bikin nyaman parah pemain setiap main di kasih time yang bodo semua tidak sesuai rate dan rank yang sama tapi di kasih time yang suka feed dan troll saya yakin ini permainan pihak moonton karena tidak suka dengan akun saya atau membenci nya sangat kecewa kan,1,Negatif,"['sok', 'saat', 'ini', 'moonton', 'pertandingan', 'nya', 'tidak', 'adil', 'time', 'lawan', 'damage', 'nya', 'cepet', 'meningkat', 'tim', 'kita', 'di', 'kasih', 'lemah', 'dan', 'moonton', 'saat', 'ini', 'curang', 'karena', 'pertandingan', 'tidak', 'sesuai', 'dan', 'tidak', 'adil', 'dan', 'tidak', 'bikin', 'nyaman', 'parah', 'pemain', 'setiap', 'main', 'di', 'kasih', 'time', 'yang', 'bodo', 'semua', 'tidak', 'sesuai', 'rate', 'dan', 'rank', 'yang', 'sama', 'tapi', 'di', 'kasih', 'time', 'yang', 'suka', 'feed', 'dan', 'troll', 'saya', 'yakin', 'ini', 'permainan', 'pihak', 'moonton', 'karena', 'tidak', 'suka', 'dengan', 'akun', 'saya', 'atau', 'membenci', 'nya', 'sangat', 'kecewa', 'kan']","['sok', 'saat', 'ini', 'moonton', 'tanding', 'nya', 'tidak', 'adil', 'time', 'lawan', 'damage', 'nya', 'cepet', 'tingkat', 'tim', 'kita', 'di', 'kasih', 'lemah', 'dan', 'moonton', 'saat', 'ini', 'curang', 'karena', 'tanding', 'tidak', 'sesuai', 'dan', 'tidak', 'adil', 'dan', 'tidak', 'bikin', 'nyaman', 'parah', 'main', 'setiap', 'main', 'di', 'kasih', 'time', 'yang', 'bodo', 'semua', 'tidak', 'sesuai', 'rate', 'dan', 'rank', 'yang', 'sama', 'tapi', 'di', 'kasih', 'time', 'yang', 'suka', 'feed', 'dan', 'troll', 'saya', 'yakin', 'ini', 'main', 'pihak', 'moonton', 'karena', 'tidak', 'suka', 'dengan', 'akun', 'saya', 'atau', 'benci', 'nya', 'sangat', 'kecewa', 'kan']","['sok', 'moonton', 'tanding', 'nya', 'adil', 'time', 'lawan', 'damage', 'nya', 'cepet', 'tingkat', 'tim', 'kasih', 'lemah', 'moonton', 'curang', 'tanding', 'sesuai', 'adil', 'bikin', 'nyaman', 'parah', 'main', 'main', 'kasih', 'time', 'bodo', 'sesuai', 'rate', 'rank', 'kasih', 'time', 'suka', 'feed', 'troll', 'main', 'moonton', 'suka', 'akun', 'benci', 'nya', 'kecewa']","['sok', 'tanding', 'adil', 'time', 'lawan', 'damage', 'cepet', 'tingkat', 'lemah', 'curang', 'tanding', 'sesuai', 'adil', 'bikin', 'nyaman', 'parah', 'time', 'bodo', 'sesuai', 'rate', 'rank', 'time', 'feed', 'troll', 'akun', 'benci', 'kecewa']",sok tanding adil time lawan damage cepet tingkat lemah curang tanding sesuai adil bikin nyaman parah time bodo sesuai rate rank time feed troll akun benci kecewa,7.476036548614502,6.0502028465271,1,0
