content,score,Label,textToken,textLemma,textSWR,textStemm,textStemmSTR,umap_1,umap_2,Cluster_KMeans,Cluster_H_Ward
bot musuhnya terlalu sulit untuk rank gold ke atas tolong di sesuaikan dengan kemampuan pemain,1,Negatif,"['bot', 'musuhnya', 'terlalu', 'sulit', 'untuk', 'rank', 'gold', 'ke', 'atas', 'tolong', 'di', 'sesuaikan', 'dengan', 'kemampuan', 'pemain']","['bot', 'musuh', 'terlalu', 'sulit', 'untuk', 'rank', 'gold', 'ke', 'atas', 'tolong', 'di', 'sesuai', 'dengan', 'mampu', 'main']","['bot', 'musuh', 'sulit', 'rank', 'gold', 'sesuai', 'main']","['bot', 'musuh', 'sulit', 'gold', 'sesuai']",bot musuh sulit gold sesuai,8.624590873718262,11.025175094604492,5,0
sakit hati saya top up banyak pemain random ampas semua selalu aku alami bayangkan kalah menang berkali plus lose streak dari master turun ke diamond bintang salut saya dengan level infinite saya sudah banyak melaporkan orang atas tindakan tidak terpuji di dalam game malah saya di berikan pemain lebih buruk dari sebelumnya memang perilaku pemain tidak bisa di tebak namun jangan lah malah saya yang terus di carikan beban perlu di ingat orang bermasalah jangan laporkan,1,Negatif,"['sakit', 'hati', 'saya', 'top', 'up', 'banyak', 'pemain', 'random', 'ampas', 'semua', 'selalu', 'aku', 'alami', 'bayangkan', 'kalah', 'menang', 'berkali', 'plus', 'lose', 'streak', 'dari', 'master', 'turun', 'ke', 'diamond', 'bintang', 'salut', 'saya', 'dengan', 'level', 'infinite', 'saya', 'sudah', 'banyak', 'melaporkan', 'orang', 'atas', 'tindakan', 'tidak', 'terpuji', 'di', 'dalam', 'game', 'malah', 'saya', 'di', 'berikan', 'pemain', 'lebih', 'buruk', 'dari', 'sebelumnya', 'memang', 'perilaku', 'pemain', 'tidak', 'bisa', 'di', 'tebak', 'namun', 'jangan', 'lah', 'malah', 'saya', 'yang', 'terus', 'di', 'carikan', 'beban', 'perlu', 'di', 'ingat', 'orang', 'bermasalah', 'jangan', 'laporkan']","['sakit', 'hati', 'saya', 'top', 'up', 'banyak', 'main', 'random', 'ampas', 'semua', 'selalu', 'aku', 'alami', 'bayang', 'kalah', 'menang', 'berkali', 'plus', 'lose', 'streak', 'dari', 'master', 'turun', 'ke', 'diamond', 'bintang', 'salut', 'saya', 'dengan', 'level', 'infinite', 'saya', 'sudah', 'banyak', 'lapor', 'orang', 'atas', 'tindak', 'tidak', 'puji', 'di', 'dalam', 'game', 'malah', 'saya', 'di', 'beri', 'main', 'lebih', 'buruk', 'dari', 'sebelumnya', 'memang', 'perilaku', 'main', 'tidak', 'bisa', 'di', 'tebak', 'namun', 'jangan', 'lah', 'malah', 'saya', 'yang', 'terus', 'di', 'cari', 'beban', 'perlu', 'di', 'ingat', 'orang', 'masalah', 'jangan', 'lapor']","['sakit', 'hati', 'top', 'up', 'main', 'random', 'ampas', 'alami', 'bayang', 'kalah', 'menang', 'berkali', 'plus', 'lose', 'streak', 'master', 'turun', 'diamond', 'bintang', 'salut', 'level', 'infinite', 'lapor', 'orang', 'tindak', 'puji', 'game', 'main', 'buruk', 'perilaku', 'main', 'tebak', 'cari', 'beban', 'orang', 'lapor']","['sakit', 'hati', 'top', 'random', 'ampas', 'alami', 'bayang', 'kalah', 'menang', 'kali', 'plus', 'lose', 'streak', 'master', 'turun', 'diamond', 'bintang', 'salut', 'level', 'infinite', 'lapor', 'orang', 'tindak', 'puji', 'buruk', 'perilaku', 'tebak', 'cari', 'beban', 'orang', 'lapor']",sakit hati top random ampas alami bayang kalah menang kali plus lose streak master turun diamond bintang salut level infinite lapor orang tindak puji buruk perilaku tebak cari beban orang lapor,6.992919921875,10.918994903564453,4,0
alam game terburuk ialah saat update hero berubah menjadi bola roh bukan menjadi tampilan default hero itu menjengkelkan,2,Negatif,"['alam', 'game', 'terburuk', 'ialah', 'saat', 'update', 'hero', 'berubah', 'menjadi', 'bola', 'roh', 'bukan', 'menjadi', 'tampilan', 'default', 'hero', 'itu', 'menjengkelkan']","['alam', 'game', 'buruk', 'ialah', 'saat', 'update', 'hero', 'rubah', 'jadi', 'bola', 'roh', 'bukan', 'jadi', 'tampil', 'default', 'hero', 'itu', 'jengkel']","['alam', 'game', 'buruk', 'update', 'hero', 'rubah', 'bola', 'roh', 'tampil', 'default', 'hero', 'jengkel']","['alam', 'buruk', 'rubah', 'bola', 'roh', 'tampil', 'default', 'jengkel']",alam buruk rubah bola roh tampil default jengkel,6.997614860534668,9.730947494506836,3,0
alam bermain yang buruk sinyal ok setting grafik dari sedang sampai rata kiri masih juga frame,1,Negatif,"['alam', 'bermain', 'yang', 'buruk', 'sinyal', 'ok', 'setting', 'grafik', 'dari', 'sedang', 'sampai', 'rata', 'kiri', 'masih', 'juga', 'frame']","['alam', 'main', 'yang', 'buruk', 'sinyal', 'ok', 'setting', 'grafik', 'dari', 'sedang', 'sampai', 'rata', 'kiri', 'masih', 'juga', 'frame']","['alam', 'main', 'buruk', 'sinyal', 'setting', 'grafik', 'kiri', 'frame']","['alam', 'buruk', 'sinyal', 'setting', 'grafik', 'kiri', 'frame']",alam buruk sinyal setting grafik kiri frame,6.331179141998291,7.683199882507324,3,0
semua bagus kayak grafik skin report tidak ada masalah tapi tidak rekomen buat handphone kentang terlalu banyak fitur tidak penting yang perlu di unduh tiap update size gb tapi terakhir aku main udah gb lebih pas skin flawless xiao qiao rilis sinyal oke tapi fps drop parah kalau pas war grafik rata kiri padahal sebelah aku rata kanan lancar match parah banyak bot apalagi tier atas banyak yang maksa role please listen to your players complaints dah muak se tim sama bot sumpah,1,Negatif,"['semua', 'bagus', 'kayak', 'grafik', 'skin', 'report', 'tidak', 'ada', 'masalah', 'tapi', 'tidak', 'rekomen', 'buat', 'handphone', 'kentang', 'terlalu', 'banyak', 'fitur', 'tidak', 'penting', 'yang', 'perlu', 'di', 'unduh', 'tiap', 'update', 'size', 'gb', 'tapi', 'terakhir', 'aku', 'main', 'udah', 'gb', 'lebih', 'pas', 'skin', 'flawless', 'xiao', 'qiao', 'rilis', 'sinyal', 'oke', 'tapi', 'fps', 'drop', 'parah', 'kalau', 'pas', 'war', 'grafik', 'rata', 'kiri', 'padahal', 'sebelah', 'aku', 'rata', 'kanan', 'lancar', 'match', 'parah', 'banyak', 'bot', 'apalagi', 'tier', 'atas', 'banyak', 'yang', 'maksa', 'role', 'please', 'listen', 'to', 'your', 'players', 'complaints', 'dah', 'muak', 'se', 'tim', 'sama', 'bot', 'sumpah']","['semua', 'bagus', 'kayak', 'grafik', 'skin', 'report', 'tidak', 'ada', 'masalah', 'tapi', 'tidak', 'rekomen', 'buat', 'handphone', 'kentang', 'terlalu', 'banyak', 'fitur', 'tidak', 'penting', 'yang', 'perlu', 'di', 'unduh', 'tiap', 'update', 'size', 'gb', 'tapi', 'akhir', 'aku', 'main', 'udah', 'gb', 'lebih', 'pas', 'skin', 'flawless', 'xiao', 'qiao', 'rilis', 'sinyal', 'oke', 'tapi', 'fps', 'drop', 'parah', 'kalau', 'pas', 'war', 'grafik', 'rata', 'kiri', 'padahal', 'sebelah', 'aku', 'rata', 'kanan', 'lancar', 'match', 'parah', 'banyak', 'bot', 'apalagi', 'tier', 'atas', 'banyak', 'yang', 'maksa', 'role', 'please', 'listen', 'to', 'your', 'players', 'complaints', 'dah', 'muak', 'se', 'tim', 'sama', 'bot', 'sumpah']","['bagus', 'kayak', 'grafik', 'skin', 'report', 'rekomen', 'handphone', 'kentang', 'fitur', 'unduh', 'update', 'size', 'gb', 'main', 'udah', 'gb', 'pas', 'skin', 'flawless', 'xiao', 'qiao', 'rilis', 'sinyal', 'oke', 'fps', 'drop', 'parah', 'pas', 'war', 'grafik', 'kiri', 'sebelah', 'kanan', 'lancar', 'match', 'parah', 'bot', 'tier', 'maksa', 'role', 'please', 'listen', 'to', 'your', 'players', 'complaints', 'dah', 'muak', 'tim', 'bot', 'sumpah']","['kayak', 'grafik', 'skin', 'report', 'rekomen', 'handphone', 'kentang', 'fitur', 'unduh', 'size', 'gb', 'gb', 'skin', 'flawless', 'xiao', 'qiao', 'rilis', 'sinyal', 'oke', 'fps', 'drop', 'parah', 'war', 'grafik', 'kiri', 'belah', 'kanan', 'lancar', 'parah', 'bot', 'tier', 'maksa', 'role', 'please', 'listen', 'players', 'complaints', 'dah', 'muak', 'bot', 'sumpah']",kayak grafik skin report rekomen handphone kentang fitur unduh size gb gb skin flawless xiao qiao rilis sinyal oke fps drop parah war grafik kiri belah kanan lancar parah bot tier maksa role please listen players complaints dah muak bot sumpah,9.185680389404297,8.885855674743652,3,0
tidak tau kenapa tiba frame jaringan udah bagus spek handphone juga lumayan grafik di game udah di turun tetap aja masih frame game sebelah setting rata kanan oke aja,1,Negatif,"['tidak', 'tau', 'kenapa', 'tiba', 'frame', 'jaringan', 'udah', 'bagus', 'spek', 'handphone', 'juga', 'lumayan', 'grafik', 'di', 'game', 'udah', 'di', 'turun', 'tetap', 'aja', 'masih', 'frame', 'game', 'sebelah', 'setting', 'rata', 'kanan', 'oke', 'aja']","['tidak', 'tau', 'kenapa', 'tiba', 'frame', 'jaring', 'udah', 'bagus', 'spek', 'handphone', 'juga', 'lumayan', 'grafik', 'di', 'game', 'udah', 'di', 'turun', 'tetap', 'aja', 'masih', 'frame', 'game', 'sebelah', 'setting', 'rata', 'kanan', 'oke', 'aja']","['tau', 'frame', 'jaring', 'udah', 'bagus', 'spek', 'handphone', 'lumayan', 'grafik', 'game', 'udah', 'turun', 'aja', 'frame', 'game', 'sebelah', 'setting', 'kanan', 'oke', 'aja']","['tau', 'frame', 'jaring', 'spek', 'handphone', 'lumayan', 'grafik', 'turun', 'frame', 'belah', 'setting', 'kanan', 'oke']",tau frame jaring spek handphone lumayan grafik turun frame belah setting kanan oke,6.46431827545166,7.664613723754883,3,0
stres bng musuh nya jago tim nya kek pli liat tu akun saya namanya this menang kalah menang kalah sampe pertama rilis aku main masih ke stuck di diamond anjing yang susah tim nya bukan lawan nya kesal kadang mm kadang mm kadang mage setiap sudah pasti ketemu dark sistem parah co banyak banget dark sistem,2,Negatif,"['stres', 'bng', 'musuh', 'nya', 'jago', 'tim', 'nya', 'kek', 'pli', 'liat', 'tu', 'akun', 'saya', 'namanya', 'this', 'menang', 'kalah', 'menang', 'kalah', 'sampe', 'pertama', 'rilis', 'aku', 'main', 'masih', 'ke', 'stuck', 'di', 'diamond', 'anjing', 'yang', 'susah', 'tim', 'nya', 'bukan', 'lawan', 'nya', 'kesal', 'kadang', 'mm', 'kadang', 'mm', 'kadang', 'mage', 'setiap', 'sudah', 'pasti', 'ketemu', 'dark', 'sistem', 'parah', 'co', 'banyak', 'banget', 'dark', 'sistem']","['stres', 'bng', 'musuh', 'nya', 'jago', 'tim', 'nya', 'kek', 'pli', 'liat', 'tu', 'akun', 'saya', 'nama', 'this', 'menang', 'kalah', 'menang', 'kalah', 'sampe', 'pertama', 'rilis', 'aku', 'main', 'masih', 'ke', 'stuck', 'di', 'diamond', 'anjing', 'yang', 'susah', 'tim', 'nya', 'bukan', 'lawan', 'nya', 'kesal', 'kadang', 'mm', 'kadang', 'mm', 'kadang', 'mage', 'setiap', 'sudah', 'pasti', 'ketemu', 'dark', 'sistem', 'parah', 'co', 'banyak', 'banget', 'dark', 'sistem']","['stres', 'bng', 'musuh', 'nya', 'jago', 'tim', 'nya', 'kek', 'pli', 'liat', 'tu', 'akun', 'nama', 'this', 'menang', 'kalah', 'menang', 'kalah', 'sampe', 'rilis', 'main', 'stuck', 'diamond', 'anjing', 'susah', 'tim', 'nya', 'lawan', 'nya', 'kesal', 'kadang', 'mm', 'kadang', 'mm', 'kadang', 'mage', 'ketemu', 'dark', 'sistem', 'parah', 'co', 'banget', 'dark', 'sistem']","['stres', 'bng', 'musuh', 'jago', 'kek', 'pli', 'liat', 'tu', 'akun', 'nama', 'menang', 'kalah', 'menang', 'kalah', 'sampe', 'rilis', 'stuck', 'diamond', 'anjing', 'susah', 'lawan', 'kesal', 'kadang', 'mm', 'kadang', 'mm', 'kadang', 'mage', 'ketemu', 'dark', 'parah', 'co', 'dark']",stres bng musuh jago kek pli liat tu akun nama menang kalah menang kalah sampe rilis stuck diamond anjing susah lawan kesal kadang mm kadang mm kadang mage ketemu dark parah co dark,9.132386207580566,10.119607925415039,4,0
untuk developer nya kalau update karakter nya jangan suruh download lagi ya aku mau main karakter nya bulat meskipun persen seluruh data game,1,Negatif,"['untuk', 'developer', 'nya', 'kalau', 'update', 'karakter', 'nya', 'jangan', 'suruh', 'download', 'lagi', 'ya', 'aku', 'mau', 'main', 'karakter', 'nya', 'bulat', 'meskipun', 'persen', 'seluruh', 'data', 'game']","['untuk', 'developer', 'nya', 'kalau', 'update', 'karakter', 'nya', 'jangan', 'suruh', 'download', 'lagi', 'ya', 'aku', 'mau', 'main', 'karakter', 'nya', 'bulat', 'meskipun', 'persen', 'seluruh', 'data', 'game']","['developer', 'nya', 'update', 'karakter', 'nya', 'suruh', 'download', 'main', 'karakter', 'nya', 'bulat', 'persen', 'data', 'game']","['developer', 'karakter', 'suruh', 'download', 'karakter', 'bulat', 'persen', 'data']",developer karakter suruh download karakter bulat persen data,4.923476696014404,10.015848159790039,2,0
makin sini makin bodoh data sudah install pas di game malah karakter masih bubble harus keluar aplikasi baru ke install kurang ajar memang,2,Negatif,"['makin', 'sini', 'makin', 'bodoh', 'data', 'sudah', 'install', 'pas', 'di', 'game', 'malah', 'karakter', 'masih', 'bubble', 'harus', 'keluar', 'aplikasi', 'baru', 'ke', 'install', 'kurang', 'ajar', 'memang']","['makin', 'sini', 'makin', 'bodoh', 'data', 'sudah', 'install', 'pas', 'di', 'game', 'malah', 'karakter', 'masih', 'bubble', 'harus', 'keluar', 'aplikasi', 'baru', 'ke', 'install', 'kurang', 'ajar', 'memang']","['bodoh', 'data', 'install', 'pas', 'game', 'karakter', 'bubble', 'aplikasi', 'install', 'ajar']","['bodoh', 'data', 'install', 'karakter', 'bubble', 'aplikasi', 'install', 'ajar']",bodoh data install karakter bubble aplikasi install ajar,5.050414562225342,10.600777626037598,0,2
baru aja update dan baru aja kemarin selesai download data masak download data lagi gimana sih ni game tidak seru kebanyakan update tidak semangat nih jadinya kalau main main game buat hilang stres malah jadi nambah stres nih,1,Negatif,"['baru', 'aja', 'update', 'dan', 'baru', 'aja', 'kemarin', 'selesai', 'download', 'data', 'masak', 'download', 'data', 'lagi', 'gimana', 'sih', 'ni', 'game', 'tidak', 'seru', 'kebanyakan', 'update', 'tidak', 'semangat', 'nih', 'jadinya', 'kalau', 'main', 'main', 'game', 'buat', 'hilang', 'stres', 'malah', 'jadi', 'nambah', 'stres', 'nih']","['baru', 'aja', 'update', 'dan', 'baru', 'aja', 'kemarin', 'selesai', 'download', 'data', 'masak', 'download', 'data', 'lagi', 'gimana', 'sih', 'ni', 'game', 'tidak', 'seru', 'banyak', 'update', 'tidak', 'semangat', 'nih', 'jadinya', 'kalau', 'main', 'main', 'game', 'buat', 'hilang', 'stres', 'malah', 'jadi', 'nambah', 'stres', 'nih']","['aja', 'update', 'aja', 'kemarin', 'selesai', 'download', 'data', 'masak', 'download', 'data', 'gimana', 'sih', 'ni', 'game', 'seru', 'update', 'semangat', 'nih', 'main', 'main', 'game', 'hilang', 'stres', 'nambah', 'stres', 'nih']","['kemarin', 'selesai', 'download', 'data', 'masak', 'download', 'data', 'gimana', 'sih', 'ni', 'seru', 'semangat', 'nih', 'hilang', 'stres', 'nambah', 'stres', 'nih']",kemarin selesai download data masak download data gimana sih ni seru semangat nih hilang stres nambah stres nih,4.22506856918335,10.50571346282959,2,1
sekarang ini game makin aneh data sudah download full malah disuruh download ulang mana download tidak gerak lagi sudah tiga nya kejadian kayak gini harus dihapus dulu semua data nya baru bisa download data secara normal buat admin hok kagak usah kebanyakan keluar event skin gratis dulu kenyamanan pemain dipikirkan juga males aku download data terus habis kuota doang hadeh,2,Negatif,"['sekarang', 'ini', 'game', 'makin', 'aneh', 'data', 'sudah', 'download', 'full', 'malah', 'disuruh', 'download', 'ulang', 'mana', 'download', 'tidak', 'gerak', 'lagi', 'sudah', 'tiga', 'nya', 'kejadian', 'kayak', 'gini', 'harus', 'dihapus', 'dulu', 'semua', 'data', 'nya', 'baru', 'bisa', 'download', 'data', 'secara', 'normal', 'buat', 'admin', 'hok', 'kagak', 'usah', 'kebanyakan', 'keluar', 'event', 'skin', 'gratis', 'dulu', 'kenyamanan', 'pemain', 'dipikirkan', 'juga', 'males', 'aku', 'download', 'data', 'terus', 'habis', 'kuota', 'doang', 'hadeh']","['sekarang', 'ini', 'game', 'makin', 'aneh', 'data', 'sudah', 'download', 'full', 'malah', 'suruh', 'download', 'ulang', 'mana', 'download', 'tidak', 'gerak', 'lagi', 'sudah', 'tiga', 'nya', 'jadi', 'kayak', 'gini', 'harus', 'hapus', 'dulu', 'semua', 'data', 'nya', 'baru', 'bisa', 'download', 'data', 'secara', 'normal', 'buat', 'admin', 'hok', 'kagak', 'usah', 'banyak', 'keluar', 'event', 'skin', 'gratis', 'dulu', 'nyaman', 'main', 'pikir', 'juga', 'males', 'aku', 'download', 'data', 'terus', 'habis', 'kuota', 'doang', 'hadeh']","['game', 'aneh', 'data', 'download', 'full', 'suruh', 'download', 'ulang', 'download', 'gerak', 'nya', 'kayak', 'gini', 'hapus', 'data', 'nya', 'download', 'data', 'normal', 'admin', 'hok', 'kagak', 'event', 'skin', 'gratis', 'nyaman', 'main', 'pikir', 'males', 'download', 'data', 'habis', 'kuota', 'doang', 'hadeh']","['aneh', 'data', 'download', 'full', 'suruh', 'download', 'ulang', 'download', 'gerak', 'kayak', 'gin', 'hapus', 'data', 'download', 'data', 'normal', 'admin', 'hok', 'kagak', 'event', 'skin', 'gratis', 'nyaman', 'pikir', 'males', 'download', 'data', 'habis', 'kuota', 'doang', 'hadeh']",aneh data download full suruh download ulang download gerak kayak gin hapus data download data normal admin hok kagak event skin gratis nyaman pikir males download data habis kuota doang hadeh,3.683701515197754,10.679553031921387,2,1
membutuhkan file besar setelah di klik unduh selalu jeda terus menerus selalu pause setelah login rank hero cuman kek bulat seperti bola giliran di upgrade jeda jeda terus download,1,Negatif,"['membutuhkan', 'file', 'besar', 'setelah', 'di', 'klik', 'unduh', 'selalu', 'jeda', 'terus', 'menerus', 'selalu', 'pause', 'setelah', 'login', 'rank', 'hero', 'cuman', 'kek', 'bulat', 'seperti', 'bola', 'giliran', 'di', 'upgrade', 'jeda', 'jeda', 'terus', 'download']","['butuh', 'file', 'besar', 'setelah', 'di', 'klik', 'unduh', 'selalu', 'jeda', 'terus', 'terus', 'selalu', 'pause', 'setelah', 'login', 'rank', 'hero', 'cuman', 'kek', 'bulat', 'seperti', 'bola', 'gilir', 'di', 'upgrade', 'jeda', 'jeda', 'terus', 'download']","['butuh', 'file', 'klik', 'unduh', 'jeda', 'pause', 'login', 'rank', 'hero', 'cuman', 'kek', 'bulat', 'bola', 'gilir', 'upgrade', 'jeda', 'jeda', 'download']","['butuh', 'file', 'klik', 'unduh', 'jeda', 'pause', 'login', 'cuman', 'kek', 'bulat', 'bola', 'gilir', 'upgrade', 'jeda', 'jeda', 'download']",butuh file klik unduh jeda pause login cuman kek bulat bola gilir upgrade jeda jeda download,7.4042487144470215,8.712773323059082,0,0
oke banget si game tapi kecewa banget dapat tim yang tidak imbang apalagi dengan musuhnya akan di kasih yang lebih gokil dan timnya dark sistem jadi rank tetep stay di tempat cuma bintangnya naik turun naik turun terus tidak ada kemajuan buat naik,2,Negatif,"['oke', 'banget', 'si', 'game', 'tapi', 'kecewa', 'banget', 'dapat', 'tim', 'yang', 'tidak', 'imbang', 'apalagi', 'dengan', 'musuhnya', 'akan', 'di', 'kasih', 'yang', 'lebih', 'gokil', 'dan', 'timnya', 'dark', 'sistem', 'jadi', 'rank', 'tetep', 'stay', 'di', 'tempat', 'cuma', 'bintangnya', 'naik', 'turun', 'naik', 'turun', 'terus', 'tidak', 'ada', 'kemajuan', 'buat', 'naik']","['oke', 'banget', 'si', 'game', 'tapi', 'kecewa', 'banget', 'dapat', 'tim', 'yang', 'tidak', 'imbang', 'apalagi', 'dengan', 'musuh', 'akan', 'di', 'kasih', 'yang', 'lebih', 'gokil', 'dan', 'tim', 'dark', 'sistem', 'jadi', 'rank', 'tetep', 'stay', 'di', 'tempat', 'cuma', 'bintang', 'naik', 'turun', 'naik', 'turun', 'terus', 'tidak', 'ada', 'maju', 'buat', 'naik']","['oke', 'banget', 'si', 'game', 'kecewa', 'banget', 'tim', 'imbang', 'musuh', 'kasih', 'gokil', 'tim', 'dark', 'sistem', 'rank', 'tetep', 'stay', 'bintang', 'turun', 'turun', 'maju']","['oke', 'si', 'kecewa', 'imbang', 'musuh', 'gokil', 'dark', 'tetep', 'stay', 'bintang', 'turun', 'turun', 'maju']",oke si kecewa imbang musuh gokil dark tetep stay bintang turun turun maju,8.426288604736328,10.007405281066895,4,0
dark sistemnya parah tidak di kasih menang sama sekali match match timnya jelek masa tim musuh jago sedangkan tim sendiri di kasih yang tidak bisa main sudah gitu kadang di tim sendiri rank bawah rank kita misal kita rank master masa dapat tim match yang rank platinum kadang diamond sedangkan musuh kadang musuhnya rank dapat atas kita kita master musuh nya banyak mythic dark sistemnya parah main kali menang × kalah × tidak imbang banget tidak adil banget,1,Negatif,"['dark', 'sistemnya', 'parah', 'tidak', 'di', 'kasih', 'menang', 'sama', 'sekali', 'match', 'match', 'timnya', 'jelek', 'masa', 'tim', 'musuh', 'jago', 'sedangkan', 'tim', 'sendiri', 'di', 'kasih', 'yang', 'tidak', 'bisa', 'main', 'sudah', 'gitu', 'kadang', 'di', 'tim', 'sendiri', 'rank', 'bawah', 'rank', 'kita', 'misal', 'kita', 'rank', 'master', 'masa', 'dapat', 'tim', 'match', 'yang', 'rank', 'platinum', 'kadang', 'diamond', 'sedangkan', 'musuh', 'kadang', 'musuhnya', 'rank', 'dapat', 'atas', 'kita', 'kita', 'master', 'musuh', 'nya', 'banyak', 'mythic', 'dark', 'sistemnya', 'parah', 'main', 'kali', 'menang', '×', 'kalah', '×', 'tidak', 'imbang', 'banget', 'tidak', 'adil', 'banget']","['dark', 'sistem', 'parah', 'tidak', 'di', 'kasih', 'menang', 'sama', 'sekali', 'match', 'match', 'tim', 'jelek', 'masa', 'tim', 'musuh', 'jago', 'sedangkan', 'tim', 'sendiri', 'di', 'kasih', 'yang', 'tidak', 'bisa', 'main', 'sudah', 'gitu', 'kadang', 'di', 'tim', 'sendiri', 'rank', 'bawah', 'rank', 'kita', 'misal', 'kita', 'rank', 'master', 'masa', 'dapat', 'tim', 'match', 'yang', 'rank', 'platinum', 'kadang', 'diamond', 'sedangkan', 'musuh', 'kadang', 'musuh', 'rank', 'dapat', 'atas', 'kita', 'kita', 'master', 'musuh', 'nya', 'banyak', 'mythic', 'dark', 'sistem', 'parah', 'main', 'kali', 'menang', '×', 'kalah', '×', 'tidak', 'imbang', 'banget', 'tidak', 'adil', 'banget']","['dark', 'sistem', 'parah', 'kasih', 'menang', 'match', 'match', 'tim', 'jelek', 'tim', 'musuh', 'jago', 'tim', 'kasih', 'main', 'gitu', 'kadang', 'tim', 'rank', 'rank', 'rank', 'master', 'tim', 'match', 'rank', 'platinum', 'kadang', 'diamond', 'musuh', 'kadang', 'musuh', 'rank', 'master', 'musuh', 'nya', 'mythic', 'dark', 'sistem', 'parah', 'main', 'kali', 'menang', '×', 'kalah', '×', 'imbang', 'banget', 'adil', 'banget']","['dark', 'parah', 'menang', 'jelek', 'musuh', 'jago', 'gitu', 'kadang', 'master', 'platinum', 'kadang', 'diamond', 'musuh', 'kadang', 'musuh', 'master', 'musuh', 'mythic', 'dark', 'parah', 'kali', 'menang', '', 'kalah', '', 'imbang', 'adil']",dark parah menang jelek musuh jago gitu kadang master platinum kadang diamond musuh kadang musuh master musuh mythic dark parah kali menang  kalah  imbang adil,9.304244995117188,10.477557182312012,4,0
maksud apa anjing makanya sepi di indonesia sama persis kayak moba pada umumnya sistem match yang buruk tim yang bodoh musuhnya melebihi orang normal apa karena nggak ada player makanya tim bot,1,Negatif,"['maksud', 'apa', 'anjing', 'makanya', 'sepi', 'di', 'indonesia', 'sama', 'persis', 'kayak', 'moba', 'pada', 'umumnya', 'sistem', 'match', 'yang', 'buruk', 'tim', 'yang', 'bodoh', 'musuhnya', 'melebihi', 'orang', 'normal', 'apa', 'karena', 'nggak', 'ada', 'player', 'makanya', 'tim', 'bot']","['maksud', 'apa', 'anjing', 'makanya', 'sepi', 'di', 'indonesia', 'sama', 'persis', 'kayak', 'moba', 'pada', 'umumnya', 'sistem', 'match', 'yang', 'buruk', 'tim', 'yang', 'bodoh', 'musuh', 'lebih', 'orang', 'normal', 'apa', 'karena', 'nggak', 'ada', 'player', 'makanya', 'tim', 'bot']","['maksud', 'anjing', 'sepi', 'indonesia', 'persis', 'kayak', 'moba', 'sistem', 'match', 'buruk', 'tim', 'bodoh', 'musuh', 'orang', 'normal', 'player', 'tim', 'bot']","['maksud', 'anjing', 'sepi', 'indonesia', 'persis', 'kayak', 'moba', 'buruk', 'bodoh', 'musuh', 'orang', 'normal', 'bot']",maksud anjing sepi indonesia persis kayak moba buruk bodoh musuh orang normal bot,8.364208221435547,11.40017318725586,4,0
game tidak jelas hanya dengan laporan sepihak kena hukuman padahal setiap main random sering dapat partner noob atau pemula mereka yang tidak bisa main kita kena hukuman karena laporan sepihak kalau tiga akun kena hukuman semua tidak bisa main ranked aku hapus juga ini game maaf aku kasih bintang kalau sistem ini bisa di rubah aku kasih bintang thanks,1,Negatif,"['game', 'tidak', 'jelas', 'hanya', 'dengan', 'laporan', 'sepihak', 'kena', 'hukuman', 'padahal', 'setiap', 'main', 'random', 'sering', 'dapat', 'partner', 'noob', 'atau', 'pemula', 'mereka', 'yang', 'tidak', 'bisa', 'main', 'kita', 'kena', 'hukuman', 'karena', 'laporan', 'sepihak', 'kalau', 'tiga', 'akun', 'kena', 'hukuman', 'semua', 'tidak', 'bisa', 'main', 'ranked', 'aku', 'hapus', 'juga', 'ini', 'game', 'maaf', 'aku', 'kasih', 'bintang', 'kalau', 'sistem', 'ini', 'bisa', 'di', 'rubah', 'aku', 'kasih', 'bintang', 'thanks']","['game', 'tidak', 'jelas', 'hanya', 'dengan', 'lapor', 'pihak', 'kena', 'hukum', 'padahal', 'setiap', 'main', 'random', 'sering', 'dapat', 'partner', 'noob', 'atau', 'mula', 'mereka', 'yang', 'tidak', 'bisa', 'main', 'kita', 'kena', 'hukum', 'karena', 'lapor', 'pihak', 'kalau', 'tiga', 'akun', 'kena', 'hukum', 'semua', 'tidak', 'bisa', 'main', 'ranked', 'aku', 'hapus', 'juga', 'ini', 'game', 'maaf', 'aku', 'kasih', 'bintang', 'kalau', 'sistem', 'ini', 'bisa', 'di', 'rubah', 'aku', 'kasih', 'bintang', 'thanks']","['game', 'lapor', 'kena', 'hukum', 'main', 'random', 'partner', 'noob', 'main', 'kena', 'hukum', 'lapor', 'akun', 'kena', 'hukum', 'main', 'ranked', 'hapus', 'game', 'maaf', 'kasih', 'bintang', 'sistem', 'rubah', 'kasih', 'bintang', 'thanks']","['lapor', 'kena', 'hukum', 'random', 'partner', 'noob', 'kena', 'hukum', 'lapor', 'akun', 'kena', 'hukum', 'ranked', 'hapus', 'maaf', 'bintang', 'rubah', 'bintang', 'thanks']",lapor kena hukum random partner noob kena hukum lapor akun kena hukum ranked hapus maaf bintang rubah bintang thanks,7.106470108032227,9.83648681640625,4,0
