content,score,Label
"Game tolol gaguna fitur burik, download resource instalnya lama bener ga jalan jalan, di in game ngganggu banget, musuh nya ga keliatan di mapa ga keliatan serangan nya ga keliatan, semua burik tolol, bisa bisanya ni game laku padahal device udah lumayan bagus, ah au ah sok sokan nyenggol mlbb mending main wildrift gua",1,Negatif
"Game banyak bug, jangan cuman kasih skin aja dong, tolong di optimalisasi lagi game nya, masa dah download data game malah nge bug, jadi nya bentuk Hero gak ke render malah kayak bola lagi jalan. 😡",2,Negatif
"Ada yg aneh di game ini. Sepertinya memang ada kecurangan. Gue sama 4 tim lagi war di gold lane & mm lagi beresin tower akhir di clash lane yg ngak di jaga oleh hero musuh. Gue lg bantai kaizer, darah nya tinggal 1 x hit mati krn semua ultinya sdh kepake. Dia lari ke semak dan tiba2 sdh ada di clash lane dan kill mm kita. Padahal ngak ada yg pake teleport, atau skill lain yg bisa se ajaib itu tiba2 bisa kesana. Sayang ngak gue video kan. Dah lah un install game ini. Ngak gunaaaaa",1,Negatif
"ni game gk jelas playernya pada mabok rank tinggi makin kacau playernya,di menit awal mid ambil buf,terkadang mm nya juga ambil buf ngapain laa.bkin pusing jungler doang.berasa jungler harus bisa jaga lane juga ...terus yg Laen pada kumpul.playernya pada ampas emng.",1,Negatif
Kenapa saya kasih bintang satu karna 1 gama ini mememakan banyak data baru satu jam udah dua go dari 3 gb 2 pas masuk ke match nya awal awal baru donlot pas saya udah pencet siap udah 0 menit masih kata upaya menghubungkan kembali aku coba lagi tetap gak bisa dimainkan percuma senggoldong ml dengan kasih iklan skin gratis gak sama sama hero ml doh anjinggg yang buat iklan nya fake lu belum tau kalo monton kasih semua skin legend dan skin colector dengan gratis tanpa token player hok auto kkr,1,Negatif
"Perbaiki bug, updete tidak bisa ter instal. Tampilannya pas war cuman berbentuk bola👊😔",1,Negatif
"Data yang hampir setiap Minggu harus di download menguras banyak kuota. Dan dark sistem yang selalu terjadi dan tidak pernah diperhatikan oleh tencen. Tim kita dan tim musuh benar benar tidak sebanding, sehingga membuat rank turun berturut turut. Apa kau bercanda? Ini benar benar mengecewakan setiap player yang merasakan itu!",1,Negatif
"Tidak bisa pilih posisi untuk hero dan juga heronya tidak tidak dikasih nama langsung, tetap line hero ditentukan system dan tidak bisa pilih sendiri sama heronya",1,Negatif
"tolong untuk garena sistem penentuan tim diseimbangkan, saya selalu mendapatkan tim yang buruk dan musuh yang pandai dalam bermain, dan bendera myanmar entah mengapa selalu buruk dalam bermain, dan kenapa sistem selalu memberikan saya tim myanmar dengan lane roam yang tidak bisa membantu sesama tim, terimakasih.",5,Positif
"Udh bbrp bulan main, game ini udah seperti membosankan dengan sistem game yg membuat sistem game group seperti party an berlima yg menyulitkan solo player untuk naik kin rank, tolong balikin lagi sistem lama yg hanya bisa party an bertiga dan dark sistem yg parah",1,Negatif
"Game yang betul betul jelek ... Tdk seperti game mobile legend.. Ini game dapat tim udah tolol,buta map,ngga mau main tim...curiga bot yang di atur buat jdi tim",1,Negatif
"game nya ga bisa dimainin stuck di loading screen menghubungkan terus, padahal jaringan bagus,mohon diperbaiki bug² nya",1,Negatif
"kenapa seting grafik custom sekarang malah ngga bisa?,padahal waktu itu sangat membantu tapi sekarang udah ngga bisa malah jadi makin ngelag",1,Negatif
"Kenapa setiap update kecil kecil an selalu tidak bisa di download dan ga mau naik persentase persen download nya, lalu gara gara itulah saya menginstal kembali. Tolong ya Tencent mohon didengar dan diperbaiki secepatnya",1,Negatif
gamnya aneh masa di dalam lobi gak ada tutorial maenya gimana masa tutornya pas mau war ajah baru di lihatin kombo skilnya hade tolong di kasih untuk saya sendiri baru maen honor of kings binggung maenya gimana pusing.,1,Negatif
"Jujur gua kecewa, terlalu banyak bot bertebaran membuat laju game sangat menjengkelkan dan bagian parahnya ialah bot tersebut melakukan troll! Ayolah perbaiki sistemmu terlebih dahulu.. gw tau ini efek dari pembagian role jadi gw siap jika menunggu matchmaking lebih lama. Tolong dev aku berharap lebih padamu",1,Negatif
"Fitur asik, menang sulit Banyak yg sama pasti, percuma fitur dan grafik bagus kalau gk bisa dinikmati dari permainannya itu sendiri..banyak yg ngeluh soal ini, berarti??? Game dark system kah??",2,Negatif
Aku suka banget sama gamenya. Dari dulu udah pengen banget main ini game akhirnya liris global juga. Untuk Hero nya bagus banget skin nya apa lagi. Apalagi Hero favorit aku akhirnya liris global. Pokoknya keren.,5,Positif
"Kenapa setiap ada file yang mau di unduh terus ditahan penginstalan, itu tidak bisa terinstal, padahal file nya cuman mau diinstal kenapa tidak bisa terinstal?? Emosi stiap main hero yang digunakan cuman seperti bola biru aja",1,Negatif
"Makin banyak pemain yang seperti bot. Membuat main jadi tidak nyaman, terutama yang memakai bendera Philipina, sungguh kurang perhatian dan hukuman kurang berat jadi masih banyak pemain afk tanpa takut hukuman. Apakah game ini sudah tidak terurus. Masih banyak pemain yang melanggar tapi hukuman tidak tegas, sangat merugikan dan membuang waktu saya",1,Negatif
"[UPDATE] Sudah lancar kembali setelah update terakhir sebesar 1MB, ternyata ada pengaruh juga. ____________________________________________ FPS drop, samapi 2 fps. Padahal jaringan stabil, test jaringan ping bagus, di game lain juga bagus. Ini bukan masalah jaringan, ini terjadi baru sekitar 1 minggu",5,Positif
"Yg bikin males main nih game kaga tau knpa hp ku tiap kli mau main musti download ulang,dan terjadi terus seperti itu klo mau main klo ngga, heronya cman kelihatan kaya bola berjalan🤦 Udah tak uninstall kmudian instal lgi tuh penyakit masih terus seperti itu",1,Negatif
"Saya punya pengalaman baik dalam bermain honor of Kings dan sangat suka bermain honor of Kings setiap waktu sambil menabung untuk membeli skin. Tapi saya masih bingung kenapa setiap saya download Daleman honor of Kings selalu tidak bisa nyambung terus dan setiap pencet tombol (Download) untuk Daleman honor of Kings selalu dibatalkan terus menerus dari season 6 sampai 7 saat ini. Dan ini membuat pengalaman bermain saya menjadi buruk, serta ini yang masalah handphone saya atau aplikasinya ya?",1,Negatif
"Koreksi satu hal. Tolong jaringannya lebih stabil lagi. Kualitas Overall seimbang, tinggal masalah jaringan yang perlu distabilkan.",4,Positif
"sangat jelek, kenapa setiap ketemu tim selalu di kasih boot, kalau di kasih musuh yang pro, ngotak gak sih, jaringan selalu jelek padahal udah pakai wifi, kebanyakan player boot",1,Negatif
"Tambah lama tambah error' gamenya sering blank dan keluar sendiri terus kalau mau game lagi ujung-ujungnya game sudah selesai loadingnya lama banget, padahal banyak yang mengeluhkan masalah ini tapi kok tetap gak ada perbaikan masih seperti ini nanti jawabanya kosongkan memori gunakan jaringan lain padahal memori ku aman apalagi jaringannya gak ada kendala sama sekali hp juga gak panas. Payah kalau seperti ini, datanya banyak banget melebihi moba yang lain.",1,Negatif
Update udah selesai mengunduh tingal instal tapi g nginstal2 kenapa ya ini dari malem begitu menginstal terus hero jadi bulet2 ini padahal wifi lancar coba pake data juga sama ga beres2 ini woy kenapa,5,Positif
Game ini cukup bagus si dan banyak skin bagus dan skin op tapi ada kelebihan dan kekurangan jadi kelebihan nya adalah banyak hadiah karakter gratis yang bagus kekuarangan nya adalah skin epik dan elite susah dapatin tapi masih okey lah,5,Positif
Ini kenapa dah abis update main di indosat jadi ga stabil ping nya tinggi terus di cek ping stabil 20 an tapi pas main jadi tinggi terus,5,Positif
"Sistem kurang nyaman pemain di random terlihat tidak ada komunikasi dan jika benar2 user player berarti sistem tidak bagus dalam pengacakan random rate pemain... Aromany bakal di tinggal pemain jika sistem terus seperti ini. Sistem Ban/Pengurangan Poin Hanya Melihat Laporan tidak Di cek Kembali Dan Proses Sangat Lama Sangat di sayangkan Di GMaster Masih byk Darksyatem nya. Update jd makin Lag, sistem team Sesat.",1,Negatif
"Awal season ini sangat kecewa dengan pelayanan adminnya, masa iya dari master 1 🌟 4 turun sampai master 3 🌟 4 adminnya ngasi tim yang selalu jadi beban teman satu tim, kalo kayak gini terus mending saya uninstall HOK ini daripada buang"" waktu aja",1,Negatif
"Masih ada banyak bot yang melakukan feed, walaupun scorenya 4.1 tetap tidak bisa direport. Sedangkan jika kita yang mendapat death banyak, mudah sekali kena pelanggaran feed. Belum lagi sistem blacklist hanya dibatasi 3 setiap Minggu. Jadi jika tidak setim dengan bot malah setim dengan player yang skillnya lebih rendah dari bot. Tambahan: jika ada player yang memakai Hero tidak sesuai role, tidak pernah bisa di report dengan alasan tidak mencuri Lane. Padahal itu membuat tim menjadi unbalanced",1,Negatif
Aku masih puas tapi aku lelah karena pengunduhan nya lama tapi aku tak berhenti mencoba dan terimakasih atas keseluruhan game ny!! 😁,4,Positif
"Bot musuhnya terlalu sulit untuk rank gold ke atas, tolong di sesuaikan dengan kemampuan player.",1,Negatif
Bagus gamenya tambah lancar meskipun sepertinya tidak bisa meneruskan memainkannya waktu yang kurang maupun spek hp yang mulai membebani semoga dapat kembali lagi nanti byee,5,Positif
Gimana nih.... Udah 2 hari download sumber daya tapi tetap aja heronya bulat2 semua... Padahal udah full donwload suberdayanya. Gimana mau main klo begini.. setelah itu pelanggarannya gak pernah di evaluasi.. main hukum aja.... Anehh,5,Positif
"Sakit hati saya, top up banyak, pemain random ampas semua, selalu ku alami, bayangkan kalah menang berkali-kali plus lose streak dari master 5 turun ke diamon 2 bintang 0, salut saya dengan level infinite, saya sudah banyak melaporkan orang atas tindakan tidak terpuji di dalam game, malah saya di berikan pemain lebih buruk dari sebelumnya, memang perilaku pemain tidak bisa di tebak namun jangan lah malah saya yang terus di Carikan beban, perlu di ingat orang bermasalah jangan laporkan",1,Negatif
"Pengalaman game terburuk ialah saat update, hero berubah menjadi bola roh bukan menjadi tampilan default hero itu menjengkelkan",2,Negatif
"Pengalaman bermain yang buruk, sinyal ok, setingan grafik dari sedang sampai rata kiri masih juga ngeframe.",1,Negatif
Lumayan tapi tolong lah sistem macth nya d perbaiki terkadang tidak seimbang karna tier tidak sama malah kadang suka jauh contoh tier master d barengkan dengan diamon tentu saja sangat mempengaruhi,4,Positif
"Overall bagus kyk grafik,UI, skin,sistem report gk ada masalah. Tp gk rekomen buat hp kentang, terlalu banyak (fitur gk penting) yg perlu di unduh tiap update, sizenya 6gb (tp terakhir gw main udh 10gb lbh pas skin flawlessnya Xiao qiao rilis), sinyal oke tapi fps drop parah kl pas war (grafik rata kiri) pdhl sebelah gw rata kanan lancar, matchmakingnya parah (kbnykn bot apalagi tier atas), bnyk yg maksa role/hero Please, listen to your players' complaints🙏 (w dh muak se tim sma bot sumpah!!)",1,Negatif
"Ga tau knapa tiba² ngeframe, jaringan udh bagus spek hp juga lumayan grafis di game udh di turunin tetap aja masih ngeframe. Game sebelah setting rata kanan oke² aja",1,Negatif
"Stres bng musuh nya jago tim nya kek pli liat tu akun gua namanya THISS menang kalah menang kalah smpe pertama rilis gw maen masih nge stuck di diamond bajindolllllllll yang susah tim nya bukan lawan nya geramnyoo, kadang mm 2 kadang mm 3 kadang mage 2 setiap ws 4x pasti ktemu dark sistem parah coo bnyk bngt dark sistem",2,Negatif
"Untuk delevoper nya kalau update karakter nya jangan suruh download lagi ya, Gw mau main karakter nya bulat-bulat meskipun persentase seluruh data game 98%🤬😡",1,Negatif
"Makin kesini makin bodoh, data udah keinstal pas in game mlah karakter masih bubble, harus keluar aplikasi baru ke instal kurang ajar emang",2,Negatif
"Baru aja update dan baru aja kemarin selesai download data masak download data lagi gimana sih ni game😡 gak seru kebanyakan update, gak semangat nih jadinya kalo main, main game buat ngilangin stres malah jadi nambah stres nih.😤💫",1,Negatif
"Dari gw sendiri gamenya udh cukup bagus mulai dari segi grafik, efek, sound nya itu udh bagus tapi knp tiap mau login itu selalu download resource nya terulang kembali padahal udh 4x total gw download resource nya dan malah stuck di 'menginstal' mau sampe kapan ini bug trus ada?? Tolong lah buat tim developernya di perbaiki lagi",4,Positif
"sebelum update ke versi terbaru, kualitas grafis keseluruhan (gorge & efek) di device saya terbuka semua, tapi setelah update hanya mentok di angka 2 saja dan itu BURIK sekali. katanya device yang saya gunakan tidak mendukung, padahal sebelumnya dengan device yang sama setting grafis terbuka semua. fix saya buang game ini.",4,Positif
"Sekarang ini game makin aneh, data udah didownload full malah disuruh download ulang mana download gk gerak"" lagi, udah ketiga x nya kejadian kyk gini harus dihapus dulu semua data nya baru bisa download data secara normal, buat admin hok kagak usah kebanyakan ngeluarin event"", skin"" gratis dulu kenyamanan player dipikirkan juga males gw download data terus ngabisin Kouta doang hadehhh.",2,Negatif
"membutuhkan file² besar setelah di klik unduh selalu terjeda terus menerus,, sll pause,, setelah login rank hero cuman kek bulat seperti bola,, giliran di upgrade terjeda terjeda terus pengunduhanya",1,Negatif
Oke bgt sii gamenya tapi kecewa bgt dpt tim yg gak seimbang apalgi dgn musuhnya seakan² di kasih yg lebih gokil dn timnya drak sistem jadi ranknya tetep stay di tmpat cmn bintangnya naik turun naik turun terus gak ada kemajuan buat naikinnya,2,Negatif
"Dark sistemnya parah, ga di kasih menang sama sekali, MATCH matching timnya jelek masa tim musuh jago² sedangkan tim sendiri di kasih yang ga bisa main udah gitu kadang di tim sendiri ranknya dibawah rank kita misal kita rank master masa dpt tim match yg ranknya platinum kadang diamond, sedangkan musuh? kadang musuhnya ranknya dapat diaatas kita, kita ""Master"" musuh nya banyak ""Mythic"", dark sistemnya parah, main 15 kali menang 3× kalah 12× ga imbang banget, ga adil bgt.",1,Negatif
"Maksudmu apa NJING. Makanya sepi di Indonesia sama persis kayak MOBA pada umumnya SISTEM macthmaking yang buruk, tim yang bodoh musuhnya melebihi orang normal. Apa karna nggak ada playernya Makanya tim bot🤔",1,Negatif
Game gk jelas. Hanya dengan laporan sepihak kena hukuman. Padahal setiap maen random sering dapat partner noob atau pemula. Mereka yg gak bisa maen kita kena hukuman karena laporan sepihak. Kalau ketiga akun kena hukuman semua gak bisa maen ranked gw hapus juga ini game. Maaf gw kasih bintang 1 klo sistem ini bisa di rubah gw kasih bintang 5. Thk,1,Negatif
"Dev, mengenai cheater yg pernah saya sebutkan itu, mohon maaf saya sudah lupa tgl brp dan jam brp dan nama pemainnya pun saya tidak bisa mengingat, yg bisa saya ingat cheater nya menggunakan nama dlm bahasa Mandarin. Terimakasih sudah menanggapi keluhan saya.",5,Positif
"Min.Setelah Update ,jaringan sering hilang.... Tolong diperbaiki dulu. Nanti di kasih bintang 5 lagi",2,Negatif
Untuk para player yang main coba hero di rank tolong diperhatikan cara main mereka baik atau buruk kalau buruk tolong di hukum kalau ada yang laporkan mereka ini pendapat saya selama main hok,5,Positif
Tolong buat mode auto chess nya. Karena game moba mode game itu yang cukup menarik. Setelah update perbaiki bug teksnya selalu berubah jadi huruf acak!!!,5,Positif
"Setiap update paling malas, download filenya gak jalan stuck di 98%. Kalau gak didownload gak bisa main. Mau lu apa sih ajing. Bagusan mobile langand sistem update nya",1,Negatif
Game yang sangat bagus untuk naikin emosi.. Full dark system dan derita bagi solo player 🤣🤣🤣,1,Negatif
Udah 2kli hapus donlot ulang pengunduhan data nya macet atau gimana itu padahal jaringan normal udah 98℅ ngga selesai² selalu ke jeda gimana mau selesai coba. Pas main hironya bulat² efek skill aja ngga ada,1,Negatif
Yups game play bagus. Tapi waktu pemilihan timnya sangat buruk tidak sesuai. Mvp trus tapi kalah gara-gara tim yang gak sesuai. Very bad,2,Negatif
"segi Game play bagus, grafik.. Tapi team selalu dapet dark sistem. ga bisa baca map. trial hero di rangked. download data game ga pernah bisa instal padahal udah 100%. jaminan game bakal sepi kalo tidak di tindak lanjutin.. ga bakal bertahan lama.. beberapa tahun kedepan udah ilang ini game. developernya agak aneh. masalah bnyak yg di komplen tpi ga ada Gerakannya",1,Negatif
"Optimalisasi device udah bagus ada improve udah enteng macem game sebelah cuman kestabilan sinyal internet ke gamenya ini loh nyebelin banget,gw pake WiFi dapet match ketemu BOT main di ranked masa iya NGELAG? Aneh banget BOT loh itu di ranked match,bukan player 'human' yg main,karena dari gerakannya aja udh aneh jdi ketauan. Disebelah malah klo ketemu BOT diranked match malah stabil banget sinyalnya,tolong segera di improve dibagian ini karena konyol aja,masa maen ketemu BOT diranked match lag.",2,Negatif
"Reques even jum at berkah tidak untuk user solo rank seperti saya, sulit party game krn tidak ada kepercayaan sama user, buka reques bagi user solo rank",1,Negatif
"Tolong dong, combo heino dan dolia tidak damage sama sekali, terus knp sekarang tiap ulti heino disaat dikeroyok pasti ada aja hero musuh yang ikut teleportasi sama heino",5,Positif
"Dahlah min,capek maen di stak master 5,gak naek naek, percuma udah,udah 5 kali bintang 5 mau naek tier master 4 selalu di kasih lose terus, akhirnya juga naek turun naek turun sampe ilang bintang 5 tinggal bintang 1.Gak tau lagi,uninstal jalan terbaik daripada maen stak disitu mulu dari kmren. Mau lu alesan kek gimana harus kerja sama,bla bla bla,masa bodo min min,akhir nya lose sampe habis bintang.Kasih aja stak terusss kalo maen disitu2 biar ga naek2 min,game payah,ga ada perkembangan min min.",1,Negatif
"Saat main klasik sinyal lancar tapi saat main rangked malah merah gak bisa gerak tapi walaupun sinyal merah temen tim war gak ada tanda tanda ngelag malah mulus cuma saya yang gak bisa gerak,kenapa ini???personal kah HOK ke saya???",1,Negatif
Saran : untuk masalah laporan dalam permainan perlu di upgrade lagi Sepertinya Masa MVP Sebagai Jungle beberapa kali mendapat laporan pencurian Line sedangkan Jungler selama bermain kan memang harus bantu WAR Rotasi juga ...,4,Positif
"Kenapa lah storage nya nambah gede. Kasihan lah pada kita orang yanv storage nya hanya 3 gb. padahal saya sudah suka banget, klo gini mah mending pindah lagi dah ke game sebelah",2,Negatif
Jelas parah banget dari gold 1 dalam 2 hari turun drastis ke gold 4 !! Saya punya usulan player yang memakai cheat jangan hanya reputasi aja yang di potong tapi bintang tier juga harus di batalkan alias diturunkan juga terimakasih sebelumnya,1,Negatif
"Sering mendapati lawan tidak sepadan, alias sistem matchmaking nya ga adil, tolong perbaiki di update an selanjutnya min, terimakasih",2,Negatif
"Saya kurangin bintangnya Game makin berat,untuk kedepannya tolong dikasih pilihan untuk tampilan hero.nya(hanya poster atau 3d dan juga efek battle) kemarin game.nya masih bisa dibuat seminimal mungkin untuk device rendah tapi update.nya malah tambah berat,device 6 aja menjerit main ini game",2,Negatif
"Untuk segi grafis udah bagus, dan untuk hp kentang juga lumayan lah tapi tolong seimbangkan lagi match making nya yaa,karena dark sistemnya lebih parah dari yang sebelah",1,Negatif
Gak bisa topup pake pulsa XL secara langsung.ini tempat tidak enaknya. Kenapa gak mendukung pake pulsa XL Coba buat yg lebih praktis dong bossku..,1,Negatif
"Ada banyak masalah setelah update,set grafik hd jadi berasa setingan normal,fps dan jaringan sering drop,bikin tidak nyaman di mainkan,harap segera di perbaiki..🫡",1,Negatif
"gamenya bagus tetapi saat syaa menggunakan Hero loong,tiba tiba handphone saya ngfreeze dan itu membutuhkan waktu 1 menit agar dapat kembali tolong pihak ini memperbaiki ini",4,Positif
"tolong match making di perbaiki, saya sering mendapatkan team yang seperti bot atau bahkan tidak mengerti cara bermain, niat hati ingin menghibur diri malahan membuat hati makin buruk... nick :TI.水。",1,Negatif
"Sorry gw berubah pikiran game lu aneh hp gw kaga suport HDR Makanya gw seting madium grafik semua , tapi kenapa pas in game ngelag dan itu ngelag nya pas lagi war gw cek pengaturan itu setingan grafik balik lagi HDR maksud lu apa biar KDA gw rendah ? Jawab ? Coba di benerin dah jangan ngeluarin skin Mulu gw udah abis banyak di game lu . Masa Apa yang di seting player Lu Rubah? Kenapa begitu dan sering terjadi sama gw . Itu bintang 1 buat lu nanti udah bener baru gw tambah",1,Negatif
"aku 2x main semuanya ga ke hitung match, padahal menang, plss benerin, ini gmna yaa, aku jg ga keluar match tiba², sinyal jg bagus, tapi kenapa benerin plsss",1,Negatif
Ngotak dikit lah tecent.pas main malah tiba2 sinyal ngelek padahal pas di bawa scrol tiktok dan juga di bawa YouTube pan.mana lagi Minion nya pas jalan lelet lagi.gw beri bintang 2 dlu KLO bug2 lny udh di perbaiki,2,Negatif
"game nya bagus sekali.bisa diatur ke grafik ultra walaupun hp kentang tapi tetep bisa n ngga ngelag. event nya juga banyak yang gratis.pokonya the best deh ni game. tapi kalo bisa si voice over bahasa Jepang nya segera dirilis itu doang si yang aku tunggu tunggu EDIT:kalo bisa si skin epic nya dibuat gerak gerak dong biar semangat mainnya,dan tolong tambahin fitur yang ramah lagi, seperti untuk tampilan hero bisa memilih untuk mengunduh 3D atau poster nya saja",5,Positif
"Mohon developer,kalo ngasih team itu yang ngotak dikit,udah di kasih menang sekali ,e malah di kasih lose streak 14 kali ,niat nya mau cari hiburan malah tambah stress kalo gini hadeh",1,Negatif
"both nya sangat meresahkan dan tidak sebanding sama sekali, pas lagi main klw dari sistemnya mau dibikin kalah pasti ada aja kendalanya mulai dari yang tiba-tiba ngelag atau ngebug dengan sendirinya padahal sudah unggul",1,Negatif
"Setelah dirasa"" dengan penantian yang begitu membara, setelah dimainkan ternyata memang tidak bisa se enjoy game sebelah. Harus diakui game sebelah msh lebih enjoy dimainkan drpd game ini",1,Negatif
"Kecewa sih, kenapa fungsi chat after battle dihilangkan? Kenapa harus add friend untuk kirim pesan? Taukah kamu wahai developer kalau banyak pemain yang membebani tim dan ga mengerti cara bermain? Kalau kamu ga mengambil tindakan setidaknya biarkan para player yang menangani walau lewat kata² kasar",1,Negatif
"Kenapa abis saya hapus sebentar terus klo login kok kayak ""Satu hero sejati"" 'Hallo! Lama berjumpa! Ini beberapa hadiah untuk menyambut kedatanganmu kembali!' Terus ad tulisan ""terima kasih atas hadiahnya! ada lagi?"" Dan saya pencet gk bisa terus tolong di bales!! Saya mau akun saya kembali mohon dari ""hok"" 🫸🫷🙏",4,Positif
"Jaringan gak stabil terus.. apalagi matchmaking nya gak imbang selalu dpt musuh yg pro terus, tp dpt tim feeder & gak tau main.. BENERIN DULU TU MATCHMAKING LU BLOK! MAEN KALAH TRUS DPT TIM BOT MUSUH PRO.. hard to win, easy to lose..",1,Negatif
"Ping sinyal terlalu tinggi bisa sampai 300 ms Padahal jaringan seluler dan WiFi dah lancar Sdh 4x gw download ni game, masih ngk ada perubahan signifikan dr sinyal ny Sdh males main ni game Game CACAD",1,Negatif
"Setelah merasakan versi global beberapa bulan, saya mendapatkan kecacatan sistem HOK yang sangat parah, dimana seseorang feed dengan kda yang cukup parah tidak diberi hukuman, dan kadang salah memberi hukuman, saya sudah menyerah dengan sistem terlalu ketat akan tetapi gagal dalam seleksi player yang meresahkan, Ya percuma! Dan faktanya bukan hanya saya saja yang merasakannya, semoga HOK mengubah sistem yang cacat Tersebut",1,Negatif
heran gua sama ini game.tiap kali gua maen rank kenapa selalu dapet team nya kaya bot.sekali nya dapet team yang bagus itu pun cuma sekali.seterus nya dapet team bot lagi.plissss lah HOK atur bener sentem pencarian Mach nya.biyar gua ga bosen maen game nya.dapet bintang nya satu ilang nya Ampe empat bintang .kan gilaaaaa bikin darah naik..THANKSSS,1,Negatif
"Tombol samping untuk sinyal serang, retreat, dan backup sering kali tidak responsif. Dengan device yang sama, digunakan untuk main moba yg satunya selalu aman-aman saja. Selain itu sering terjadi bug, stuck dilayar, stuck di loading screen, bahkan setelah download semua file, masih menjadi bola-bola didalam game. Semua bug ini cukup mengganggu, 2 star only.",2,Negatif
"sangat-sangat tidak menyenangkan bagi developer yang membuat game ini, padahal ping saya hijau hampir 34 sampai 20 tapi lag parah. anda berharap game ini bisa menyaingi mobile legend jangan harap bila tidak memperbaiki permasalahan ini. tak ada harapan bakalan seperti AOV malah lebih parah dari AOV bila team tidak memperbaiki kerusakan ini. apalagi team match seperti sampah. solo player tidak ada harapan untuk bisa naik rank cepat karen matching seperti sampah.",1,Negatif
Di update malah radio penyiar nya malah ilang suaranya. Tolong perbaiki. Bikin ga nyaman main. Udah jhos di perbaiki,5,Positif
Honor of kings kenapa begini selalu poin repotasi saya turun padahal itu karna bug dalam game jadi tidak suka main honor of kings gara-gara begini tolong yah saya main game ini cuma naik poin repotasi terus selalu begitu tolong di perbaiki lagi game nya saya kasi bintang 1 karna kurang puas sama game ini,1,Negatif
"Makasi udah di perbaiki masalah fps nya, ini bintang 4 nya, alasan belum bisa ngasi bintang 5 karna tampilan draft pick nya masih kaku, ga bisa pamer skin, dan hero yg di ban terlalu sedikit",4,Positif
"Makin di update makin ngelag, hedew, pinnya juga makin buruk, jaringan 4G trus, grafik udah paling rendahh gw turunin karena disarankan ama gamenya tpi tetap aja pinnya naik turun berasa main di 3G, pahadal main di moba saudaranya ini baik2 aja.",2,Negatif
"Banyak sekali yang saya harus kritik dan semoga cepat di perbaiki dari sinya,analog,bug,dll,dan game ini sangat buruk sekali ketika solo, terimakasih semoga cepat di perbaiki",1,Negatif
