content,score,Label
game nya bagusss banget meskipun aku sama temen temen ku di hina kroco tapi itu seruu bangettt lohh CLASH SQUAD SERU BR SERU CS SERU BATTLE ROYALE SERUU akuuu skaa bgtt🙀 kalau hedsot damage ku nambah 2 jadi yg tadi nya 55 jadi 57 kerenn bgtt sumpah🤩 tpi tlong ya pas aku main kan wifi nya kan tuh bagus di sinyal tpi di cs atau br kok 999+ ya jdi nya pas main br/cs knock trus deh jdi nya tolong di perbaiki ya bug nya udah yaa segitu ajaa babaaay👺🤍🤍,5,Positif
Ini game yang sangat bagus super duper bagus saya sangat suka😀😀kenapa garena sekarang kok sangat lag banget tolong sinyal nya di perbaiki,5,Positif
Ga usah di tanya lagi udah game burik ga ada pintu dulu hp kentang bisa main ff tapi sekarang 🗿 ngelag 999+ terus jaringannya baik aku pindah ke ml lebih bagus daripada ff burik 8 bit ga ada pintu,2,Negatif
"Tolong di perbaiki aplikasi mendonload data secara otomatis saat menggunakan jaringan wifi, saya tidak suka itu. Karna penyimpanan yang hampir habis.",1,Negatif
Game iniiiiiiii sangatttttt susah banget. Kenapa. Karena pas Baru turun cari lootingan. Habis itu pas aku keluar dari rumah yang ada di gamenya. Aku langsung kenok padahal baru aja keluar dari rumahnya. Memang game ngeselinnnnnnnnnnnnnnn 🤬🤬🤬😡😡🤬🤬🤬🤬😡😡🤬🤬🤬🤬🤬🤬🤬🤬😡😡😡🤬 🤬🤬🤬🤬🤬🤬🤬🤬,1,Negatif
Cara mudah membuat foto bugil gadis cantik ini adalah hasil dari proses yang terjadi di dalam tubuh manusia terdiri atas dua bagian yaitu bagian dari tubuh yang sehat merupakan impian setiap orang yang sudah lama tidak menyapamu di Indonesia dengan harga y Karena itu saya masih belum bisa memastikan berapa kali Anda bisa menggunakan aplikasi ini dapat digunakan untuk mengukur tingkat Nasional gebrakan yang tidak pernah ada habisnya untuk membuat kulit lebih cerah dengan wajah baru orang-orang Ya,5,Positif
"Tolong Tambahkan Mode Outlaw lagi, Itu Mode Game yang saya suka, dan buat map baru yang bernuansa di alam liar/hutan dengan map yang luas sekali ,buat senapan sniper yang bisa menembus dinding dan buat scope yang gambarannya lebih baik. Terimakasih",4,Positif
karena saya sangat suka gem ini cuman coba kasih promo bajunya yg lain dan tolong janagan hapus baju yg dulu karena itu sangat lah bagus untuk saya sekian terima kasih (origato gazzaimas),5,Positif
"Tolong di uba lagi demegnya soalnya sering gebak walau aimnya kena kapal sampai merah merah itu musunya ga mati mati , kalau kita Uda mati baru kita liat musuhya ga kenapa""helem pun ga hacur",5,Positif
Jangan di download ini permainan curang masa main cs ranked menang abis itu kalah jadinya menang kalah menang kalah Mulu jadi aku nggak mau mainin cs ranked seumur hidup karena ini ada kecurang yaitu saya pertama bermain di kasih tim jago jago jadi menang nambah tuh rank nya lah terus main lagi di kasih tim beban terus kalah terus menang bukannya di acak pemainnya ini malah jadi nggak nambah nambah ranknya jadi naik turun naik turun ya segitu segitu aja nggak jelas jadi aku mainin training terus,1,Negatif
"Saya tidak puas dengan game update yg sekarang,setiap match selalu mengasih saya team yang bot giliran musuh teamnya jago,musuhnya sg mamba aku juga mamba tapi gada damage SG saya,udh dipencet glowal juga ga keluar,emang game rusak,event doang elit bug sulit",1,Negatif
Min tambahkan settingan rosulusi per bit layar yang bisa buram atau pecah pecah ke set halus jadi yang hpnya yang kentang bisa di setting dan lancar mainnya. Karena kinerja hp kentang. kalau pun setting ngrafik low masih berat. Dan di set low masih resolusi nya maksimal jadi panas lalu freme jadi fps nya drop,1,Negatif
"Gua ada keluhan. Kenapa pas udh tertutup dinding masih kena damage, tolong diperbaiki lagi karena kami sebagai player sangat tidak nyaman",2,Negatif
"game masih banyak citer,kalo bisa next update tingkatin lagi keamanan nya doang jangan cuman fitur sama event nya,keamanan sistem juga¡!",1,Negatif
Sinyal nya yg suka lag gak karuan.... Udah pailih provider sinyal yg paling bagus kuota besarrr samaaaaa aja lah. BURIIIIIK MAKIN SINI MAKIN SINI,1,Negatif
walaupun 8 bit namun game ini seru dan bagus game ini juga bisa menembak atau emot emot namun aku tidak tau cara on mic jadi aku kasih bintang 5,5,Positif
"Event absen harian dan crystal royale reload/loading nya lama banget, sering ketinggalan absen karena males nunggu, kadang bisa sampai 10 menit lebih loading nya",1,Negatif
"Gem apa lah hampir tiap hari Update terus, nggak bisa kah updatenya jangan terlalu sering, tolong di perbaiki ini karena kami tidak suka melihat ini",1,Negatif
"Tolong perbaiki bug jaringan pada gamenya.sinyal saya bagus,namun diakhir permainan sinyalnya langsung down.padahal jaringan HP saya bagus dan tidak ada masalah.",1,Negatif
"Kenapa liat skin musuh sekarang harus pake grafik ultra?? Terus apa gunanya kita download data full kalo gituu Jadiin lah kayak dulu gak harus ultra berat HP kita , terus gimana caranya biar kita bisa liat skin musuh di grafik standar",4,Positif
1).auto loot udh di mode cepat tapi tetep lelet soal ngeloot.2).bug damage udh kena kepala atau badan beberapa kali tapi gk mati2.3).udah pake skill pasif lari cepat kek terasa lambat.4).reload terasa lambat banget apa lgi pas war musuh masih nembak kita lamban reload.5).kadang udah sembunyi di tempat gk bisa di tembus peluru contohnya tembok tapi masih bisa tembus.6).bug jaringan di hp kita sinyal bagus tiba2 merah gajelas.7).sering nyangkut objek.8).kurang tegas hukum player yang ngetrol😭,1,Negatif
"Saya agak sedikit kecewa dengan game ini, dikarenakan ketika kita menembak musuh atau sedang war maka jaringan akan naik dan bahkan jaringan akan berada di angka 999+.. Dan begitu juga sebaliknya bila kita sudah mati maka jaringan akan sangat normal bahkan di angka 12 sampai dengan 50.. Tolong untuk developer kiranya ini bisa membantu untuk kedepannya semoga akan lebih baik lagi terima kasih 🙏",2,Negatif
"udh seru bgt sih, tapi menurut saya jangan selalu dikit dikit update Garena cape saya ngosongin memo mlu jangan 3 bulan sekali update nya klo bisa 1 tahun sekali",4,Positif
Gem stresssss udh di blmg ga modif file atauu apa mashhh di kira modif file udhhh di hpus apknya drii ffmax ke ff biyasa ttp di blcklisttt ga bisa main reng/cs gem anjgg udhhh kluarrr dwt bnyk malah di giniin lu pikir gwaaa mainnnnya trening doang apa ?stresss,1,Negatif
"Percuma map random tapi dapetnya itu itu aja, tolong untuk map gausah pilih map untuk di download, alangkah bagusnya diwajibkan untuk semua player download map",1,Negatif
Game ini seru tetapi kenapa setiap naik rank diamond 2 sama 3 temannya itu kayak baru gold atau platinum dan musuh nya kebanyakkan master dan elite heroic tolong garena gamenya di update lagi ini game buat hiburan kenapa musuhnya gak mati di heodshots padahal damage nya 300 aku harap musuhnya itu gak pro aku kalah mulu ini bikin kesel dan bikin aku dan temen ku ngomong kasar,1,Negatif
"Masalah ram diatasi tapi bug jaringan sama bug karakter makin menjadi gw udah download resorts tapi tetap aja pake andrew dan gw coba download resorts tapi gk bisa, ini game makin lama makin aneh gk kek dlu, mines -4 lah buat ini game karna masalah ram diperbaiki tapi masalah jaringan sama bug karakter, pas masuk game jaringan nya lag parahhhhhh dan pas keluar game jaringannya bagus, game rusak!!!!",1,Negatif
Akun saya sudah ngabisin banyak uang buat top up tidak pernah nge cheat atau pakai file config saya main sudah kurang lebih 5 tahun tiba tiba akun saya kena suspend pernanen Garena ngotak dikit lah udah habis uang banyak main suspend seenaknya ajah...🥵,1,Negatif
Tolong dibenerin disini masih ada banyak bug lainnya yang paling resah adalah bug demege tolong dibenerin lagi mohon🙏,2,Negatif
"Game selalu di update tadi game' play kek sampah, aku hit musuh nya terlebih lagi headshot eh tau² nya aku yg mokad kocak nih game, bikin malas login nih game",1,Negatif
Permainan Free Fire memang seru aku tidak bisa berhenti memainkannya pokoknya permainan ini sangat seru walaupun tak bisa offline seru banget sehing temen sekampung aku pada download hampir pul 10 desa yg download game ini,5,Positif
Game sangat bagus aku suka game nya awalnya sih aku bilang FF burik soalnya aku pas dulu main ML tapi pas aku pensi main ML aku coba deh main FF seburik apa sih pas aku main wah gilak seru banget nih game tapi aku sekarang main kedua dua nya biar adil😅game FF seru banyak booyah pass nya banyak yang seru lah pokonya aku juga udah ga sabar buat booyah pass bulan Desember nanti aku sangat bersemangat terimakasih Devoleper udah buatkan game semenarik ini karna itu aku kasi bintang 5!! 👍,5,Positif
"Woi Garena saya cuma mau ngingetin gem lu ini udah tambah burik bngt banyak bug bug,bug itu bug damage masa saya udah headshotsin musuh 280 GK mati mati pdahal daranya semua musuh dan saya cuma 200 menyebalkan mau pensi aja",1,Negatif
"seru bgt permainan nya asik buat Mabar tapi susah bgt kalo mau naikin range nya aku harus main 2,4 kli buat naikin range nya",4,Positif
"Game ya kurang bagus di rank atas musuhnya jago tapi teamnya computer atau yg gk bisa maen,kadang musuh nya bisa ngeblink padahal jaringan bagus gak tau lagi lah game burik",1,Negatif
game ini seru bgt bisa ganti foto bisa ganti karakter mau pilih baju apa atau celana yg mana diamond nya juga murah murah klo top up Rp. 10.000 bisa dapat 70 diamond ya lumayan lah pokoknya seru bgt,5,Positif
Game mantap tapi tolong kembalikan free fire yang dulu kalo sekarang agak aneh tirtel susah di ganti terus kembalikan peak yang dulu,4,Positif
Makin kesini makin nge-bug tolong di perbaiki lagi nge-bug saat loot senjata HP gak bisa d geser,4,Positif
"Terkadang aku heran sama serip robot Garena, kita main gak enak, jaringan jelek ngelek,malah aku yang di hukum aku yang kesal jaringan 4G malah ngelek di gem jaringan 9999 ini auto kesalahan jaringan Garena gak stabil, masak Garena gak tau kalo jaringan orang merah di hukum di peringatkan supaya bermain baik, jaringan 9999 gimana mau baik mungkin jaringan Garena gak stabil eror",5,Positif
"minnnn, tolongg di fix bug JJ manual nya minnnn, makasih udah baik bikinin JJ manual,tapi jangan keseringan,itu malah mengganggu gameplay sayaaaa",5,Positif
Halo mohon maaf komen dikit Tolong terima laporan afk ketika teman gx mau ngewar dan kalok pemain gx mau ngidupin pas main bareng ini yg sering terjadi dan kasus jaringan terutama kalok pas enak ngewar tiba² merah sendiri jaringannya adu knapa jaringannya kok blum di perbaiki sih padahal kan ini demi keharuman game ff sendiri biar maki rame bagai mana kalok gini kan lama² banyak pemain ff yg kurang menikmati ff dikarenakan jaringannya,2,Negatif
Craftland nya bosan trus ngeselin bikin emosi sampai aku banting hp kalo kalian punya hp baru jangan!! Main game ini dah burik sering ngeleg tiap hari update terus patah² pokonya jangan download game ini!!!!!!!!!,1,Negatif
"Tolong lah kalo ngasih tim itu sesuaikan dengan KDA kita, yang seimbang gitu sama musuhnya, setiap kali main dapet tim yang gak ngerti revive, gak ngerti nembak, padahal rank dia diamond, bisa2 nya planga-plongo gajelas wkwkw, udah tim musuh kayak setan jago banget, aduh dahlah anjir",5,Positif
Game nya bagus tapi pas aku lagi main ada bug dimana game nya nge freezer tiba tiba padahal hp ku baik baik saja aku kecewa berat si lagi main tiba tiba nge freezer honor skor ku juga turun😢,1,Negatif
tolong garena squad nya di perbaikin dapet tim gabisa maen semua ya minimal lah kasih tim nya yang agam setara maen nya jangan di kasih tim yang ga biasa maen tolong banget ini mah,1,Negatif
Gak enak main ya tim aku selalu darssistem suka bikin bot kawan tim gua kasih bintang 1 karena selalu di atur bot ya mudah ini game di hapus di play store aminnnn,1,Negatif
"Game burik game idiot masa tiap hari kalo main cs ketemu musuh jago,tapi dapet tim yg bot,oh iya mending hapus aja ni game kasian tuh orang yg udh abisin duit buat nyepin event tapi ga dapat, jujur aja pantes game nya sepi sistem nya aja ga jelas",1,Negatif
"Gamenya sangat kikir pelit tidak merasa kasian kepada bocil bocil yg main game kikir pelit ini byang kan saya spin xmb8 evo dan menghabiskan 500++ diamond dan tidak mendapatkan apa apa kecuali sampah sampah yang tidak berharga sama sekali, dulu sebelum kulgar keluar game ini sangat amat seru tidak membosankan misteri shop 1 bulan sekali keluar dll tapi semenjak kulgar keluar game ini sangat gak jelas pelit kikir ( saya berharap game ini tidak menjadi game yang kikir dan pelit )",1,Negatif
Aplikasi yang bagus gak ada kendala buk maupun ngelek ngelek dan tolong di perbaiki lagi sinyal nya biar GK patah patah mau pun ngelek karna saya dah pernah pakek hp ram 2 Sinyal nya patah patah 🙏,5,Positif
Kalau bisa bug damage nya di ilangin.. Jaringan bagus 1vs1 hs 3 kali malah gw yg mati pas lihat musuhnya darahnya masih penuh.. Anehh,4,Positif
"Tolong lah garena saya baru beli spesial airdrop pulsa di ambil tapi diamon nya ga ada malah pembayaran di tolak, tapi pulsa nya di ambil gimana ini , Tolong lah di cek",1,Negatif
Game nya bagus tapi kadang eror hari ini juga eror GK bisa masuk di game nya jadi ku mohon kasi perbaiki game nya biar gk tidak eror lagi nanti banyak orang yang langamin kejadian nya teman ku juga ngalamin kejadian ini dan saya mau tanya kenapa ada pengaturan kayak ini selalu turun rang aku tidak setuju kalau rang selalu turun teman ku juga ada kejadian itu jadi jangan kasih pengaturan begitu kalau dikasi pengaturan begitu aku akan hapus free fire dari plestor supaya free fire tidak ada,5,Positif
Nih buat garena masalah login akun FB tolong di utamain perbaikan sinyal bagus tapi kalo mau login fb gagal mulu jangan banyakin event gak penting terus utamain perbaikan login,1,Negatif
Game ini menurut ku sudah bagus tapi klo setiap awal bulan selalu penurunan rank jadi aku harus naikin rank lagi deh,5,Positif
Gamenya sudah bagus dari segi grafik dan juga event tapi ada yang kurang di mode training. Yaitu coba mode training di kasih 2 mode mode training yang baru dan training old sebagai player old s3 kangen bgt training dulu yang ada keretanya semoga pesan saya di baca oleh pihak Garena terimakasih ☺️,5,Positif
"Kasih bintang 4 dulu Kenapa ya, kalau kami minta saran Gak pernah di balas oleh pihak gerena Tentang masalah masalah gem ini, Banyak yg pake cit,di mode BR Dan terutama di mode kalasik Mohon di tindak lanjuti Tetang cit Jadi kesal mainya",4,Positif
Aplikasinya sangat debes tapi tolong perbaiki bug nya sama macs cs rang nya temen temen nya bot musuh nya jago Tolong yah diperbaiki bug .nya,5,Positif
"sistem pendeteksi garena sangat aneh, terutama sistem investigasi , saya player bersih ketika di report musuh yang saya kill saya mendapatkan investigasi dan itu waktunya sangat lama berminggu-minggu, bisa saya bilang sistem investigasi garena ini bodoh tdk bisa benar-benar mendeteksi mana yang bersih dan tidak dan waktu investigasi nya lama, tolong di perbaiki demi kenyamanan player",1,Negatif
Game nya sangat bagus gak ada kendala cuma tolong di perbaiki lagi game nya karena kendala bug Hadshot tapi musuh nya gak mati malah kebalikan nya,4,Positif
"Saya kasi bintang empat,karena masih banyak bug seperti bug damage yg sangat meresahkan bgi semua plyr tolong di fiks deflepor, (Garena).",4,Positif
tolong buat Garena lebih canggih lagi dong player sekarang sudah banyk pake apk ke 3 atau memakai file tolong diban dong akun ² yg menggunakan juga capek ² latihan tapi tetep kalh ama player memakai file atau yang tidak murni 🙏🙏🙏🙏🙏mohon banget ban ban in akun itu,2,Negatif
"buat garena kembali kan era kami di mana ada zona posion,mode zombi, dll tolong garena banyak player yg pensi gara gara game ini semakin ga kaya dulu",1,Negatif
"game nya bagus cocok buat latihan menembak dan grafis nya bagus tapi ada beberapa yang belum bagus 1 download terdunda 2 masuk game nya padahal jaringan bagus tapi ada bacaan erorr tolong di perbaiki ya garena agar main nya biasa nyaman dan langsung masuk ke game nya segitu saja buat ulasan saya,saya kasih 5 bintang",5,Positif
"Banyak bug game buruk 👎jaringan bagus gk bisa main ff sekarang bukan era kita.kembalikan kulgar ari pecat kulgar ridho ff setres. Percuma grafik hd tapi banyak bug, hd iya rame kaga. 🙏",1,Negatif
Dari dulu bug damage belum pernah di fix tadi main udah heatshot 2x nyawa masih setengah padahal sinyal bagus tolong diperbaikin,2,Negatif
ff serusekali saya pensi be-berapahari pasmain lagi ternyat banyak map baru yang saya belum coba terus pas saya coba seru banget saya sekarang main terus ff,5,Positif
"siapa yang masih inget emot push up 1 jari sambil med kit (dan byk trending lainnya) game nya bagus, tapi tolong lebih adil lagi matchmaking nya karena saya banyak sekali ketemu orang dengan skill minim dan permainan yang buruk padahal di rank yang sudah harus skill nya menengah gitu (kek contonya di rank heroik). room udah jadi gratis terus makasih Garena, gameplay nya udah dipermudah.",5,Positif
Asalamualaikum tolong dong pihak garena masa aku kalah terus kapan naik master nya musuh nya di tembak ga mati mati kuat malah aku yang mati kalau gini cara nya aku mending berhenti main ff perbaiki ya pihak garena tolong aim nya pengen merah kan aku juga pengen naik master ga seimbang musuh nya pada kuat🤒😫😭,5,Positif
Gem anjinggggggg bngt garena lu mending mati aja dah mles gw dapat tim gini mulu harus nya rank nya misalnya heroic heroic aja ini malah ada gold platimun silver.harus nya yng di bawah rnk gak bisa main rank nya harus setaraaaaaaa jangan yng di bawah heroiccc karna bot semua mls turun mulu pelindung cs sama br banyakinnnnn sama kalo di cs mvp tambah 2 bintang lol developer nya,1,Negatif
Game nya lumayan bagus tapi sayangnya kalo mau main br atau cs rada rada ngeleg dan sinyalnya merah pas gua main br terus turun di peak eh tiba tiba karakter gua masuk ke dalam tanah tolong lah garena bug nya di benerin tapi kecuali ada mini peak old gua masih kecewa karena bug bug yang lain nya masih belum di benerin oh iya satu lagi garena boleh kagak gua minta dm 250 pilis🙂,5,Positif
Game ini sangat bagus saya mencoba main br rank dan cs rank tidak ada iklan sama sekali dan game ini tidak sama sekali ngelag dan banyak event yang sangat bagus saya bermain game ini tahun2019,5,Positif
"Game nya bagus tapi, musuhnya pada jago jago pada saat pertamakali bermain tolong di perbaiki dan satu lagitolong orangnya sangat tidak sopan itu aja komplen saya",2,Negatif
Aku suka game ini tapi aku ngasih bintang empat karna ada turun season aku udah naikin rank sampai banyak tapi di kurang jadi dikit sama garena gitu,4,Positif
Gamenya bagus grafiknya keren tapi kalau udah ngelag atau bug itu langsung berkali - kali bugnya apa lagi kalau bugnya atau ngelagnya pas penghalangnya udah dekat beeehhh langsung ko tapi aku tetep kasih bintang 🌟 lima oke semangat ya👍👍💪💪,5,Positif
Udah bagus sih tapi kontrol nya susah banget buat di atur yah semoga Garena bakalan memperbaiki bug ini si soalnya aku download nya ff nya yg ini yg mb nya kecil ya udah gitu aja semoga diperbaiki lest enjoy to game😏,4,Positif
Game nya sangat bagus sesuai ekspektasi tolong di pertambahan glowal jangan di batasi karna kalo di batasi kita kalo belum beli glowal cip kira nga bisa cuman dikit doang apa lagi kita perang dan tiba tiba glowal habis cuman itu doang tolong tambah glowal 🙏🏻🙏🏻,4,Positif
"geme nya sangat buruk! saya sering mendapatkan musuh yang sangat jago, dan zona demage sangat zona nya sakit, saya mohon min tolong kasih saya musuh yang agak lemah.",4,Positif
Oi benerin lah game lu kenapa sih setiap gw mau login aja ga masuk masuk ke lobby TIMEOUT mulu dari tadi padahal jaringan gw bagus sama apalah gw setiap main kalau ngasih damage selalu bug damage mulu udah mah musuh ga mati malah gw yg mati apa coba tolong dong benerin,1,Negatif
game nya udah bagus tapi kadang nge bug udah pake kuota masih ngelag emang kont*ol tolong lah perbaiki bug itu Garena itu sangat mengganggu dalam bermain dan kadang sudah nge glowal tapi aim musuh masih kena,4,Positif
match makingnya GK pernah imbang. kadang ketemu lawan yang susah. kadang ketemu tim yang lemah. padahal aku dah kasih saran match making tapi GK pernah di tanggapi.. hadehhh capek dehhhh!!¡!!!!!!¡!!!!!!¡!!!!!!!¡!!!!!,1,Negatif
"garena tolong perbaiki bug epep soalnya gua main cs musuh nya bot semua jadi engga ada tangtangan udah itu aja gua mau main epep nya yang normal bukan yang kaya gini garena satu lagi nih mimin Garena tolong min tambahin vitur ricord atau rekam layar min kalo dari hp sendiri itu ngeleg udah min itu aja oh ya yang menting ricord nya ada sura senjata, kendaraan,karakter udah min itu aja 😹🙏",5,Positif
Gem ini sudah menemani aku dari dulu sampai sekarang Tapi banyak bug contoh bug dameg bug tembus glowal dl lah🖥,5,Positif
"game nya sangat seru, tetapi jaringan yang menjadi ketidak nyamanan saat bermain free fire...tolong perbaiki",2,Negatif
Bagus banget aku nya tapi yank saya gak suka adalah kenapa di ff gak ada mode oflen nya kalo bisa sih baguss kalo lagi gak ada paket kan masih bisa main,4,Positif
"satu yg paling meresakan klu kita perang.senjata.api.yg bisa menembus gelowal.adalah senjata api.kalau bisa hilangin aja itu.senjata api.yg menembus golowal.tolong hilangin itu.garena.,",5,Positif
Kenapa ini tiba-tiba tidak bisa main ranked..padahal saya tidak memakai CHEAT DAN APK PIHAK KE 3.. tolong garena kenapa ini...,2,Negatif
"Garena punya masalah apa sihh, ko gua dapat rekan bot mulu, udah gitu bertiga kaga squad, padahal gua main squad, rekan bot tapi musuh kga ngotak",1,Negatif
game nya seru cuma di spin nya aja kaya di server luar dong evo nya 4 jangan 2 terus ada spin yang 10+1 jadi bukan 5 sama 1 doang kan jadi enak ada 3 10+1 5 sama 1,5,Positif
"Saya kasih bintang (2) Aja, karena apa""karna kalau main mode cs ranked, Dengan random, bukan teman sendiri,kebanyakan Yang boot, Aneh garena mempersulit Sekarang",2,Negatif
"game nya makin lama makin burik,login nya aja susah,padahal sinyal lancar dan bagus,bukan sekali 2 kali,tapi setiap mau login itu susah,teman"" saya pun juga merasakannya,sama bug damage juga masih ada,ada juga saya masang glowall di depan saya malah terpasang di belakang saya,itu membuat kami kesal",1,Negatif
"Game nya sih bagus tapi tolong lah perbaiki sama kualitas jaringannya juga lah, sebagus ini jaringan malah naik 99+ emang taik lah",2,Negatif
"Cukup baguss, tpi saya pling mls klo turun season, yg awalnya master tiba"" turun platinum mana musuh nya pke citer semua lgi, udh di tembak tpi darahnya gk ngurang""padahal pas pala klo nembak, malah saya yg metong.😪🗿",5,Positif
Bosan cok main br rank ini game berbagai arah menembak semua gmana mau berlindung coba map atau peta nya di perluas lg cok kalau bisa seluas luas nya,1,Negatif
"Hp gw makin kesini makin patah patah woy makin berat ff, Jadi gampang bosen kalo main, jadi gw hapus aja tu game",2,Negatif
"makin update makin buruk ni game, download full map yg dapet bermuda terus, kedepannya jangan dibanyakin update kalo masih ngebuat player bosen main",1,Negatif
"Saya merasa tidak senang dengan sistem hidupkan teman sesuai urutan, saya selalu mendapat posisi 3/4, menurut saya ini kurang bagus, kembalikan sistem hidupkan teman yang lama.",2,Negatif
"Apalah ni game tambah update tambah patah patah,padahal jaringan bagus, udah cape cape top up malah di keluarin lagi dengan harga yang lebih murah.Please lah Benerin gamenya Garena,jangan malah dibikin tambah hancur. 😔",1,Negatif
Permainan nya bagus bandel senjata karakter semua pada bagus tapi pas saya login akun saya jadi kaya pake konpik semua tidak bisa di pake mohon ya karena,4,Positif
FF gak asik dah menang 1 kali kalah 5 kali.Baru Heroic bintang satu di CS langsung pindah lagi ke diamond 4 bintang 1.Mohon sama FF jangan ngasi tim yg Bot bot mulu malah musuhnya yg jago jago yang topi S1 lah Topi S2 yg top global lah.Itu aj Thanks,1,Negatif
"game free fire nya seru tapi yg tidak enak itu pas zona nya berjalan ke arah musuh merivev zona nya akan kembali mundur ,kan aneh",5,Positif
"Ini bug atau apa ya, setiap maen BR atau CS map nya bermuda terus dan aku sudah download setiap map, jadi cepat bosan kan",2,Negatif
"Saya itu paling tidak suka game ini, karena saya tidak ada AFK tiba tiba honor skor ku jadi 93. Padahal saya tidak ada AFK, tolong diperbaiki. Kalian yang baca komentar saya jangan di instal aplikasi ini",1,Negatif
Kenapa setiap gua mencet mulai suka ada bacaan sedang membaca info game tolong dijelasin develovernya mohon udahmah gk niat kasih bonus top up nya ini gua udah top ap 800 lebih garena,1,Negatif
"curang gw setiap main CS di kasi tim bot mulu ah, sedangkan musuh pro pro semua, gw ga Terima kalo masi berlanjut sampai 3 bulan .gw pensi",1,Negatif
"gamenya bagus Aku suka Pas banget sama aku suka Tawuran 👍😭🗿 Padahl cewek Tapi bagus banget loh minn Upgrade lagi biar Keren Canggih banget game ny Aku suka banget 💓😞 Sampe-sampe rela game cuman dua Biar gak ngabisin memo Bagusssssss bangeetttttttttt 🙏😁💫 Saya suka saya suka, Update nya Bagus jugaa 💓🥰🥰😋😋 Memo penuh pengen download game lain tapi yang harus dihapus ff Yaudah gak jadi😛 soalnya Lebih sukaa ff 🙈 , Info updt nya Di tambah Anime Blue Lock minn, 🤍 Biar lebih bagus heheheh",5,Positif
apaansih free fire sekarang makin burik! mana suka nge bug terus lagian kenapa free fire mau nurunin rank orang mana gak ngotak lagi turunin nya masa dari elite heroic turun jadi platinum susah mau naikin rank jadi elite heroic mikir garenaa! saya barusan aja main ni game malah saya nge bug gak bisa keluar lama lama ni game gua hapus dah klo kek gini terus.,1,Negatif
"Game ini keren banget,tapi tolong perbaiki cs ranknya min,Saya setiap main cs rank ketemu tim bot musuhnya jago,selain itu sudah bagus.",5,Positif
seru banget gamenya tapi setiap apdate gamenya bukannya nambah bagus malah nambah burik hmmm garena garena kembalikan peak yang dulu jangan yang sekarang.,4,Positif
"game nya itu seru bangettt kdng klo kita kesepian cmn epep yg hibur kita ,tp kdng klo sndiri mlu itu bosen saran aku sih klo mau main ajak gmnn deh biar nambah gacorr mainnya",5,Positif
Mungkin game ini perlu di tinggkatkan lagi di bagian analog yang selalu bergerak agar di tambahkan fitur analog tetap diam,4,Positif
