content,score,Label
"Game kikir serakah, saya selalu di buat loss streak Dan jarang menang, tim musuh sangat kuat sedangkan Tim sini malah T¤L¤L tolong muntun seimbangkan gameplay kalo tidak saya akan pindah ke hok.",1,Negatif
"Game udah bagus, tapi kenapa sejak event baru sering gabisa jalan diawal, padahal ping ijo bagus tapi gabisa jalan diawal game, tolong moonton benerin sistem ini",2,Negatif
Buat Moonton plis lah Tolong benerin dulu Sinyal atau Jaringan nya masa pas awal main tiba tiba lag padahal sinyal lancar paket/data juga masih banyak gimana si bg perbaiki dulu sistem permainan nya dulu bukan skin Mulu digratisin hadeh dan banyak lgi bug yg gk jls dan baru baru ini setelah update malah ngelag gk jelas padahal sinyal lancar,1,Negatif
Game yang bagus dan skin nya juga bagus bgt tapi tolong buat musuh nya apa lgi di rank epic tolong sedikit di mudah kan ya itu aja makasih,5,Positif
"Ni game bagus, tapi ada satu masalah yang dari dulu belom selesai, masalah tim. Ya, masalah tim, kalo ngasih tim pasti gak adil, musuh ex glory tim ex mawi, capek bet asli ngerank, brawl, classic, rissing semua kalah, tolong lah ngasih tim yahh adil, ni game maen mental bet gw udah lose treak sana sini gw masih sabar, di tunggu update-an nya..",4,Positif
"Bagus bgttt sihh !,tapi kurangin bug nyaa, ketika aku mau nyerang lawan,eh,gabisa di gerakin karakter aku,trus gk bisa nembak, padahal sinyal udh bagus,truss tolong,jangan di ngelag in heronya,masa macet² sih, kurangin ya bug nya",5,Positif
Game banyak bug gak stabil jaringannya pas ngerank ping 23 tapi delay parah Sampek afk Saran update untuk kedepanya Hp redmi 13c udah support 90hz jadi bukak lah settingan refresrate super untuknya,4,Positif
"game mh udah bagus min, tapi ada 2 masalah ni 1) tim musuh dan tim kita tolong ya min, kasih musuh yang seimbang soal nya dari puluhan hari aku nge stack d legend V, itupun naik turun susah ke mythic, trus jangan sering ngasih lose streak min, kalo dikasih terus menerus mh jadi susah naikin rank nya 2) jaringan padahal mah jaringan bagus² aja min kenapa pas main malah jadi sering patah² gitu min, perbaiki dikit lagi ya minn ^^ selebihnya udahh bagus koo ^_^",5,Positif
Game gak jelas main kalah mulu banyak drak sistem nya 🤬 pas main sinyal jelek bgt padahal sinyal wifi bagus sumpah gak dikasi menang malah dikasi kalah mulu bikin stres kasihan player yang main solo kalah terus ini monton kenapa? Kalo bisa jangan bikin stres otak dipakek,1,Negatif
"Selesai revamp Granger dan update di AppStore malah lag. Ping stabil tapi lag, apalagi di siang hari, handphone terasa sangat panas. Matchmaking makin pro untuk tim lawan, tim sendiri kebanyakan masuk angin afk,feed,toxic dsb. Tolong tidak usah di perbaiki biar kami semua pensiun main mlbb.",5,Positif
Mobil legends gak ada otak masa kasi kawan tim nya epic semua. Kawan nya kaya komputer main nya.aku serius main kawan kayak komputer main nya. Yang bagus dong ngasi teman nya. Kayak gini cara nya jadi malas main mobil legends. Rasa nya mau di hapas.aja permainan ini.,1,Negatif
"Wr gw yang awalnya 72,4% 124 match turun jadi 59,7% 200-an match. Padahal aku selalu mvp/emas medal kalau main. Habis banyak waktu cuma gara gara terobsesi menang dari main mobile legend. Saran saya untuk yang liat komentar ini hapus aja gamenya, cari kerjaan yang lebih bermanfaat dari pada membuang waktu untuk bermain game ini....",1,Negatif
"Game nya bagus, tapi semisal draft pick tim nya dark sistem rank epic 2 serasa lawan abng² an mythic, tapi kalo di tim serasa menggendong player grandmaster/master kadang tim gw ngepick. layla exp, hanabi jungler, trus franco narik angin, ngepick tigreal gak bisa rotasi",5,Positif
"haduh di update malah jadi banyak yang delay analog ama sinyal,trus pas main brawl lancar lancar aja giliran clasik ama rank jadi lag lag gitu aneh banget semenjak di update gajelas kali,gw jadi kebanyakan afk gara gara delay susah main clasik",1,Negatif
"game sampah, bagi yang mau download nih gem. plis jangan di download soalnya kalian akan banyak drak sistem dari monton ( drak sistem adalah semua tim mu akan bot, buta map, ngetrol dn lain"" ) plis jangan download klo gk mau setres 🥲",1,Negatif
Bagus bisa main sama teman atau keluarga hero nya gampang di mainin ada banyak hero ficter mage supotr markman tank assassin hero nya banyak yang di revamp bagus pokoknya tapi harus top diamond yang aku tidak suka di kasik derad sistem sama moonton player global dan di kasik teman ngetrol Aduh ini gara gara aku ngasih bintang 4 terimakasih,4,Positif
Sangat seru untuk di mainkan bersama sama dan game ini sangat gampang untuk dimainkan Hero nya banyak dan skin nya juga bagus bagus tapi ada satu yang kurang di game ini yaitu tidak bisa mundur selalu kena kill sama musuh kan jadi nya kesell,5,Positif
"sekarang tu makin aneh. Sinyal HP bagus tapi tiba2 merah terus susah masuk, akhirnya pengurangan point. Kaya pembodohan anjir. Coba pake sinyal hp+wifi sama aja. Padahal penyimpanan HP 8/256 masih banyak yg muat. Pengaduan di setting ga ngaruh. Kocakk",1,Negatif
"Ini game apa gk bisa lebih sportif main nya? banyak orang yg mulai cobain joki rank tinggi padahal skill nya gk seberapa, terlebih lagi kalau main ber5 suka ketemu pro player, dan kalau duo suka dapet trio ampas, satu lagi dari saya fitur black list player yg tidak dinginkan tidak berkerja dengan baik. sekian dari saya semoga didengarkan keluh kesahnya dan terimakasih 🙏🏼",1,Negatif
game ini sangat enak sampai aku hampir gila karna di ml ini banyak banget tim dark sistem. pertama main dikasi menang tapi pas akhir kalah terus karna dapat tim dark trimakasi untuk montoon karna sudah buat game dark sistem,5,Positif
"udah lama main ml tapi sekarang sering muak banget sama ml jaringan padahal bagus ga ada kendala tapi kalau ngerank sering ping merah mulu tiba2 ngelag parah balik2 udah end game terus kalah kek sengaja banget, banyak yang ngeluh tentang jaringan nya sering tiba2 banget ngelag mana lama banget barusan main juga gitu padahal bagus2 aja awal2 pas war malah ngelag parah pas ditekan pingnya hijau padahal merah, tiba2 udah mati aja kalah juga udah gitu langsung ke lobby nya kek apasih moonton aelahhh",1,Negatif
"Aneh,jaringan udah bagus masih aja nge lag lah,kepental sendiri lah,maunya apasih jaringan udah hp udah bagus terus kenapa terus terusan keluar,kalo nyari match nya lama giliran udah ketemu mau masuk malah menghubungkan ulang aneh game nya emang game anehhh,GAK RECOMMEND",1,Negatif
"Game nya bagus banget 😍. Fix kalian harus download sieh, grafik nya juga bagus kok dan btw hero hero nya pada ganteng loh..😚. Yuk buruan download..!",5,Positif
"game Mobile Legends sudah bagus dan banyak fitur-fitur yang menarik kekurangannya adalah banyaknya lose streak di season ini jadi tolong perbaiki lagi, perbanyak win streak.. terimakasih",4,Positif
"game rusak, sistem rusak, isi pemainnya rusak. minimal di perbaiki sistem nya. apalagi untuk pemain solo yang terus menerus dapat team ngga sepadan. seharusnya game ini sudah tidak ada lagi di play store, game Tua .",1,Negatif
"kepada pihak montoon yth / Demi kenyamanan bermain di dalam game, saya harap pihak montoon agar menggabungkan untuk sebuah tim yang lebih imbang, dikarenakan saya kedapatan tim dengan win rate terminus semua, dan hasilnya kekalahan terus menerus yang saya dapatkan. Dan juga sering terjadi pemain di team saya yang melakukan feed disengaja, juga hero yang tidak seimbang(memakai hero dengan role yang sama) dan juga role yang tidak teratur terlebih lagi ada yang role komplit namun ketika di permain",5,Positif
"Game rusak, dapet tim bodoh mulu, gak guna. Maen game tuh buat nenangin pikiran bukan buat nambah ster kocak moonton, gara gara skin gratis jadi banyak Player bodoh gak bisa maen!",1,Negatif
"Game sih emang seru y, tapi dari masalah jaringan hingga Drak System, Pas di awal awal/Di Lobyy aman aman aja kayak 41ms tapi pas pertandingan ntah knp mencapai hingga 201ms hingga gw tuh AFK, tapi bukan salah kita y kan, dan mohon bantuannya ya moonton gw kan kill y 44 ntah setiap hari nambah turun nambah turun statistik nya, akunya: I'm The best ML, itu knp y mohon perhatikan lg game ny, gue tunggu sampai tanggal 16 Desember kalo komentar ini gak dijawab gue bakal Uninstall MLBB, gw tunggu y🥲",2,Negatif
"Game ga jelas, sistem aneh. Lu pada kalo menang terus langsung dikasi satu tim ama badut-badut supaya lo kalah, bukannya dikasi sama satu tim yang sesui malah dikasi tim2 aneh",1,Negatif
Matchmaking tidak seimbang apalah ping sering error padahal udh bener sinyal hijau pliss lah moonton buat game ini kyk dulu lagi malah sekarang makin banyak bug,2,Negatif
Main tiba tiba ngefrezze emang game aneh lagi war pake tank ngefrezee dah montage padahal bisa rata cuma gara gara ngfrezze jadi kalah kacau ml padahal spek hp udah lumayan penyimpanan bagus aduh aduh,1,Negatif
"Setelah update jaringan nya makin ga jelas, di ping hijau tapi lag banget, padahal device juga bagus. Tolong diperbaiki moonton",2,Negatif
"Sudah 2 hari ini sinyal sangat buruk patah2 dan hilang2, ini sangat merugikan Player di karenakan gameplay terganggu mengakibatkan afk/pengurangan bintang. Padahal kuota sangat full non-stop",1,Negatif
Aku minta tolong ya musuh nya itu epick epick padahal timku juga sma tapi musuhku yang menang tolong diperbaiki lagi klo soal game nya bagus tapi tolong di perbaiki lagi yang musuh nya😊😊,5,Positif
Jangan pernah main game ini kalian pasti menyesal dimana musuhnya sangat tidak seimbang mendapatkan tim yg jelek sedangkan lawan dapat kompak padahal saya selalu berusaha yang terbaik tetapi mau seberapa pun kalian berjuang di game ini pasti tetap kalah karena tim yang sangat tidak bisa main dan ada masalah juga di sinyal padahalnsinyal bagus tetapi tetap terkena lag jadi jangan pernah main game ini jika tidak mau membuang-buang waktu kalian yang berharga. Game ini hanya membuat kalian strees..,1,Negatif
Buat lu ya developer Benerin tuh sistem nya masa di tinggal 30 detik aja Langsung Afk pas hasil pertandingan gua sengaja di biarin nyoba aja di mainin Sama computer ternyata iya baru 30 detik Afk. Nyoba di game ke 2 Afk 5 mnit pas hasil pertandingan gak Afk ngaco gak sistem nya Game rusak. Setahu gua Main ini game dari season 4 gak gini sistem nya,1,Negatif
"kalo gak team yg busuk pasti tibaw jaringan hilang,, pas lag langsung cek buka youtube dan aplikasi lain lancar.. bahkan untuk live streaming aja tanpa buffer . Game kocak...",1,Negatif
"Ini ml semakin di update malah makin rusak, contoh gua main malah jaringan y bagus tapi malah tertulis sambung jaringan, padahal itu kuota baru beli. Gua saranin lo monton kalau mau update yg bener. Sekian terimakasih",1,Negatif
"saya sudah bermain game ini sejak lama, terlalu banyak perubahan dan update terus sampai bagus tpi sayang nya matching masih kurang seimbang, terima kasih saya bahagia main game ini walaupun losetreak belasan, bayangin dari honor 48 bentar lagi glory malah sekrng mawi 12, Terima kasih moonton,",5,Positif
"Bagus, tapi kenapa setelah update kemarin sering ngfreeze pas match? Ini kenapa? Padahal sebelum update ga pernah ngefreeze atau layar berhenti! Ini tolong diperbaiki.",4,Positif
"bagus sih tpi kek anj banget masa iya musuh nya kuatt semua bangke bahkan mereka level pertama aja dah kuat gilaaa , kasih Timm juga tuh yang bener napaa ,kasi juga tuhh tim lawan yang gampang kek ini susah banget malahan kek pke cheat anj",1,Negatif
"Tolong perbaiki sistem matchmakingnya yang tidak sepadan dengan rank yang dicapai. Seperti contoh player rank legend murni (belum mencapai mythic) bertemu dengan player mantan rank mythic yang membuat para solo player tidak bisa menaikkan ranknya dengan lancar, kadang terjebak di rank yang ia capai bahkan turun hingga rank dibawahnya yang membuat frustasi dan kesal terhadap sistem matchmaking ini. Terimakasih",1,Negatif
Seru main game ini tapi pas aku main padahal sinyalku bagus tpi dari pas main tiba² jelek sinyalku. padahal sinyal ku bagus tolong di perbaiki sinyal Mobile Legends Bang bang ini supaya saya bisa melanjut kan lagi bermainnya!!!,5,Positif
"udh beberapa reset season ini ntah knp sulit sekali, buat main padahal tim udh bagus tapi seperti knk dark sistem trs, gk pernah bagus, udh mau menang tiba'' kalah, yg terkadang tim nya tidak seimbang, trkadang musuh terllu kuat, tolong lah kasih yg seimbang gtu antara tim sama musuh biar enk sama'' war nya",4,Positif
"Game favorit, tapi syg skrg harus d up trus, klu GK d up d unduhan game slalu penuh, padahal ram hp saya masih banyak, trus klu main sinyal mendadak ngilang, tolong d perbaiki lgi min, biar GK ada yg pada kecewa.",1,Negatif
"main game untuk menghilangkan stress lah ini ini malah bikin tambah stress, main solo dapat tim ngawur , jaringan suka patah patah, matchmaking lama,main party jumpa penjoki,durasi pertandingan terlalu lama hanya demi 1 bintang,karna sudah bosan saya memutuskan untuk unistall game ini sampahh..... alhamdulillah saya sudah terlepas dari ""aktivitas rebahan"" Karna telah berhenti bermain game sial ini Saya sudah lama bermain dari 2020 rank glory bintang 81 karna sudah jenuh 😇",1,Negatif
"Game yang sangat mengasyikkan, game yang santai, playernya semua ramah dan baik, cocok dimainkan saat kamu sedang lelah untuk menghilangkan penat, developer nya juga baik dan tidak pelit, update setiap patch juga berguna dan menjadi tambah bagus.",5,Positif
Sorry banget moonton saya kasih bintang satu habis lose treak sorry banget 3 hari saya main gak dikasih menang dari legend 1 bintang 5 ke legend 3 bintang 4 udah 10 kali lebih kalah berturut dapet tim yg gak seimbang 🫠,1,Negatif
"Mungkin Terjadi bug dan sebagai nya , tapi itu Ter gantung hp nya, kalau penyimpanan nya gak muat ya bisa aja bug , lag dan lain lain jadi kalau mau main ml liat hp nya dulu",5,Positif
Gameplay nya nambah bagus gampang buat pemula tapi plis klo ada darksistem pas main rank waduh terus team nya juga suka ada yg afk. Tapi ya buat gameplay nya sekarang lebih seru udh GK kayak dulu mantap dah,4,Positif
"Game rusak, sering terjadi masalah terhadap jaringan, kemudian para solo player dibuat emosi darah tinggi karena dikasih kawan gak sepadan dengan musuh,",2,Negatif
"MOBILE LEGENDS BANG BANG ini sudah bagus,enak main sama teman.tapi ada satu masalahnya,tolonglah moonton kalau lawannya diseimbangin,saya satu bintang lagi mau kemytic,ehhhh tiba tiba lose streak 12 kali.saya jadi emosi tapi game nya seru kok.itu saja sih kata kata saya.maaf jika ada kata kata saya membuat tersinggung.Thank you 🙏🙏🙏🙏🙏🙏🙏🙏",5,Positif
Gamenya keren sih tapi ada bbrapa Bug yg harus di perbaiki contohnya kayak main Ping tiba tiba merah itu yg buat saya sering menghapus Ml BB saat di dalam game ketemu banyak sekali dark system di tim kita terus di tim musuh pemainnya semuanya GK ada dark system kayak GK asik gitu lawan GK setara itu aja makasih🙏,5,Positif
Woy monton Lo kalo bikin game yang bener lah pantesan banyak yang pensiun .server luar malah di masukin ke Asia mending kalo bagus bagus maen nya mana sinyal pas di game merah padahal di luar game bagus.dari lima star jadi 1 saya kecewa karena udah beberapa kali gini terus ini game gak ada perubahan,1,Negatif
"masa ngeleg mulu pas updatetan terbaru delay delay pas main kadang 3detik delay analog mau maju baru maju 2/3 detik setelah diarahin,skil sekarang keluar 2 detik kemudian,beli item juga pas teken delay 2 detik ya hilang momen lah kocak,males main anjay",1,Negatif
Kalo bikin game yang bener lu ngasih tim yang gak bisa maen tapi musuh lu kasih tim yg bagus gw rate game 1/5 lain kali kalo ngasih tim yang niat jangan kasih dark sistem mending kalo bisa maen ini gak bisa maen greget gw am lu moonton astaghfirullah,1,Negatif
"Terkhusus untuk bagian magic chess, tolong itu sinergi Natur(kangkung bab1) mohon di kondisikan. Kalau bisa di hapus aja terlalu meresahkan. Yang lain udah cape cape buat ngusahain ke harga lima gold udah keburu meninggal gara gara kangkung vantek. Apalagi di tambah comender nya Abe si mata ngantuk.",2,Negatif
"Sorry bnget yh ni game gk cocok banget buat kalian yg pengen main have fun bukan nya bikin seneng tapi justru bikin setres ,dan lagi kalau kalian ngeyel mlh bikin hidup jdi rusak sering toxic gk mau bersosialisasi jdi mending cari game yg bener² sistem adil gk kaya mobile legend ini memang sistem machk making nya rusak parah jdi aku saranin jangan download ni game juga bisa ngabisin duit kalian.",1,Negatif
"game nya menarik tapi sayang untuk ranked game (khusus player solo) terlalu banyak darksistem dan player troll yang membuat sangat kesal, komposisi tim terlalu ngawur, tidak terlalu setara dengan lawan, game 5vs5 tapi seperti 1vs9",5,Positif
apa apaan ini lagi di in game ranked keluar sendiri loding screen lama bgt. di paksa afk 2 menitan posisi lagi winning jadi lose. gak rela hilang bintang gara2 game masih cacat.,1,Negatif
"apalah moonton pas mati sinyal bagus"" aja giliran pas war ping lngsung merah padahal Internet buat apa aja lncr giliran main game ml dipke war jelek tolonglah diperbaiki ada saya kasih bintang 5 kalo sudah diperbaiki",1,Negatif
"Ga semua orang main moba itu memiliki keinginan atau jiwa bermain ala ala turnamen kadang ada yang hanya ingin menikmati keseruan gamenya selama beberapa tahun ini saya lebih pusing mikirin meta atau mungkin hero pool yang menurun yang sulit di sesuaikan dengan gameplay saya lebih susah lagi hero delay atau memiliki jeda yang kurang kompetitif di team fight, merepotkan sekali harus berfikir keras hilang sudah keseruan seperti dulu dulu itu yang lebih kompetitif dan seru",2,Negatif
"Ternyata game paling buruk di play store, paling buruk, nge lag, makan data yang banyak, makan ram sangat besar, makan baktre sangat banyak, dalam game banyak bug, ketemu tim sendiri tidak seimbang ( digendong) , ketemu tim musuh tidak seimbang,( bug), game moonton kelebihan dari game lain hanya map nya kecil bukan seperti free fire atau pub, tapi game free fire sama pub seru,game moonton rakus miskin, klau srng main dlm satu hari rank kita pasti naik turun, 500 kali main masih rank lenjend.",1,Negatif
"Mohon maaf sebesar besar nya saya kasih rating rendah karena satu kesalahan monton atau yg lain,saya tidak bisa login dari akun lama saya saya berulang kali mencoba sampai riset hp saya tetapi sia2 karena akun anda sudah terkait dengan platform ini tetapi akun nya masih yang bot atau guest bagai mana caranya!!!!!!!???",1,Negatif
"Why moonton kasih tim yang bener lah masa dark sistem Mulu gua LS LEBIH DARI 10× lain kali kasih tim yang yang ngotak dasar moonton suka seenaknya, wahai moonton akun saya di kasih LS Mulu males mikir ath moonton tong sagawayah mending pindah game ajah mungkin udah di takdirkan untuk pindah game",1,Negatif
Makin aneh aja nih game masa sinyal bagus tibtiba ngelag parah sampe stuck pula. tolonglah diperbaiki agar player bisa menikmati game ini.,1,Negatif
"Game ini sekarang sering banget lag padahal jaringan bagus,,,dan yang ke dua tiap main itu di kasih tim yang mainya gak bnr jadi susah naiknya Jadi gmna nih monton kedepannya ada saran kah",1,Negatif
"Tolong di adili musuh nya aku maen bbrpa bln gx naek""ngendog di efic terus pas tingal naikin bintang satu ke legen malah trun lg malah dpt msuh yang susah sbalik nya jg udh naik d legen baru bntang dua udh trun lagi jengkel lama""",1,Negatif
"Aku udah hapus game ini, dikarenakan jaringan nya sering lag atau patah patah.. Padahal di tempat saya jaringan lancar jaya mau game apa pun bahkan nonton apa pun kecuali kalo bermain game yg satu ini parah mending hapus game ini",1,Negatif
"Hari ganti hari lama kelamaan Mobile legend ini kayak taik,tiap hari dark sistem,player banyak troll,masa dari legend 1 bintang 1 turun ke legend 4 bintang 3 tidak samapai dalam waktu 1 hari bermain,ini game udah gak jelas lagi,ini pihak Mobile legend udah gak koperatif lagi,game apanya permainan yang adil gini,ini game burik sekarang gak jelas ,gitu lamanya mainin game ini makin hancur hancuran main Rank",1,Negatif
"aplikasi bot, tidak berguna, tidak bagus. pertandingan tidak seimbang, menang sekali dan kalah berkali-kali. annoying banget, ga rekomen mending download HOK lebih bagus dan ga kek aplikasi loyo ini",1,Negatif
"buat game ini tolong jaringannya di perbaiki,saat bermain jaringannya selalu naik truss padahal main game lain lancar² aja jaringannya,kenapa di game ini selalu ngelek jaringannya saat main,jadi males main game ini tolong di perbaiki,dan kenapa game banyak drak sistem bikin emosi gk sesuai tim sama pangkatnya,game sampah",1,Negatif
"Terus terusaan updated revam hiro, map, selagala macem gak bergunaaa anyingg gak penting, tapi sistem matchmaking di abaikan udh tau banyak yg ngeluh karena sistem matchmaking yg gak seimbang malah updated yg gak penting, heran gua sama pikiran nya, cuma mau duit nya doang si anjinggg.",1,Negatif
"Hei Moonton, kapan sistem role diadakan? Aku capek dapet tim ga jelas! Egois, maksa main, tolonglah lebih cepat!! Lu mau player lu ga pindah game, tapi waktu main malah dapat tim kayak hewan (ga berakal). Dengarin dong suara ""playermu"" ini!!!",1,Negatif
"Semuanya sudah ok,tapi kayaknya ada Bug yaitu saat berada di lobby atau halaman event tiba tiba malah restart gamenya dan ini mengganggu banget,bug ini juga ada saat saya bermain mode rank saat pemilihan Hero gamenya juga restart secara tiba-tiba sehingga pengalaman bermain saya menjadi tidak nyaman. Jadi mohon untuk diperbaiki. Terima kasih.",5,Positif
"Game nya udah bagus tp masalahnya adalah 1. Kadang jaringannya tiba"" jelek padahal klo mati lancar , klo ikut war tiba"" merah 2. Pembagian tim dengan musuh sgt tidak seimbang, saya selalu mendapat tim yg gk bisa main padahal udah Rank tinggi 3. Moonton sgt pelit klo ada even nya 4. Top 1 jaringannya tingkatkan lagi",1,Negatif
"Sumpah parah.! Semenjak update ko malah jadi patah² ya gerakannya,apalagi pas pengeluaran skill saat war,jadi trlalu gampang panas juga hp nya kenapa ya padahal main dari 2019 sampe sekarang 2023 sebelum update aman² aja di hp ram 6gb tapi parahnya pas sekarang² setelah update jadi males main.!",5,Positif
"Game gak jelas kalo gak sengaja keluar loading nya lama banget , woi moonton benerin lah gak jelas amat punya game bagian loading screen nya gak dibenerin, gimana gak bikin kalah kalo loading nya aja seabad stress",1,Negatif
"Wkwkwk game yang adil,, wkwkwkw 2 menang yang 3dihilangkan jaringan, gua kira kartu paket gua tidak bagus jaringan,, pas gua pakai wifi gitu juga wkwkwkw,, gua kira game ini siapa yang jago, eh ternyata semua sistem, game kok setingan,, keliatan semua turnamen itu setingan, jangan kalian kira yg ikut turnamen itu mereka semua jago,, itu semua permainan moonton,,",1,Negatif
Ketemu BOOT dalam satu tim? Maksutnya apa coba main solo pasti selalu ada BOOT 2 (beneran boot asli) \ Udah bangzat emg moonton Sangat banyak manipulasi di dalam game nya. Game yg sangat buruk jangan main game ini. AWAS KUALAT LU DEVELOPER lihat aja,1,Negatif
