content,score,Label,textToken,textLemma,textSWR,textStemm,textStemmSTR,umap_1,umap_2
makin sini makin asik ya apalagi juga lawan nya makin susah tim nya juga tidak guna kan enak tuh kenyamanan juga mulai runtuh setiap komen pasti ada aja jawabnya mana jawabannya kurang puas karena penjelasan yang tidak akurat,2,Negatif,"['makin', 'sini', 'makin', 'asik', 'ya', 'apalagi', 'juga', 'lawan', 'nya', 'makin', 'susah', 'tim', 'nya', 'juga', 'tidak', 'guna', 'kan', 'enak', 'tuh', 'kenyamanan', 'juga', 'mulai', 'runtuh', 'setiap', 'komen', 'pasti', 'ada', 'aja', 'jawabnya', 'mana', 'jawabannya', 'kurang', 'puas', 'karena', 'penjelasan', 'yang', 'tidak', 'akurat']","['makin', 'sini', 'makin', 'asik', 'ya', 'apalagi', 'juga', 'lawan', 'nya', 'makin', 'susah', 'tim', 'nya', 'juga', 'tidak', 'guna', 'kan', 'enak', 'tuh', 'nyaman', 'juga', 'mulai', 'runtuh', 'setiap', 'komen', 'pasti', 'ada', 'aja', 'jawab', 'mana', 'jawab', 'kurang', 'puas', 'karena', 'jelas', 'yang', 'tidak', 'akurat']","['asik', 'lawan', 'nya', 'susah', 'tim', 'nya', 'enak', 'tuh', 'nyaman', 'runtuh', 'komen', 'aja', 'puas', 'akurat']","['asik', 'lawan', 'susah', 'enak', 'tuh', 'nyaman', 'runtuh', 'komen', 'puas', 'akurat']",asik lawan susah enak tuh nyaman runtuh komen puas akurat,7.47666,9.117539
yang kurang hampir semua hero itu manusia cuy aku kurang suka sih aku lebih suka hero monster game nya bagus sebenarnya aku juga suka tapi yang kurang itu hero monster,4,Positif,"['yang', 'kurang', 'hampir', 'semua', 'hero', 'itu', 'manusia', 'cuy', 'aku', 'kurang', 'suka', 'sih', 'aku', 'lebih', 'suka', 'hero', 'monster', 'game', 'nya', 'bagus', 'sebenarnya', 'aku', 'juga', 'suka', 'tapi', 'yang', 'kurang', 'itu', 'hero', 'monster']","['yang', 'kurang', 'hampir', 'semua', 'hero', 'itu', 'manusia', 'cuy', 'aku', 'kurang', 'suka', 'sih', 'aku', 'lebih', 'suka', 'hero', 'monster', 'game', 'nya', 'bagus', 'sebenarnya', 'aku', 'juga', 'suka', 'tapi', 'yang', 'kurang', 'itu', 'hero', 'monster']","['hero', 'manusia', 'cuy', 'suka', 'sih', 'suka', 'hero', 'monster', 'game', 'nya', 'bagus', 'suka', 'hero', 'monster']","['manusia', 'cuy', 'suka', 'sih', 'suka', 'monster', 'bagus', 'suka', 'monster']",manusia cuy suka sih suka monster bagus suka monster,8.071554,7.529092
habis update kok makin banyak bug apa lagi dalam sistem download data sudah ke download tapi tidak bisa di install,2,Negatif,"['habis', 'update', 'kok', 'makin', 'banyak', 'bug', 'apa', 'lagi', 'dalam', 'sistem', 'download', 'data', 'sudah', 'ke', 'download', 'tapi', 'tidak', 'bisa', 'di', 'install']","['habis', 'update', 'kok', 'makin', 'banyak', 'bug', 'apa', 'lagi', 'dalam', 'sistem', 'download', 'data', 'sudah', 'ke', 'download', 'tapi', 'tidak', 'bisa', 'di', 'install']","['habis', 'update', 'bug', 'sistem', 'download', 'data', 'download', 'install']","['habis', 'bug', 'download', 'data', 'download', 'install']",habis bug download data download install,4.509463,10.4905
geme nya suka bug tolong baik lagi ya soal nya pas milih hero nya hero nya yang keluar cuma itu pun lemah semua tolol,1,Negatif,"['geme', 'nya', 'suka', 'bug', 'tolong', 'baik', 'lagi', 'ya', 'soal', 'nya', 'pas', 'milih', 'hero', 'nya', 'hero', 'nya', 'yang', 'keluar', 'cuma', 'itu', 'pun', 'lemah', 'semua', 'tolol']","['geme', 'nya', 'suka', 'bug', 'tolong', 'baik', 'lagi', 'ya', 'soal', 'nya', 'pas', 'milih', 'hero', 'nya', 'hero', 'nya', 'yang', 'keluar', 'cuma', 'itu', 'pun', 'lemah', 'semua', 'tolol']","['geme', 'nya', 'suka', 'bug', 'nya', 'pas', 'milih', 'hero', 'nya', 'hero', 'nya', 'lemah', 'tolol']","['geme', 'bug', 'milih', 'lemah', 'tolol']",geme bug milih lemah tolol,6.5140567,9.833798
beberapa hari ini sistemnya suka aneh sudah unduh data game lengkap namun setiap login dan mau main terdapat berita tampilan hero akan menjadi bulat di pengelola unduhan sudah tetapi tulisannya install tidak sekali dua selalu begini setelah update season perkara begini minta di install ulang device redmi,2,Negatif,"['beberapa', 'hari', 'ini', 'sistemnya', 'suka', 'aneh', 'sudah', 'unduh', 'data', 'game', 'lengkap', 'namun', 'setiap', 'login', 'dan', 'mau', 'main', 'terdapat', 'berita', 'tampilan', 'hero', 'akan', 'menjadi', 'bulat', 'di', 'pengelola', 'unduhan', 'sudah', 'tetapi', 'tulisannya', 'install', 'tidak', 'sekali', 'dua', 'selalu', 'begini', 'setelah', 'update', 'season', 'perkara', 'begini', 'minta', 'di', 'install', 'ulang', 'device', 'redmi']","['beberapa', 'hari', 'ini', 'sistem', 'suka', 'aneh', 'sudah', 'unduh', 'data', 'game', 'lengkap', 'namun', 'setiap', 'login', 'dan', 'mau', 'main', 'dapat', 'berita', 'tampil', 'hero', 'akan', 'jadi', 'bulat', 'di', 'kelola', 'unduh', 'sudah', 'tetapi', 'tulis', 'install', 'tidak', 'sekali', 'dua', 'selalu', 'begini', 'setelah', 'update', 'season', 'perkara', 'begini', 'minta', 'di', 'install', 'ulang', 'device', 'redmi']","['sistem', 'suka', 'aneh', 'unduh', 'data', 'game', 'lengkap', 'login', 'main', 'berita', 'tampil', 'hero', 'bulat', 'kelola', 'unduh', 'tulis', 'install', 'update', 'season', 'perkara', 'install', 'ulang', 'device', 'redmi']","['aneh', 'unduh', 'data', 'lengkap', 'login', 'berita', 'tampil', 'bulat', 'kelola', 'unduh', 'tulis', 'install', 'season', 'perkara', 'install', 'ulang', 'device', 'redmi']",aneh unduh data lengkap login berita tampil bulat kelola unduh tulis install season perkara install ulang device redmi,5.1046033,10.545679
bug bola terbang tuh gausah main ranked lah masa main tidak tau musuh nya seperti apa sih jadi tidak seru main nya,2,Negatif,"['bug', 'bola', 'terbang', 'tuh', 'gausah', 'main', 'ranked', 'lah', 'masa', 'main', 'tidak', 'tau', 'musuh', 'nya', 'seperti', 'apa', 'sih', 'jadi', 'tidak', 'seru', 'main', 'nya']","['bug', 'bola', 'terbang', 'tuh', 'gausah', 'main', 'ranked', 'lah', 'masa', 'main', 'tidak', 'tau', 'musuh', 'nya', 'seperti', 'apa', 'sih', 'jadi', 'tidak', 'seru', 'main', 'nya']","['bug', 'bola', 'terbang', 'tuh', 'gausah', 'main', 'ranked', 'main', 'tau', 'musuh', 'nya', 'sih', 'seru', 'main', 'nya']","['bug', 'bola', 'terbang', 'tuh', 'gausah', 'ranked', 'tau', 'musuh', 'sih', 'seru']",bug bola terbang tuh gausah ranked tau musuh sih seru,7.414062,9.099864
sindir elite bug solid yang aku alami dan teman aku alami mic tidak ada suara bug file aku download semua tetap di bilang belum bug item di veteran bisa di gabungkan tidak bisa kontrol hero di mode veteran bisa di gerak tidak bisa beli item di mode veteran item tidak berubah saat di reset mode veteran mohon di baik bug nya honor meresahkan sekali,1,Negatif,"['sindir', 'elite', 'bug', 'solid', 'yang', 'aku', 'alami', 'dan', 'teman', 'aku', 'alami', 'mic', 'tidak', 'ada', 'suara', 'bug', 'file', 'aku', 'download', 'semua', 'tetap', 'di', 'bilang', 'belum', 'bug', 'item', 'di', 'veteran', 'bisa', 'di', 'gabungkan', 'tidak', 'bisa', 'kontrol', 'hero', 'di', 'mode', 'veteran', 'bisa', 'di', 'gerak', 'tidak', 'bisa', 'beli', 'item', 'di', 'mode', 'veteran', 'item', 'tidak', 'berubah', 'saat', 'di', 'reset', 'mode', 'veteran', 'mohon', 'di', 'baik', 'bug', 'nya', 'honor', 'meresahkan', 'sekali']","['sindir', 'elite', 'bug', 'solid', 'yang', 'aku', 'alami', 'dan', 'teman', 'aku', 'alami', 'mic', 'tidak', 'ada', 'suara', 'bug', 'file', 'aku', 'download', 'semua', 'tetap', 'di', 'bilang', 'belum', 'bug', 'item', 'di', 'veteran', 'bisa', 'di', 'gabung', 'tidak', 'bisa', 'kontrol', 'hero', 'di', 'mode', 'veteran', 'bisa', 'di', 'gerak', 'tidak', 'bisa', 'beli', 'item', 'di', 'mode', 'veteran', 'item', 'tidak', 'rubah', 'saat', 'di', 'reset', 'mode', 'veteran', 'mohon', 'di', 'baik', 'bug', 'nya', 'honor', 'resah', 'sekali']","['sindir', 'elite', 'bug', 'solid', 'alami', 'teman', 'alami', 'mic', 'suara', 'bug', 'file', 'download', 'bilang', 'bug', 'item', 'veteran', 'gabung', 'kontrol', 'hero', 'mode', 'veteran', 'gerak', 'beli', 'item', 'mode', 'veteran', 'item', 'rubah', 'reset', 'mode', 'veteran', 'mohon', 'bug', 'nya', 'honor', 'resah']","['sindir', 'elite', 'bug', 'solid', 'alami', 'teman', 'alami', 'mic', 'suara', 'bug', 'file', 'download', 'bilang', 'bug', 'item', 'veteran', 'gabung', 'kontrol', 'mode', 'veteran', 'gerak', 'beli', 'item', 'mode', 'veteran', 'item', 'rubah', 'reset', 'mode', 'veteran', 'mohon', 'bug', 'honor', 'resah']",sindir elite bug solid alami teman alami mic suara bug file download bilang bug item veteran gabung kontrol mode veteran gerak beli item mode veteran item rubah reset mode veteran mohon bug honor resah,5.367237,10.21666
saat rank sering kali pertandingannya sebelum tidak ada saya sudah buang buang waktu buat main jatuhnya nyebelin banget buang buang waktu aja,1,Negatif,"['saat', 'rank', 'sering', 'kali', 'pertandingannya', 'sebelum', 'tidak', 'ada', 'saya', 'sudah', 'buang', 'buang', 'waktu', 'buat', 'main', 'jatuhnya', 'nyebelin', 'banget', 'buang', 'buang', 'waktu', 'aja']","['saat', 'rank', 'sering', 'kali', 'tanding', 'sebelum', 'tidak', 'ada', 'saya', 'sudah', 'buang', 'buang', 'waktu', 'buat', 'main', 'jatuh', 'nyebelin', 'banget', 'buang', 'buang', 'waktu', 'aja']","['rank', 'kali', 'tanding', 'buang', 'buang', 'main', 'jatuh', 'nyebelin', 'banget', 'buang', 'buang', 'aja']","['kali', 'tanding', 'buang', 'buang', 'jatuh', 'nyebelin', 'buang', 'buang']",kali tanding buang buang jatuh nyebelin buang buang,8.392703,11.740686
setelah update jadi makin aneh daya telah di unduh tapi masih saja install sebelumnya sumber daya telah terpasang tapi kembali lagi dengan tulisan install,1,Negatif,"['setelah', 'update', 'jadi', 'makin', 'aneh', 'daya', 'telah', 'di', 'unduh', 'tapi', 'masih', 'saja', 'install', 'sebelumnya', 'sumber', 'daya', 'telah', 'terpasang', 'tapi', 'kembali', 'lagi', 'dengan', 'tulisan', 'install']","['setelah', 'update', 'jadi', 'makin', 'aneh', 'daya', 'telah', 'di', 'unduh', 'tapi', 'masih', 'saja', 'install', 'sebelumnya', 'sumber', 'daya', 'telah', 'pasang', 'tapi', 'kembali', 'lagi', 'dengan', 'tulis', 'install']","['update', 'aneh', 'daya', 'unduh', 'install', 'sumber', 'daya', 'pasang', 'tulis', 'install']","['aneh', 'daya', 'unduh', 'install', 'sumber', 'daya', 'pasang', 'tulis', 'install']",aneh daya unduh install sumber daya pasang tulis install,5.0465736,10.610557
setelah di update terus masuk musim kedua teman yang di cari malah di bawa kita jelek kalah terus dapat teman juga bodoh mainnya,1,Negatif,"['setelah', 'di', 'update', 'terus', 'masuk', 'musim', 'kedua', 'teman', 'yang', 'di', 'cari', 'malah', 'di', 'bawa', 'kita', 'jelek', 'kalah', 'terus', 'dapat', 'teman', 'juga', 'bodoh', 'mainnya']","['setelah', 'di', 'update', 'terus', 'masuk', 'musim', 'kedua', 'teman', 'yang', 'di', 'cari', 'malah', 'di', 'bawa', 'kita', 'jelek', 'kalah', 'terus', 'dapat', 'teman', 'juga', 'bodoh', 'main']","['update', 'masuk', 'musim', 'teman', 'cari', 'bawa', 'jelek', 'kalah', 'teman', 'bodoh', 'main']","['masuk', 'musim', 'teman', 'cari', 'bawa', 'jelek', 'kalah', 'teman', 'bodoh']",masuk musim teman cari bawa jelek kalah teman bodoh,8.845906,10.883807
abis update ada bug ganggu selalu kayak tidak download data game padahal udah data game nya cuma bug di install nya sudah saya hapus download afk nya tetep ada bug nya tolong segera di baik,1,Negatif,"['abis', 'update', 'ada', 'bug', 'ganggu', 'selalu', 'kayak', 'tidak', 'download', 'data', 'game', 'padahal', 'udah', 'data', 'game', 'nya', 'cuma', 'bug', 'di', 'install', 'nya', 'sudah', 'saya', 'hapus', 'download', 'afk', 'nya', 'tetep', 'ada', 'bug', 'nya', 'tolong', 'segera', 'di', 'baik']","['abis', 'update', 'ada', 'bug', 'ganggu', 'selalu', 'kayak', 'tidak', 'download', 'data', 'game', 'padahal', 'udah', 'data', 'game', 'nya', 'cuma', 'bug', 'di', 'install', 'nya', 'sudah', 'saya', 'hapus', 'download', 'afk', 'nya', 'tetep', 'ada', 'bug', 'nya', 'tolong', 'segera', 'di', 'baik']","['abis', 'update', 'bug', 'ganggu', 'kayak', 'download', 'data', 'game', 'udah', 'data', 'game', 'nya', 'bug', 'install', 'nya', 'hapus', 'download', 'afk', 'nya', 'tetep', 'bug', 'nya']","['abis', 'bug', 'ganggu', 'kayak', 'download', 'data', 'data', 'bug', 'install', 'hapus', 'download', 'afk', 'tetep', 'bug']",abis bug ganggu kayak download data data bug install hapus download afk tetep bug,4.204381,10.632206
unduhan file update terbaru sudah complete tapi tidak mau install hasilnya tiap main karakter tidak keluar arah attack baik dari character sendiri dan lawan jadi tidak baca asik aja jadi bubble bukannya fun main jadi kesal tolong baik dong bug nya,1,Negatif,"['unduhan', 'file', 'update', 'terbaru', 'sudah', 'complete', 'tapi', 'tidak', 'mau', 'install', 'hasilnya', 'tiap', 'main', 'karakter', 'tidak', 'keluar', 'arah', 'attack', 'baik', 'dari', 'character', 'sendiri', 'dan', 'lawan', 'jadi', 'tidak', 'baca', 'asik', 'aja', 'jadi', 'bubble', 'bukannya', 'fun', 'main', 'jadi', 'kesal', 'tolong', 'baik', 'dong', 'bug', 'nya']","['unduh', 'file', 'update', 'baru', 'sudah', 'complete', 'tapi', 'tidak', 'mau', 'install', 'hasil', 'tiap', 'main', 'karakter', 'tidak', 'keluar', 'arah', 'attack', 'baik', 'dari', 'character', 'sendiri', 'dan', 'lawan', 'jadi', 'tidak', 'baca', 'asik', 'aja', 'jadi', 'bubble', 'bukannya', 'fun', 'main', 'jadi', 'kesal', 'tolong', 'baik', 'dong', 'bug', 'nya']","['unduh', 'file', 'update', 'complete', 'install', 'hasil', 'main', 'karakter', 'arah', 'attack', 'character', 'lawan', 'baca', 'asik', 'aja', 'bubble', 'fun', 'main', 'kesal', 'bug', 'nya']","['unduh', 'file', 'complete', 'install', 'hasil', 'karakter', 'arah', 'attack', 'character', 'lawan', 'baca', 'asik', 'bubble', 'fun', 'kesal', 'bug']",unduh file complete install hasil karakter arah attack character lawan baca asik bubble fun kesal bug,6.9348598,9.864911
kok tidak bisa login sih game apaan nih sinyal kenceng banget tapi tidak bisa login sama sekali bom di update lancar lancar aja kok sekarang tidak bisa login min di baik lagi,1,Negatif,"['kok', 'tidak', 'bisa', 'login', 'sih', 'game', 'apaan', 'nih', 'sinyal', 'kenceng', 'banget', 'tapi', 'tidak', 'bisa', 'login', 'sama', 'sekali', 'bom', 'di', 'update', 'lancar', 'lancar', 'aja', 'kok', 'sekarang', 'tidak', 'bisa', 'login', 'min', 'di', 'baik', 'lagi']","['kok', 'tidak', 'bisa', 'login', 'sih', 'game', 'apaan', 'nih', 'sinyal', 'kenceng', 'banget', 'tapi', 'tidak', 'bisa', 'login', 'sama', 'sekali', 'bom', 'di', 'update', 'lancar', 'lancar', 'aja', 'kok', 'sekarang', 'tidak', 'bisa', 'login', 'min', 'di', 'baik', 'lagi']","['login', 'sih', 'game', 'nih', 'sinyal', 'kenceng', 'banget', 'login', 'bom', 'update', 'lancar', 'lancar', 'aja', 'login', 'min']","['login', 'sih', 'nih', 'sinyal', 'kenceng', 'login', 'bom', 'lancar', 'lancar', 'login', 'min']",login sih nih sinyal kenceng login bom lancar lancar login min,5.499267,9.246672
apa nih game update bukannya improve malah jelek unduh data sumber daya skin resource battle udah full tidak ke install game percobaan sudah hapus data unduh lagi sudah jadi besoknya malah disuruh install lagi tidak bisa sampe tunggu jam lebih padahal kualitas jaringan juga sangat pada habis internet doang bikin males pemain,1,Negatif,"['apa', 'nih', 'game', 'update', 'bukannya', 'improve', 'malah', 'jelek', 'unduh', 'data', 'sumber', 'daya', 'skin', 'resource', 'battle', 'udah', 'full', 'tidak', 'ke', 'install', 'game', 'percobaan', 'sudah', 'hapus', 'data', 'unduh', 'lagi', 'sudah', 'jadi', 'besoknya', 'malah', 'disuruh', 'install', 'lagi', 'tidak', 'bisa', 'sampe', 'tunggu', 'jam', 'lebih', 'padahal', 'kualitas', 'jaringan', 'juga', 'sangat', 'pada', 'habis', 'internet', 'doang', 'bikin', 'males', 'pemain']","['apa', 'nih', 'game', 'update', 'bukannya', 'improve', 'malah', 'jelek', 'unduh', 'data', 'sumber', 'daya', 'skin', 'resource', 'battle', 'udah', 'full', 'tidak', 'ke', 'install', 'game', 'coba', 'sudah', 'hapus', 'data', 'unduh', 'lagi', 'sudah', 'jadi', 'besok', 'malah', 'suruh', 'install', 'lagi', 'tidak', 'bisa', 'sampe', 'tunggu', 'jam', 'lebih', 'padahal', 'kualitas', 'jaring', 'juga', 'sangat', 'pada', 'habis', 'internet', 'doang', 'bikin', 'males', 'main']","['nih', 'game', 'update', 'improve', 'jelek', 'unduh', 'data', 'sumber', 'daya', 'skin', 'resource', 'battle', 'udah', 'full', 'install', 'game', 'coba', 'hapus', 'data', 'unduh', 'besok', 'suruh', 'install', 'sampe', 'tunggu', 'jam', 'kualitas', 'jaring', 'habis', 'internet', 'doang', 'bikin', 'males', 'main']","['nih', 'improve', 'jelek', 'unduh', 'data', 'sumber', 'daya', 'skin', 'resource', 'battle', 'full', 'install', 'coba', 'hapus', 'data', 'unduh', 'besok', 'suruh', 'install', 'sampe', 'tunggu', 'jam', 'kualitas', 'jaring', 'habis', 'internet', 'doang', 'bikin', 'males']",nih improve jelek unduh data sumber daya skin resource battle full install coba hapus data unduh besok suruh install sampe tunggu jam kualitas jaring habis internet doang bikin males,4.7617574,10.463751
masa iya baru update game download seluruh data game lagi gini ya males banget buat main di suruh download data lagi lah,1,Negatif,"['masa', 'iya', 'baru', 'update', 'game', 'download', 'seluruh', 'data', 'game', 'lagi', 'gini', 'ya', 'males', 'banget', 'buat', 'main', 'di', 'suruh', 'download', 'data', 'lagi', 'lah']","['masa', 'iya', 'baru', 'update', 'game', 'download', 'seluruh', 'data', 'game', 'lagi', 'gini', 'ya', 'males', 'banget', 'buat', 'main', 'di', 'suruh', 'download', 'data', 'lagi', 'lah']","['iya', 'update', 'game', 'download', 'data', 'game', 'gini', 'males', 'banget', 'main', 'suruh', 'download', 'data']","['iya', 'download', 'data', 'gin', 'males', 'suruh', 'download', 'data']",iya download data gin males suruh download data,4.1774263,10.609859
sampai kapanpun saya akan memberikan nilai satu dan tidak menyarankan ini game buat pemula karena game ini terlalu sulit buat orang bermain apalagi match nya sangat buruk satu orang beban sudah sangat pasti kalah game yang tidak ramah buat solo selama belum di baik aku akan beri satu jika sudah di baik match nya saya akan promosikan ini game tanpa bayaran benar busuk banget match dan sulitnya,1,Negatif,"['sampai', 'kapanpun', 'saya', 'akan', 'memberikan', 'nilai', 'satu', 'dan', 'tidak', 'menyarankan', 'ini', 'game', 'buat', 'pemula', 'karena', 'game', 'ini', 'terlalu', 'sulit', 'buat', 'orang', 'bermain', 'apalagi', 'match', 'nya', 'sangat', 'buruk', 'satu', 'orang', 'beban', 'sudah', 'sangat', 'pasti', 'kalah', 'game', 'yang', 'tidak', 'ramah', 'buat', 'solo', 'selama', 'belum', 'di', 'baik', 'aku', 'akan', 'beri', 'satu', 'jika', 'sudah', 'di', 'baik', 'match', 'nya', 'saya', 'akan', 'promosikan', 'ini', 'game', 'tanpa', 'bayaran', 'benar', 'busuk', 'banget', 'match', 'dan', 'sulitnya']","['sampai', 'kapanpun', 'saya', 'akan', 'beri', 'nilai', 'satu', 'dan', 'tidak', 'saran', 'ini', 'game', 'buat', 'mula', 'karena', 'game', 'ini', 'terlalu', 'sulit', 'buat', 'orang', 'main', 'apalagi', 'match', 'nya', 'sangat', 'buruk', 'satu', 'orang', 'beban', 'sudah', 'sangat', 'pasti', 'kalah', 'game', 'yang', 'tidak', 'ramah', 'buat', 'solo', 'selama', 'belum', 'di', 'baik', 'aku', 'akan', 'beri', 'satu', 'jika', 'sudah', 'di', 'baik', 'match', 'nya', 'saya', 'akan', 'promosi', 'ini', 'game', 'tanpa', 'bayar', 'benar', 'busuk', 'banget', 'match', 'dan', 'sulit']","['nilai', 'saran', 'game', 'game', 'sulit', 'orang', 'main', 'match', 'nya', 'buruk', 'orang', 'beban', 'kalah', 'game', 'ramah', 'solo', 'match', 'nya', 'promosi', 'game', 'bayar', 'busuk', 'banget', 'match', 'sulit']","['nilai', 'saran', 'sulit', 'orang', 'buruk', 'orang', 'beban', 'kalah', 'ramah', 'solo', 'promosi', 'bayar', 'busuk', 'sulit']",nilai saran sulit orang buruk orang beban kalah ramah solo promosi bayar busuk sulit,7.0567064,10.76457
cukup baik dalam segi grafik hero yang ditampilkan namun dalam proses game play nya terjadi tidak signifikan di saat pembagian tim yang kadang seperti solid tapi ternyata menjebak dalam tim yang mengakibatkan kekalahan yang tidak seharusnya terjadi dalam pembagian tim kadang tidak imbang dengan pemain yang pas kebanyakan terkena dark sistem tolong hasil perbaikannya,4,Positif,"['cukup', 'baik', 'dalam', 'segi', 'grafik', 'hero', 'yang', 'ditampilkan', 'namun', 'dalam', 'proses', 'game', 'play', 'nya', 'terjadi', 'tidak', 'signifikan', 'di', 'saat', 'pembagian', 'tim', 'yang', 'kadang', 'seperti', 'solid', 'tapi', 'ternyata', 'menjebak', 'dalam', 'tim', 'yang', 'mengakibatkan', 'kekalahan', 'yang', 'tidak', 'seharusnya', 'terjadi', 'dalam', 'pembagian', 'tim', 'kadang', 'tidak', 'imbang', 'dengan', 'pemain', 'yang', 'pas', 'kebanyakan', 'terkena', 'dark', 'sistem', 'tolong', 'hasil', 'perbaikannya']","['cukup', 'baik', 'dalam', 'segi', 'grafik', 'hero', 'yang', 'tampil', 'namun', 'dalam', 'proses', 'game', 'play', 'nya', 'terjadi', 'tidak', 'signifikan', 'di', 'saat', 'bagi', 'tim', 'yang', 'kadang', 'seperti', 'solid', 'tapi', 'nyata', 'jebak', 'dalam', 'tim', 'yang', 'akibat', 'kalah', 'yang', 'tidak', 'seharusnya', 'terjadi', 'dalam', 'bagi', 'tim', 'kadang', 'tidak', 'imbang', 'dengan', 'main', 'yang', 'pas', 'banyak', 'kena', 'dark', 'sistem', 'tolong', 'hasil', 'baik']","['segi', 'grafik', 'hero', 'tampil', 'proses', 'game', 'play', 'nya', 'signifikan', 'tim', 'kadang', 'solid', 'nyata', 'jebak', 'tim', 'akibat', 'kalah', 'tim', 'kadang', 'imbang', 'main', 'pas', 'kena', 'dark', 'sistem', 'hasil']","['segi', 'grafik', 'tampil', 'proses', 'play', 'signifikan', 'kadang', 'solid', 'nyata', 'jebak', 'akibat', 'kalah', 'kadang', 'imbang', 'kena', 'dark', 'hasil']",segi grafik tampil proses play signifikan kadang solid nyata jebak akibat kalah kadang imbang kena dark hasil,8.697272,9.455413
game nya bagus cuma sedikit kecewa karena setelah update terbaru tidak maksimal karena sudah full download update tetap jeda jadi otomatis main nya tidak enak karena tidak keliatan hero,4,Positif,"['game', 'nya', 'bagus', 'cuma', 'sedikit', 'kecewa', 'karena', 'setelah', 'update', 'terbaru', 'tidak', 'maksimal', 'karena', 'sudah', 'full', 'download', 'update', 'tetap', 'jeda', 'jadi', 'otomatis', 'main', 'nya', 'tidak', 'enak', 'karena', 'tidak', 'keliatan', 'hero']","['game', 'nya', 'bagus', 'cuma', 'sedikit', 'kecewa', 'karena', 'setelah', 'update', 'baru', 'tidak', 'maksimal', 'karena', 'sudah', 'full', 'download', 'update', 'tetap', 'jeda', 'jadi', 'otomatis', 'main', 'nya', 'tidak', 'enak', 'karena', 'tidak', 'liat', 'hero']","['game', 'nya', 'bagus', 'kecewa', 'update', 'maksimal', 'full', 'download', 'update', 'jeda', 'otomatis', 'main', 'nya', 'enak', 'liat', 'hero']","['bagus', 'kecewa', 'maksimal', 'full', 'download', 'jeda', 'otomatis', 'enak', 'liat']",bagus kecewa maksimal full download jeda otomatis enak liat,7.390639,8.469012
lah pertanyaan saya tidak di jawab malah di hapus ki kenapa dah pertanyaan aku kemarin kenapa aplikasi ini saya buka tapi tak ada gambarnya sedangkan suara di game ada saya pencet di game juga ada oi developer coba tolong jelaskan kamu sedang memberikan tutorial main honor of kings untuk manusia tuna netra atau gimana,1,Negatif,"['lah', 'pertanyaan', 'saya', 'tidak', 'di', 'jawab', 'malah', 'di', 'hapus', 'ki', 'kenapa', 'dah', 'pertanyaan', 'aku', 'kemarin', 'kenapa', 'aplikasi', 'ini', 'saya', 'buka', 'tapi', 'tak', 'ada', 'gambarnya', 'sedangkan', 'suara', 'di', 'game', 'ada', 'saya', 'pencet', 'di', 'game', 'juga', 'ada', 'oi', 'developer', 'coba', 'tolong', 'jelaskan', 'kamu', 'sedang', 'memberikan', 'tutorial', 'main', 'honor', 'of', 'kings', 'untuk', 'manusia', 'tuna', 'netra', 'atau', 'gimana']","['lah', 'tanya', 'saya', 'tidak', 'di', 'jawab', 'malah', 'di', 'hapus', 'ki', 'kenapa', 'dah', 'tanya', 'aku', 'kemarin', 'kenapa', 'aplikasi', 'ini', 'saya', 'buka', 'tapi', 'tak', 'ada', 'gambar', 'sedangkan', 'suara', 'di', 'game', 'ada', 'saya', 'pencet', 'di', 'game', 'juga', 'ada', 'oi', 'developer', 'coba', 'tolong', 'jelas', 'kamu', 'sedang', 'beri', 'tutorial', 'main', 'honor', 'of', 'kings', 'untuk', 'manusia', 'tuna', 'netra', 'atau', 'gimana']","['hapus', 'ki', 'dah', 'kemarin', 'aplikasi', 'buka', 'gambar', 'suara', 'game', 'pencet', 'game', 'oi', 'developer', 'coba', 'tutorial', 'main', 'honor', 'of', 'kings', 'manusia', 'tuna', 'netra', 'gimana']","['hapus', 'ki', 'dah', 'kemarin', 'aplikasi', 'buka', 'gambar', 'suara', 'pencet', 'oi', 'developer', 'coba', 'tutorial', 'honor', 'kings', 'manusia', 'tuna', 'netra', 'gimana']",hapus ki dah kemarin aplikasi buka gambar suara pencet oi developer coba tutorial honor kings manusia tuna netra gimana,7.04837,9.391455
event baru masih ada bug senjata arti tidak bisa di jual shop di refresh tidak berubah beli senjata isi nya item tolong di baik,2,Negatif,"['event', 'baru', 'masih', 'ada', 'bug', 'senjata', 'arti', 'tidak', 'bisa', 'di', 'jual', 'shop', 'di', 'refresh', 'tidak', 'berubah', 'beli', 'senjata', 'isi', 'nya', 'item', 'tolong', 'di', 'baik']","['event', 'baru', 'masih', 'ada', 'bug', 'senjata', 'arti', 'tidak', 'bisa', 'di', 'jual', 'shop', 'di', 'refresh', 'tidak', 'rubah', 'beli', 'senjata', 'isi', 'nya', 'item', 'tolong', 'di', 'baik']","['event', 'bug', 'senjata', 'arti', 'jual', 'shop', 'refresh', 'rubah', 'beli', 'senjata', 'isi', 'nya', 'item']","['event', 'bug', 'senjata', 'arti', 'jual', 'shop', 'refresh', 'rubah', 'beli', 'senjata', 'isi', 'item']",event bug senjata arti jual shop refresh rubah beli senjata isi item,6.8692303,9.551037
