content,score,Label,textToken,textLemma,textSWR,textStemm,textStemmSTR,umap_1,umap_2
coba pubg bisa offline sama kayak game yang lain bisa online dan offline biar yang tidak ada paket data bisa bermain,5,Positif,"['coba', 'pubg', 'bisa', 'offline', 'sama', 'kayak', 'game', 'yang', 'lain', 'bisa', 'online', 'dan', 'offline', 'biar', 'yang', 'tidak', 'ada', 'paket', 'data', 'bisa', 'bermain']","['coba', 'pubg', 'bisa', 'offline', 'sama', 'kayak', 'game', 'yang', 'lain', 'bisa', 'online', 'dan', 'offline', 'biar', 'yang', 'tidak', 'ada', 'paket', 'data', 'bisa', 'main']","['coba', 'pubg', 'offline', 'kayak', 'game', 'online', 'offline', 'biar', 'paket', 'data', 'main']","['coba', 'pubg', 'offline', 'kayak', 'online', 'offline', 'biar', 'paket', 'data']",coba pubg offline kayak online offline biar paket data,2.4110246,17.558823
dear pubg mobile untuk keamanan pubg yang terhormat minimal kalau kita main rendom tidak tau dia cheater atau bukan kasih sanksi minimal jangan tahunan lah kita cuma cari happy di pubg bukan cari ken jago atau semacamnya lebih detail lagi pengaman pubg ya tangkap aja satu orang yang bikin kesalahan nya jangan semua tim di anggap jelek makasih pubg,5,Positif,"['dear', 'pubg', 'mobile', 'untuk', 'keamanan', 'pubg', 'yang', 'terhormat', 'minimal', 'kalau', 'kita', 'main', 'rendom', 'tidak', 'tau', 'dia', 'cheater', 'atau', 'bukan', 'kasih', 'sanksi', 'minimal', 'jangan', 'tahunan', 'lah', 'kita', 'cuma', 'cari', 'happy', 'di', 'pubg', 'bukan', 'cari', 'ken', 'jago', 'atau', 'semacamnya', 'lebih', 'detail', 'lagi', 'pengaman', 'pubg', 'ya', 'tangkap', 'aja', 'satu', 'orang', 'yang', 'bikin', 'kesalahan', 'nya', 'jangan', 'semua', 'tim', 'di', 'anggap', 'jelek', 'makasih', 'pubg']","['dear', 'pubg', 'mobile', 'untuk', 'aman', 'pubg', 'yang', 'hormat', 'minimal', 'kalau', 'kita', 'main', 'rendom', 'tidak', 'tau', 'dia', 'cheater', 'atau', 'bukan', 'kasih', 'sanksi', 'minimal', 'jangan', 'tahun', 'lah', 'kita', 'cuma', 'cari', 'happy', 'di', 'pubg', 'bukan', 'cari', 'ken', 'jago', 'atau', 'macam', 'lebih', 'detail', 'lagi', 'aman', 'pubg', 'ya', 'tangkap', 'aja', 'satu', 'orang', 'yang', 'bikin', 'salah', 'nya', 'jangan', 'semua', 'tim', 'di', 'anggap', 'jelek', 'makasih', 'pubg']","['dear', 'pubg', 'mobile', 'aman', 'pubg', 'hormat', 'minimal', 'main', 'rendom', 'tau', 'cheater', 'kasih', 'sanksi', 'minimal', 'cari', 'happy', 'pubg', 'cari', 'ken', 'jago', 'detail', 'aman', 'pubg', 'tangkap', 'aja', 'orang', 'bikin', 'salah', 'nya', 'tim', 'anggap', 'jelek', 'makasih', 'pubg']","['dear', 'pubg', 'mobile', 'aman', 'pubg', 'hormat', 'minimal', 'rendom', 'tau', 'cheater', 'sanksi', 'minimal', 'cari', 'happy', 'pubg', 'cari', 'ken', 'jago', 'detail', 'aman', 'pubg', 'tangkap', 'orang', 'bikin', 'salah', 'anggap', 'jelek', 'makasih', 'pubg']",dear pubg mobile aman pubg hormat minimal rendom tau cheater sanksi minimal cari happy pubg cari ken jago detail aman pubg tangkap orang bikin salah anggap jelek makasih pubg,1.5181823,17.386408
haha dapat musuh nya sulit sekali sedangkan tim yang di dapatkan seperti pemula ataupun yang ke player tengah sedangkan teman saya yang bermain game ini yang tier nya lumayan tinggi sama dengan saya di mudah untuk di tingkatkan poin tier nya karena mendapatkan musuh yang non player seperti tidak adil haha funny momen kalau sudah dominator silah saja mendapatkan musuh yang pro player padahal kualitas kemampuan bermain saya lumayan jelek tetapi musuh sulit sekali,1,Negatif,"['haha', 'dapat', 'musuh', 'nya', 'sulit', 'sekali', 'sedangkan', 'tim', 'yang', 'di', 'dapatkan', 'seperti', 'pemula', 'ataupun', 'yang', 'ke', 'player', 'tengah', 'sedangkan', 'teman', 'saya', 'yang', 'bermain', 'game', 'ini', 'yang', 'tier', 'nya', 'lumayan', 'tinggi', 'sama', 'dengan', 'saya', 'di', 'mudah', 'untuk', 'di', 'tingkatkan', 'poin', 'tier', 'nya', 'karena', 'mendapatkan', 'musuh', 'yang', 'non', 'player', 'seperti', 'tidak', 'adil', 'haha', 'funny', 'momen', 'kalau', 'sudah', 'dominator', 'silah', 'saja', 'mendapatkan', 'musuh', 'yang', 'pro', 'player', 'padahal', 'kualitas', 'kemampuan', 'bermain', 'saya', 'lumayan', 'jelek', 'tetapi', 'musuh', 'sulit', 'sekali']","['haha', 'dapat', 'musuh', 'nya', 'sulit', 'sekali', 'sedangkan', 'tim', 'yang', 'di', 'dapat', 'seperti', 'mula', 'ataupun', 'yang', 'ke', 'player', 'tengah', 'sedangkan', 'teman', 'saya', 'yang', 'main', 'game', 'ini', 'yang', 'tier', 'nya', 'lumayan', 'tinggi', 'sama', 'dengan', 'saya', 'di', 'mudah', 'untuk', 'di', 'tingkat', 'poin', 'tier', 'nya', 'karena', 'dapat', 'musuh', 'yang', 'non', 'player', 'seperti', 'tidak', 'adil', 'haha', 'funny', 'momen', 'kalau', 'sudah', 'dominator', 'silah', 'saja', 'dapat', 'musuh', 'yang', 'pro', 'player', 'padahal', 'kualitas', 'mampu', 'main', 'saya', 'lumayan', 'jelek', 'tetapi', 'musuh', 'sulit', 'sekali']","['haha', 'musuh', 'nya', 'sulit', 'tim', 'player', 'teman', 'main', 'game', 'tier', 'nya', 'lumayan', 'mudah', 'tingkat', 'poin', 'tier', 'nya', 'musuh', 'non', 'player', 'adil', 'haha', 'funny', 'momen', 'dominator', 'silah', 'musuh', 'pro', 'player', 'kualitas', 'main', 'lumayan', 'jelek', 'musuh', 'sulit']","['haha', 'musuh', 'sulit', 'teman', 'tier', 'lumayan', 'mudah', 'tingkat', 'poin', 'tier', 'musuh', 'non', 'adil', 'haha', 'funny', 'momen', 'dominator', 'silah', 'musuh', 'pro', 'kualitas', 'lumayan', 'jelek', 'musuh', 'sulit']",haha musuh sulit teman tier lumayan mudah tingkat poin tier musuh non adil haha funny momen dominator silah musuh pro kualitas lumayan jelek musuh sulit,5.5420046,18.784937
game nya seru tapi game nya juga sangat berat alam saya main pubg selalu di bantu script smooth ultra tolong ringan kan lagi game nya agar hp neng ke bawah bisa main lebih enak dan lancar,2,Negatif,"['game', 'nya', 'seru', 'tapi', 'game', 'nya', 'juga', 'sangat', 'berat', 'alam', 'saya', 'main', 'pubg', 'selalu', 'di', 'bantu', 'script', 'smooth', 'ultra', 'tolong', 'ringan', 'kan', 'lagi', 'game', 'nya', 'agar', 'hp', 'neng', 'ke', 'bawah', 'bisa', 'main', 'lebih', 'enak', 'dan', 'lancar']","['game', 'nya', 'seru', 'tapi', 'game', 'nya', 'juga', 'sangat', 'berat', 'alam', 'saya', 'main', 'pubg', 'selalu', 'di', 'bantu', 'script', 'smooth', 'ultra', 'tolong', 'ringan', 'kan', 'lagi', 'game', 'nya', 'agar', 'hp', 'neng', 'ke', 'bawah', 'bisa', 'main', 'lebih', 'enak', 'dan', 'lancar']","['game', 'nya', 'seru', 'game', 'nya', 'berat', 'alam', 'main', 'pubg', 'bantu', 'script', 'smooth', 'ultra', 'ringan', 'game', 'nya', 'hp', 'neng', 'main', 'enak', 'lancar']","['seru', 'berat', 'alam', 'pubg', 'bantu', 'script', 'smooth', 'ultra', 'ringan', 'neng', 'enak', 'lancar']",seru berat alam pubg bantu script smooth ultra ringan neng enak lancar,2.4740608,17.870844
kenapa ketika saya main menggunakan data seluler sinyalnya tidak stabil dan membuat lag,4,Positif,"['kenapa', 'ketika', 'saya', 'main', 'menggunakan', 'data', 'seluler', 'sinyalnya', 'tidak', 'stabil', 'dan', 'membuat', 'lag']","['kenapa', 'ketika', 'saya', 'main', 'guna', 'data', 'seluler', 'sinyal', 'tidak', 'stabil', 'dan', 'buat', 'lag']","['main', 'data', 'seluler', 'sinyal', 'stabil', 'lag']","['data', 'seluler', 'sinyal', 'stabil']",data seluler sinyal stabil,4.252699,16.1777
woi pubg udah lah frame padahal game lain lancar aja terus pas top up pakai pulsa pembayaran di tolak tapi pulsa potong tidak ganti rugi kah,1,Negatif,"['woi', 'pubg', 'udah', 'lah', 'frame', 'padahal', 'game', 'lain', 'lancar', 'aja', 'terus', 'pas', 'top', 'up', 'pakai', 'pulsa', 'pembayaran', 'di', 'tolak', 'tapi', 'pulsa', 'potong', 'tidak', 'ganti', 'rugi', 'kah']","['woi', 'pubg', 'udah', 'lah', 'frame', 'padahal', 'game', 'lain', 'lancar', 'aja', 'terus', 'pas', 'top', 'up', 'pakai', 'pulsa', 'bayar', 'di', 'tolak', 'tapi', 'pulsa', 'potong', 'tidak', 'ganti', 'rugi', 'kah']","['woi', 'pubg', 'udah', 'frame', 'game', 'lancar', 'aja', 'pas', 'top', 'up', 'pakai', 'pulsa', 'bayar', 'tolak', 'pulsa', 'potong', 'ganti', 'rugi']","['woi', 'pubg', 'frame', 'lancar', 'top', 'pakai', 'pulsa', 'bayar', 'tolak', 'pulsa', 'potong', 'ganti', 'rugi']",woi pubg frame lancar top pakai pulsa bayar tolak pulsa potong ganti rugi,2.4760933,17.44453
lagi main game bug kendala tidak bisa stabil permainannya sering error macet gerakan macet si komo lewat payah kurang menyenangkan game tidak konsisten lagi ber tempur macet bug error payah banyak kasih bintang sama kendor game bug berat,1,Negatif,"['lagi', 'main', 'game', 'bug', 'kendala', 'tidak', 'bisa', 'stabil', 'permainannya', 'sering', 'error', 'macet', 'gerakan', 'macet', 'si', 'komo', 'lewat', 'payah', 'kurang', 'menyenangkan', 'game', 'tidak', 'konsisten', 'lagi', 'ber', 'tempur', 'macet', 'bug', 'error', 'payah', 'banyak', 'kasih', 'bintang', 'sama', 'kendor', 'game', 'bug', 'berat']","['lagi', 'main', 'game', 'bug', 'kendala', 'tidak', 'bisa', 'stabil', 'main', 'sering', 'error', 'macet', 'gerak', 'macet', 'si', 'komo', 'lewat', 'payah', 'kurang', 'senang', 'game', 'tidak', 'konsisten', 'lagi', 'ber', 'tempur', 'macet', 'bug', 'error', 'payah', 'banyak', 'kasih', 'bintang', 'sama', 'kendor', 'game', 'bug', 'berat']","['main', 'game', 'bug', 'kendala', 'stabil', 'main', 'error', 'macet', 'gerak', 'macet', 'si', 'komo', 'payah', 'senang', 'game', 'konsisten', 'ber', 'tempur', 'macet', 'bug', 'error', 'payah', 'kasih', 'bintang', 'kendor', 'game', 'bug', 'berat']","['bug', 'kendala', 'stabil', 'error', 'macet', 'gerak', 'macet', 'si', 'komo', 'payah', 'senang', 'konsisten', 'ber', 'tempur', 'macet', 'bug', 'error', 'payah', 'bintang', 'kendor', 'bug', 'berat']",bug kendala stabil error macet gerak macet si komo payah senang konsisten ber tempur macet bug error payah bintang kendor bug berat,4.676759,14.262211
rumah terlalu buram tak bisa masuk cuma player orang yang bisa masuk berbagi bagi yang nonhd,1,Negatif,"['rumah', 'terlalu', 'buram', 'tak', 'bisa', 'masuk', 'cuma', 'player', 'orang', 'yang', 'bisa', 'masuk', 'berbagi', 'bagi', 'yang', 'nonhd']","['rumah', 'terlalu', 'buram', 'tak', 'bisa', 'masuk', 'cuma', 'player', 'orang', 'yang', 'bisa', 'masuk', 'bagi', 'bagi', 'yang', 'nonhd']","['rumah', 'buram', 'masuk', 'player', 'orang', 'masuk', 'nonhd']","['rumah', 'buram', 'masuk', 'orang', 'masuk', 'nonhd']",rumah buram masuk orang masuk nonhd,3.038062,14.513038
game semakin update semakin aneh pesawat tempur yang di pakai menembak musuh kenapa tembakan mengenai body pesawat kita sendiri tidak logis kadang tombol untuk menembak tidak berfungsi,1,Negatif,"['game', 'semakin', 'update', 'semakin', 'aneh', 'pesawat', 'tempur', 'yang', 'di', 'pakai', 'menembak', 'musuh', 'kenapa', 'tembakan', 'mengenai', 'body', 'pesawat', 'kita', 'sendiri', 'tidak', 'logis', 'kadang', 'tombol', 'untuk', 'menembak', 'tidak', 'berfungsi']","['game', 'semakin', 'update', 'semakin', 'aneh', 'pesawat', 'tempur', 'yang', 'di', 'pakai', 'tembak', 'musuh', 'kenapa', 'tembak', 'mengenai', 'body', 'pesawat', 'kita', 'sendiri', 'tidak', 'logis', 'kadang', 'tombol', 'untuk', 'tembak', 'tidak', 'fungsi']","['game', 'update', 'aneh', 'pesawat', 'tempur', 'pakai', 'tembak', 'musuh', 'tembak', 'body', 'pesawat', 'logis', 'kadang', 'tombol', 'tembak', 'fungsi']","['aneh', 'pesawat', 'tempur', 'pakai', 'tembak', 'musuh', 'tembak', 'body', 'pesawat', 'logis', 'kadang', 'tombol', 'tembak', 'fungsi']",aneh pesawat tempur pakai tembak musuh tembak body pesawat logis kadang tombol tembak fungsi,4.7190228,18.763868
main udah lama mau event nya gimana juga tetap main tapi yang event drakula serigala ini tolol banget dah sumpah tidak seru parah jadi males main lagi setelah event ini,1,Negatif,"['main', 'udah', 'lama', 'mau', 'event', 'nya', 'gimana', 'juga', 'tetap', 'main', 'tapi', 'yang', 'event', 'drakula', 'serigala', 'ini', 'tolol', 'banget', 'dah', 'sumpah', 'tidak', 'seru', 'parah', 'jadi', 'males', 'main', 'lagi', 'setelah', 'event', 'ini']","['main', 'udah', 'lama', 'mau', 'event', 'nya', 'gimana', 'juga', 'tetap', 'main', 'tapi', 'yang', 'event', 'drakula', 'serigala', 'ini', 'tolol', 'banget', 'dah', 'sumpah', 'tidak', 'seru', 'parah', 'jadi', 'males', 'main', 'lagi', 'setelah', 'event', 'ini']","['main', 'udah', 'event', 'nya', 'gimana', 'main', 'event', 'drakula', 'serigala', 'tolol', 'banget', 'dah', 'sumpah', 'seru', 'parah', 'males', 'main', 'event']","['gimana', 'drakula', 'serigala', 'tolol', 'dah', 'sumpah', 'seru', 'parah', 'males']",gimana drakula serigala tolol dah sumpah seru parah males,3.5023928,18.443806
akhir ne kok sering sekali server tidak respon padahal kekuatan jaringan bawah kenapa begini ya,5,Positif,"['akhir', 'ne', 'kok', 'sering', 'sekali', 'server', 'tidak', 'respon', 'padahal', 'kekuatan', 'jaringan', 'bawah', 'kenapa', 'begini', 'ya']","['akhir', 'ne', 'kok', 'sering', 'sekali', 'server', 'tidak', 'respon', 'padahal', 'kuat', 'jaring', 'bawah', 'kenapa', 'begini', 'ya']","['ne', 'server', 'respon', 'kuat', 'jaring']","['ne', 'server', 'respon', 'kuat', 'jaring']",ne server respon kuat jaring,1.812566,16.03825
game terlalu berat tolong di perbaiki agar tidak berat parah tidak ada gambar tidak bisa bergerak sangkut,1,Negatif,"['game', 'terlalu', 'berat', 'tolong', 'di', 'perbaiki', 'agar', 'tidak', 'berat', 'parah', 'tidak', 'ada', 'gambar', 'tidak', 'bisa', 'bergerak', 'sangkut']","['game', 'terlalu', 'berat', 'tolong', 'di', 'perbaiki', 'agar', 'tidak', 'berat', 'parah', 'tidak', 'ada', 'gambar', 'tidak', 'bisa', 'gerak', 'sangkut']","['game', 'berat', 'perbaiki', 'berat', 'parah', 'gambar', 'gerak', 'sangkut']","['berat', 'berat', 'parah', 'gambar', 'gerak', 'sangkut']",berat berat parah gambar gerak sangkut,5.067732,16.688538
memori tambah besar main kadang lag tidak pernah hoki dapat skin senjata dan banyak bot sekarang pensi lah capek,2,Negatif,"['memori', 'tambah', 'besar', 'main', 'kadang', 'lag', 'tidak', 'pernah', 'hoki', 'dapat', 'skin', 'senjata', 'dan', 'banyak', 'bot', 'sekarang', 'pensi', 'lah', 'capek']","['memori', 'tambah', 'besar', 'main', 'kadang', 'lag', 'tidak', 'pernah', 'hoki', 'dapat', 'skin', 'senjata', 'dan', 'banyak', 'bot', 'sekarang', 'pensi', 'lah', 'capek']","['memori', 'main', 'kadang', 'lag', 'hoki', 'skin', 'senjata', 'bot', 'pensi', 'capek']","['memori', 'kadang', 'lag', 'hoki', 'skin', 'senjata', 'bot', 'pensi', 'capek']",memori kadang lag hoki skin senjata bot pensi capek,3.260466,18.244476
